k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.3500,6001,1,1,65933,1,126640,0.520637,95,9,95,95,579076,27.47831,0.00162,2.37807,0.00833,0,1,3,4.734423,4.134020,4.134020,-0.006194,-0.005935,14.954527,9905,0.000397,0.076504,52477,21576,11665,7439,5211,3753,2947,2218,19353,1,1,1,1
22.4000,6001,1,1,66146,0,127180,0.520102,1,15,15,33,273253565,27.51296,0.00162,2.37807,0.00833,1,0,2,1.186696,1.000000,3.371789,-0.023503,-0.023474,14.937996,9606,0.001571,0.074277,52610,21796,11939,7339,5201,3796,2818,2278,19402,1,1,1,1
23.0000,6001,1,1,67282,0,129074,0.521271,1,106,106,106,1901869,27.92890,0.00162,2.37807,0.00833,1,1,2,1.012369,1.000000,1.358087,-0.231393,-0.231390,14.729379,6005,0.015709,0.047090,53333,22004,11984,7707,5343,3858,2908,2314,19622,1,1,1,1
23.9000,6001,1,1,68872,0,132322,0.520492,2,10,10,62,93680,28.55262,0.00162,2.37807,0.00833,1,1,2,1.195178,1.000000,2.440252,-0.543306,-0.543277,14.417944,605,0.037681,0.004847,54626,22721,12330,7709,5468,3944,2991,2431,20101,1,1,1,1
22.3500,6013,1,1,66179,1,127082,0.520762,2,11,1184,1184,424731,27.48341,0.00161,2.38329,0.00718,0,1,3,4.997827,4.408373,4.408373,-0.003625,-0.003358,14.957724,9921,0.000224,0.076458,52641,21517,11892,7562,5091,3767,2904,2301,19406,1,1,1,1
22.4000,6013,1,1,66516,0,127288,0.522567,1,2,16,88,37340,27.51811,0.00161,2.38329,0.00718,1,1,2,1.409835,1.000000,1.568836,-0.020885,-0.020828,14.940573,9624,0.001394,0.074254,52842,21529,12023,7542,5102,3794,2926,2173,19356,1,1,1,1
23.0000,6013,1,1,67708,0,129876,0.521332,1,69,87,87,157560,27.93402,0.00161,2.38329,0.00718,1,1,2,1.166021,1.000000,12.646865,-0.229018,-0.228992,14.732203,6012,0.015544,0.047042,54008,22070,12275,7628,5199,3759,2972,2316,19648,1,1,1,1
23.9000,6013,1,1,69123,1,132850,0.520313,2,3,12,54,167895,28.55777,0.00161,2.38329,0.00718,0,0,3,1.750142,1.445750,1.445750,-0.540712,-0.540619,14.420614,604,0.037489,0.004828,54810,22702,12503,7936,5383,4049,3027,2494,19945,1,1,1,1
22.3500,6025,1,1,66441,1,127210,0.522298,1,69,95,95,1303287,27.47536,0.00558,2.38113,0.00825,0,1,3,1.567248,1.556850,1.556850,-0.005562,-0.005487,14.956015,9943,0.000367,0.076484,52673,21556,12034,7372,5156,3866,2917,2302,19333,1,1,1,1
22.4000,6025,1,1,66481,1,127538,0.521268,2,26,26,158,51673,27.51010,0.00558,2.38113,0.00825,0,1,3,8.828460,8.113143,8.113143,-0.023071,-0.022709,14.938294,9641,0.001520,0.074249,52763,21843,11847,7464,5289,3839,2986,2274,19232,1,1,1,1
