k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
23.9000,5530,1,1,63420,0,121925,0.520160,1,2,7,229,62123,28.55876,0.00175,2.36824,0.00725,1,1,3,1.402281,1.000000,1.341973,-0.540264,-0.540203,14.421138,558,0.037459,0.004850,50678,20639,11327,7038,4899,3679,2837,2248,18579,1,1,1,1
22.3500,5531,1,1,60816,0,117082,0.519435,1,3,7,722,266279,27.48452,0.00150,2.37127,0.00885,1,1,2,1.410221,1.000000,2.314125,-0.003075,-0.003013,14.958340,9135,0.000201,0.076533,48623,19886,10814,6967,4662,3519,2665,2118,17827,1,1,1,1
22.4000,5531,1,1,61095,1,117259,0.521031,2,8,8,30,405126,27.51923,0.00150,2.37127,0.00885,0,1,3,2.394208,1.994691,1.994691,-0.020419,-0.020261,14.941193,8859,0.001356,0.074306,48837,19740,10991,6742,4766,3487,2766,2070,17859,1,1,1,1
23.0000,5531,1,1,62052,0,119153,0.520780,1,20,32,745,141990,27.93517,0.00150,2.37127,0.00885,1,1,2,1.065299,1.000000,1.389206,-0.228355,-0.228344,14.732649,5539,0.015499,0.047116,49415,20398,10947,6896,4917,3596,2744,2208,18031,1,1,1,1
23.9000,5531,1,1,63341,1,121649,0.520691,7,3,34,42,2340397,28.55889,0.00150,2.37127,0.00885,0,1,3,2.504012,1.999534,1.999534,-0.540247,-0.540081,14.420843,561,0.037451,0.004875,50434,20606,11241,7108,4972,3733,2782,2144,18628,1,1,1,1
22.3500,5532,1,1,61029,1,117087,0.521232,1,5,21,81,93692,27.48809,0.00294,2.37963,0.00551,0,1,3,1.931746,1.429011,1.429011,-0.000606,-0.000487,14.960928,9139,0.000033,0.076539,48642,19842,11017,6872,4705,3501,2606,2070,17831,1,1,1,1
22.4000,5532,1,1,60981,1,116738,0.522379,1,13,19,68,302759,27.52267,0.00294,2.37963,0.00551,0,1,3,8.973623,6.828894,6.828894,-0.018042,-0.017645,14.943373,8859,0.001181,0.074281,48248,19787,10852,6941,4827,3483,2603,2079,17917,1,1,1,1
23.0000,5532,1,1,61853,1,118944,0.520022,1,1,1117,1117,1693103,27.93866,0.00294,2.37963,0.00551,0,0,3,1.509376,1.069889,1.069889,-0.225867,-0.225793,14.735561,5542,0.015323,0.047124,49375,20090,11136,7056,4786,3552,2673,2121,18154,1,1,1,1
23.9000,5532,1,1,63765,1,122244,0.521625,1,5,12,14,149006,28.56239,0.00294,2.37963,0.00551,0,1,3,1.335452,1.237566,1.237566,-0.537747,-0.537694,14.423783,563,0.037278,0.004891,50901,20696,11347,7172,4994,3710,2709,2305,18409,1,1,1,1
22.3500,5533,1,1,61078,0,117213,0.521090,9,5,9,75,247798,27.48552,0.00175,2.37668,0.00706,1,1,2,1.316596,1.000000,2.112414,-0.002479,-0.002429,14.958848,9133,0.000162,0.076486,48670,19817,11020,6905,4818,3471,2710,2063,17738,1,1,1,1
22.4000,5533,1,1,61133,1,116989,0.522558,2,2,11,25,377615,27.52022,0.00175,2.37668,0.00706,0,0,3,1.669517,1.318136,1.318136,-0.019786,-0.019694,14.941549,8856,0.001318,0.074252,48717,19713,10882,6894,4742,3354,2619,2131,17936,1,1,1,1
23.0000,5533,1,1,62484,0,119626,0.522332,3,5,21,28,481567,27.93613,0.00175,2.37668,0.00706,1,0,2,1.194651,1.000000,1.221858,-0.227738,-0.227705,14.733750,5536,0.015455,0.047070,49750,20513,11176,7008,4760,3535,2674,2155,18054,1,1,1,1
23.9000,5533,1,1,63499,1,121907,0.520885,2,2,11,66,1171375,28.55988,0.00175,2.37668,0.00706,0,0,3,1.524387,1.214575,1.214575,-0.539609,-0.539533,14.421702,557,0.037411,0.004838,50592,20871,11170,7149,4969,3647,2717,2238,18553,1,1,1,1
22.3500,5534,1,1,61211,1,117269,0.521975,3,2,4,44,212273,27.49147,0.00163,2.38247,0.00655,0,1,3,1.660421,1.321653,1.321653,0.000521,0.000613,14.961752,9137,-0.000041,0.076490,48635,20003,10923,6924,4729,3443,2699,2134,17778,1,1,1,1
22.4000,5534,1,1,61169,1,117178,0.522022,2,5,93,200,188594,27.52616,0.00163,2.38247,0.00655,0,0,3,1.643065,1.269671,1.269671,-0.016824,-0.016734,14.944527,8860,0.001120,0.074257,48639,20037,10846,6824,4748,3447,2687,2176,17773,1,1,1,1
23.0000,5534,1,1,61924,0,119131,0.519802,3,4,129,129,282803,27.94212,0.00163,2.38247,0.00655,1,1,2,1.412217,1.000000,2.145413,-0.224855,-0.224792,14.736565,5541,0.015254,0.047095,49558,20127,11153,6917,4885,3521,2752,2146,18071,1,1,1,1
23.9000,5534,1,1,63763,1,122148,0.522019,1,3,55,55,122835,28.56588,0.00163,2.38247,0.00655,0,0,3,1.692517,1.250283,1.250283,-0.536683,-0.536588,14.424714,559,0.037199,0.004854,50583,20687,11461,7336,4899,3632,2781,2172,18596,1,1,1,1
22.3500,5535,1,1,61083,1,117444,0.520108,3,229,306,306,181685,27.48733,0.00265,2.37340,0.00757,0,1,3,28.435721,27.994744,27.994744,-0.001396,-0.000791,14.959853,9138,0.000053,0.076495,48840,19967,10993,6902,4734,3410,2682,2170,17745,1,1,1,1
22.4000,5535,1,1,60947,1,117178,0.520128,2,9,10,1963,109655,27.52202,0.00265,2.37340,0.00757,0,1,3,1.952090,1.617568,1.617568,-0.018483,-0.018362,14.943091,8860,0.001229,0.074251,48411,19937,10982,6968,4769,3459,2744,2177,17730,1,1,1,1
23.0000,5535,1,1,62166,0,119078,0.522066,13,43,43,383,477720,27.93791,0.00265,2.37340,0.00757,1,1,2,1.121135,1.000000,5.661087,-0.226540,-0.226519,14.734951,5538,0.015373,0.047067,49328,20463,10960,6998,4692,3529,2774,2090,18243,1,1,1,1
23.9000,5535,1,1,63613,1,122132,0.520859,2,6,6,500,382312,28.56168,0.00265,2.37340,0.00757,0,1,3,3.976119,3.139390,3.139390,-0.538372,-0.538122,14.422892,557,0.037310,0.004836,50785,20592,11375,7309,5014,3618,2680,2117,18641,1,1,1,1
22.3500,5536,1,1,61549,1,117659,0.523118,1,13,14,57,42457,27.49038,0.00297,2.37118,0.00575,0,1,3,1.694010,1.201938,1.011107,0.000636,0.000731,14.962082,9144,-0.000049,0.076520,49136,19783,11064,6875,4779,3527,2662,2071,17761,1,1,1,1
22.4000,5536,1,1,61030,0,117351,0.520068,20,189,682,682,106591,27.52506,0.00297,2.37118,0.00575,1,1,2,1.091477,1.000000,18.132680,-0.016970,-0.016954,14.944099,8867,0.001135,0.074291,48766,19920,11009,6858,4762,3511,2623,2050,17851,1,1,1,1
23.0000,5536,1,1,61994,0,119390,0.519261,2,19,19,79,29389,27.94100,0.00297,2.37118,0.00575,1,1,2,1.413824,1.000000,9.972451,-0.224885,-0.224823,14.736540,5547,0.015256,0.047129,49436,20254,11163,7163,4852,3543,2804,2131,18043,1,1,1,1
23.9000,5536,1,1,63770,0,122672,0.519846,1,9,17,79,5452742,28.56478,0.00297,2.37118,0.00575,1,1,2,1.410629,1.000000,4.923896,-0.536713,-0.536650,14.424729,563,0.037204,0.004887,51123,20939,11492,7141,4894,3575,2789,2235,18483,1,1,1,1
22.3500,5537,1,1,61159,1,117292,0.521430,10,4,10,163,4224963,27.48950,0.00188,2.37029,0.00551,0,1,3,2.412122,2.003305,2.003305,-0.000369,-0.000210,14.960661,9142,0.000014,0.076496,48881,19804,10905,6856,4702,3531,2625,2080,17907,1,1,1,1
22.4000,5537,1,1,61481,1,117388,0.523746,1,1,11,111,76752,27.52418,0.00188,2.37029,0.00551,0,0,3,1.434198,1.062538,1.062538,-0.017650,-0.017585,14.943714,8865,0.001177,0.074263,48807,20044,10844,6860,4761,3552,2627,2115,17777,1,1,1,1
23.0000,5537,1,1,62236,0,118858,0.523621,1,15,15,15,1058109,27.94017,0.00188,2.37029,0.00551,1,1,2,1.325321,1.000000,6.054575,-0.225802,-0.225751,14.735673,5542,0.015320,0.047081,49408,19768,10907,7109,4839,3610,2680,2149,18387,1,1,1,1
23.9000,5537,1,1,63861,1,122476,0.521421,1,15,148,148,4917012,28.56396,0.00188,2.37029,0.00551,0,0,3,3.595056,2.849237,2.849237,-0.537630,-0.537399,14.423841,559,0.037258,0.004852,50934,20663,11556,7221,5035,3592,2805,2230,18439,1,1,1,1
22.3500,5538,1,1,60914,0,117096,0.520210,1,51,51,51,568942,27.49067,0.00188,2.36888,0.00602,1,1,2,1.041738,1.000000,2.252964,0.000120,0.000128,14.961613,9147,-0.000009,0.076520,48569,19870,10889,7082,4704,3442,2739,2077,17723,1,1,1,1
22.4000,5538,1,1,61095,1,117232,0.521151,1,5,16,28,765567,27.52534,0.00188,2.36888,0.00602,0,0,3,2.283717,1.701307,1.701307,-0.017188,-0.017039,14.944256,8871,0.001140,0.074297,48492,20162,10803,6695,4910,3529,2722,2115,17803,1,1,1,1
23.0000,5538,1,1,62442,0,119635,0.521942,3,4,27,172,154164,27.94125,0.00188,2.36888,0.00602,1,1,3,1.194372,1.000000,1.150459,-0.225104,-0.225072,14.736114,5543,0.015273,0.047080,49825,20204,11139,7050,4948,3459,2665,2197,18147,1,1,1,1
23.9000,5538,1,1,63882,0,122231,0.522638,1,13,13,1675,546116,28.56506,0.00188,2.36888,0.00602,1,1,3,1.061267,1.000000,1.004498,-0.536993,-0.536982,14.424499,562,0.037227,0.004876,50710,20913,11267,7139,4966,3639,2795,2130,18671,1,1,1,1
22.3500,5539,1,1,61049,1,116882,0.522318,1,7,21,2023,11591882,27.48713,0.00359,2.37335,0.00563,0,1,3,1.400861,1.197180,1.197180,-0.000691,-0.000630,14.960831,9146,0.000042,0.076501,48171,19998,11029,6892,4661,3526,2647,2074,17883,1,1,1,1
22.4000,5539,1,1,61176,0,117137,0.522265,1,3,14,20,641602,27.52179,0.00359,2.37335,0.00563,1,1,2,1.402111,1.000000,2.322062,-0.018082,-0.018021,14.943320,8868,0.001206,0.074263,48644,20001,10784,6812,4838,3522,2593,2075,17867,1,1,1,1
23.0000,5539,1,1,62189,1,119418,0.520772,9,3,9,18,119596,27.93776,0.00359,2.37335,0.00563,0,1,3,2.255835,1.682255,1.682255,-0.226034,-0.225887,14.735591,5544,0.015329,0.047081,49622,20439,11011,6916,4813,3551,2698,2167,18200,1,1,1,1
23.9000,5539,1,1,63282,0,121713,0.519932,1,1,15,28,422893,28.56158,0.00359,2.37335,0.00563,1,0,3,1.375002,1.000000,1.127104,-0.537908,-0.537850,14.423556,559,0.037290,0.004850,50531,20473,11310,7151,4841,3702,2833,2155,18716,1,1,1,1
22.3500,5540,1,1,61339,1,117642,0.521408,4,34,34,200,223901,27.48465,0.00257,2.37482,0.00704,0,1,3,8.136784,7.753881,7.753881,-0.002690,-0.002312,14.958546,9147,0.000155,0.076508,49112,20082,10951,6897,4754,3534,2515,2093,17703,1,1,1,1
22.4000,5540,1,1,61413,1,117688,0.521833,6,10,89,196,88529,27.51931,0.00257,2.37482,0.00704,0,1,3,7.606703,5.512704,5.512704,-0.019988,-0.019622,14.941104,8869,0.001313,0.074269,48782,20079,11121,6871,4794,3513,2773,2047,17707,1,1,1,1
23.0000,5540,1,1,61809,1,118876,0.519950,1,1,16,191,167942,27.93520,0.00257,2.37482,0.00704,0,0,3,1.420604,1.088587,1.088587,-0.227780,-0.227716,14.733739,5545,0.015455,0.047087,49291,20186,10971,7110,4746,3494,2664,2147,18266,1,1,1,1
23.9000,5540,1,1,63644,0,122088,0.521300,1,1,146,146,206402,28.55903,0.00257,2.37482,0.00704,1,0,3,1.404600,1.000000,1.178249,-0.539702,-0.539641,14.421704,559,0.037419,0.004850,50737,20719,11427,7090,4943,3631,2806,2154,18580,1,1,1,1
22.3500,5541,1,1,61126,0,117170,0.521691,1,1,70,684,46650,27.48321,0.00200,2.37884,0.00684,1,1,3,1.347368,1.000000,1.151986,-0.003477,-0.003423,14.957875,9145,0.000229,0.076481,48540,19900,10946,6855,4917,3422,2675,2107,17807,1,1,1,1
22.4000,5541,1,1,61141,1,117334,0.521090,1,11,62,62,2218813,27.51786,0.00200,2.37884,0.00684,0,1,3,5.354503,4.658466,4.658466,-0.020930,-0.020627,14.940428,8867,0.001381,0.074242,48387,20107,10986,7002,4619,3474,2662,2190,17906,1,1,1,1
23.0000,5541,1,1,62237,1,119257,0.521877,78,2,78,78,220276,27.93380,0.00200,2.37884,0.00684,0,1,3,1.256871,1.031127,1.031127,-0.228761,-0.228719,14.731902,5543,0.015525,0.047068,49370,20408,11076,7123,4931,3441,2745,2142,18020,1,1,1,1
23.9000,5541,1,1,63710,0,122480,0.520171,3,4,14,47,2432267,28.55752,0.00200,2.37884,0.00684,1,1,2,1.375194,1.000000,1.950486,-0.540681,-0.540623,14.420783,557,0.037489,0.004832,50825,20751,11434,7249,4991,3644,2890,2141,18554,1,1,1,1
22.3500,5542,1,1,61354,0,117553,0.521931,89,2,89,89,69433,27.48240,0.00318,2.37730,0.00802,1,1,3,1.400440,1.000000,1.137499,-0.003248,-0.003187,14.958204,9150,0.000213,0.076507,49069,19924,10939,6899,4657,3442,2666,2084,17872,1,1,1,1
22.4000,5542,1,1,60861,1,117127,0.519620,1,1,27,27,128993,27.51705,0.00318,2.37730,0.00802,0,1,3,1.663996,1.280834,1.280834,-0.020577,-0.020485,14.940947,8873,0.001371,0.074276,48435,19800,11048,6838,4842,3479,2725,2157,17802,1,1,1,1
23.0000,5542,1,1,62519,1,119657,0.522489,20,2,112,112,144710,27.93304,0.00318,2.37730,0.00802,0,1,3,1.101950,1.004732,1.004732,-0.228547,-0.228529,14.732946,5548,0.015511,0.047098,49741,20463,11006,7029,4864,3579,2734,2157,18083,1,1,1,1
23.9000,5542,1,1,63483,1,122291,0.519118,4,7,29,127,616309,28.55677,0.00318,2.37730,0.00802,0,1,3,1.938713,1.373396,1.173327,-0.540432,-0.540313,14.421065,562,0.037467,0.004874,50751,20708,11460,7139,4945,3664,2769,2205,18649,1,1,1,1
22.3500,5543,1,1,61077,1,116968,0.522173,6,48,107,107,225968,27.48389,0.00175,2.37505,0.00588,0,0,3,2.748615,2.607915,2.607915,-0.003375,-0.003192,14.957769,9149,0.000213,0.076487,48441,19846,10936,6903,4770,3456,2601,2078,17936,1,1,1,1
22.4000,5543,1,1,61189,1,117433,0.521059,29,4,29,226,239518,27.51853,0.00175,2.37505,0.00588,0,1,3,2.216458,1.690566,1.690566,-0.020655,-0.020511,14.940917,8872,0.001373,0.074255,48651,19982,11042,6931,4769,3472,2740,2106,17739,1,1,1,1
23.0000,5543,1,1,62353,1,119520,0.521699,1,1,24,25,56833,27.93444,0.00175,2.37505,0.00588,0,1,3,1.414931,1.000635,1.000635,-0.228558,-0.228495,14.732875,5547,0.015509,0.047082,49459,20569,11127,6986,4891,3562,2648,2196,18081,1,1,1,1
23.9000,5543,1,1,63675,1,122414,0.520165,1,8,8,495,602024519,28.55819,0.00175,2.37505,0.00588,0,1,3,4.602873,3.870419,3.870419,-0.540558,-0.540283,14.421191,558,0.037464,0.004839,50867,20905,11233,7099,4972,3633,2833,2234,18637,1,1,1,1
22.3500,5544,1,1,61334,0,117132,0.523636,7,24,24,27,299243,27.48194,0.00188,2.36850,0.00550,1,1,2,1.413508,1.000000,12.196562,-0.004386,-0.004323,14.957050,9153,0.000289,0.076510,48559,19860,10936,6947,4776,3371,2601,2113,17968,1,1,1,1
22.4000,5544,1,1,61131,1,117482,0.520348,1,4,8,127,64018,27.51657,0.00188,2.36850,0.00550,0,1,3,1.627630,1.280113,1.280113,-0.021498,-0.021411,14.940028,8877,0.001433,0.074288,48976,19769,10914,6986,4726,3491,2691,2104,17824,1,1,1,1
23.0000,5544,1,1,62240,0,119246,0.521951,4,21,21,50,570372,27.93253,0.00188,2.36850,0.00550,1,1,2,1.399757,1.000000,10.618621,-0.229671,-0.229610,14.731729,5549,0.015586,0.047094,49316,20364,10992,7102,4944,3569,2727,2112,18119,1,1,1,1
23.9000,5544,1,1,63798,0,122843,0.519350,2,2,8,67,489143,28.55629,0.00188,2.36850,0.00550,1,1,3,1.322210,1.000000,1.160337,-0.541349,-0.541299,14.419982,560,0.037538,0.004855,51228,20832,11493,7170,4984,3709,2816,2178,18432,1,1,1,1
22.3500,5545,1,1,61134,0,117302,0.521172,1,2,17,215,796591,27.47779,0.00200,2.36565,0.00731,1,1,2,1.392380,1.000000,1.670836,-0.006167,-0.006108,14.955225,9153,0.000408,0.076506,48751,19962,10820,6925,4748,3522,2631,2167,17775,1,1,1,1
22.4000,5545,1,1,61224,0,117636,0.520457,1,4,12,40,123236,27.51254,0.00200,2.36565,0.00731,1,1,2,1.395442,1.000000,2.374153,-0.023579,-0.023518,14.937876,8873,0.001574,0.074252,48855,20015,10922,6923,4753,3445,2680,2115,17927,1,1,1,1
23.0000,5545,1,1,62417,1,119750,0.521232,2,112,112,112,202877,27.92843,0.00200,2.36565,0.00731,0,1,3,38.348915,35.839330,35.839330,-0.231767,-0.231110,14.729582,5548,0.015690,0.047084,49810,20488,11121,7046,4812,3502,2716,2200,18054,1,1,1,1
23.9000,5545,1,1,63617,1,122416,0.519683,1,2,6,76,24263632,28.55220,0.00200,2.36565,0.00731,0,1,3,2.269036,1.647871,1.647871,-0.543373,-0.543226,14.418025,556,0.037677,0.004821,50772,20933,11368,7296,4834,3660,2684,2269,18599,1,1,1,1
22.3500,5546,1,1,61271,1,117420,0.521815,1,1,50,297,138244,27.47434,0.00200,2.36327,0.00868,0,0,3,1.521782,1.076064,1.076064,-0.007939,-0.007864,14.953504,9153,0.000526,0.076501,48878,19943,10842,6857,4706,3552,2600,2083,17958,1,1,1,1
22.4000,5546,1,1,61444,0,117473,0.523052,1,4,28,63,461547,27.50896,0.00200,2.36327,0.00868,1,0,2,1.335496,1.000000,1.986530,-0.025305,-0.025253,14.936168,8875,0.001691,0.074263,48591,19874,11038,6950,4859,3523,2718,2146,17773,1,1,1,1
23.0000,5546,1,1,62425,1,119508,0.522354,2,5,7,20,189033,27.92490,0.00200,2.36327,0.00868,0,1,3,2.705001,2.266272,2.266272,-0.233286,-0.233106,14.728006,5547,0.015827,0.047072,49864,19837,11290,6989,4836,3632,2776,2059,18224,1,1,1,1
23.9000,5546,1,1,63902,0,122545,0.521462,1,6,16,113,258895,28.54868,0.00200,2.36327,0.00868,1,1,2,1.413891,1.000000,3.482261,-0.545216,-0.545154,14.416218,556,0.037815,0.004820,50811,21077,11216,7270,4972,3638,2906,2132,18522,1,1,1,1
22.3500,5547,1,1,61386,0,117508,0.522403,2,98,98,261,293953,27.47566,0.00125,2.35843,0.00590,1,1,2,1.382652,1.000000,44.998140,-0.007946,-0.007887,14.953437,9164,0.000527,0.076579,48708,20210,10866,6922,4722,3506,2744,2095,17734,1,1,1,1
22.4000,5547,1,1,61191,1,117328,0.521542,1,1,347,347,222087,27.51028,0.00125,2.35843,0.00590,0,0,3,1.951507,1.425118,1.425118,-0.024939,-0.024819,14.936495,8887,0.001662,0.074349,48824,19810,10851,6995,4763,3376,2684,2221,17803,1,1,1,1
23.0000,5547,1,1,62586,0,119942,0.521807,1,22,36,2538,86424,27.92627,0.00125,2.35843,0.00590,1,1,2,1.094862,1.000000,2.343078,-0.232979,-0.232963,14.728098,5558,0.015818,0.047156,49979,20522,11100,6968,4822,3583,2726,2154,18087,1,1,1,1
23.9000,5547,1,1,63527,1,122239,0.519699,1,2,6,104,277670,28.55006,0.00125,2.35843,0.00590,0,1,3,1.743004,1.234673,1.234673,-0.544813,-0.544713,14.416665,568,0.037784,0.004923,50662,20728,11255,7143,5084,3652,2901,2258,18555,1,1,1,1
22.3500,5548,1,1,61235,1,117474,0.521269,1,2,10,319,293600,27.47678,0.00137,2.35786,0.00621,0,0,3,1.681584,1.198187,1.198187,-0.006953,-0.006859,14.954484,9166,0.000459,0.076577,48869,19808,10894,6886,4713,3648,2745,2174,17736,1,1,1,1
22.4000,5548,1,1,61376,0,117815,0.520957,1,93,93,93,413254,27.51151,0.00137,2.35786,0.00621,1,1,2,1.322699,1.000000,35.194255,-0.024626,-0.024575,14.936850,8888,0.001645,0.074342,49094,20010,10742,6982,4775,3539,2732,2138,17802,1,1,1,1
23.0000,5548,1,1,62418,0,119510,0.522287,7,5,8,169,166628,27.92742,0.00137,2.35786,0.00621,1,1,2,1.386778,1.000000,2.646308,-0.232348,-0.232289,14.729111,5560,0.015771,0.047161,49604,20423,10992,6891,4817,3503,2825,2175,18279,1,1,1,1
23.9000,5548,1,1,63814,0,122708,0.520052,1,5,20,70,396789,28.55123,0.00137,2.35786,0.00621,1,1,2,1.265433,1.000000,1.817361,-0.544216,-0.544173,14.417070,566,0.037745,0.004905,51048,20790,11347,7132,4997,3636,2875,2164,18718,1,1,1,1
22.3500,5549,1,1,61186,0,117163,0.522234,12,11,3096,3096,91639,27.47724,0.00282,2.35812,0.00597,1,1,2,1.344780,1.000000,4.683564,-0.006202,-0.006149,14.955148,9163,0.000411,0.076535,48662,19852,11003,6673,4711,3554,2657,2128,17922,1,1,1,1
22.4000,5549,1,1,61097,1,117598,0.519546,2,14,14,22,184581,27.51185,0.00282,2.35812,0.00597,0,1,3,8.008639,6.658520,6.658520,-0.023534,-0.023159,14.937734,8886,0.001550,0.074307,48853,19609,11142,6915,4861,3579,2583,2129,17926,1,1,1,1
23.0000,5549,1,1,62445,1,119952,0.520588,1,4,167,167,57120,27.92781,0.00282,2.35812,0.00597,0,1,3,1.053003,1.047221,1.047221,-0.231347,-0.231338,14.730154,5556,0.015705,0.047116,49952,20373,11262,6923,4763,3661,2640,2248,18129,1,1,1,1
23.9000,5549,1,1,63711,1,122608,0.519636,1,35,35,96,97278,28.55163,0.00282,2.35812,0.00597,0,1,3,3.237934,2.546769,2.480446,-0.543336,-0.543124,14.418315,562,0.037669,0.004869,50827,20817,11541,7181,5050,3571,2851,2245,18524,1,1,1,1
22.3500,5550,1,1,61040,0,117344,0.520184,2,13,17,262,4157303,27.47626,0.00137,2.35479,0.00620,1,1,2,1.140364,1.000000,2.199347,-0.007303,-0.007280,14.953850,9167,0.000487,0.076561,48477,20101,10881,6865,4740,3642,2654,2081,17902,1,1,1,1
22.4000,5550,1,1,60960,0,117188,0.520194,1,5,5,60,114013,27.51098,0.00137,2.35479,0.00620,1,1,3,1.172179,1.000000,1.127139,-0.024605,-0.024576,14.936589,8889,0.001645,0.074325,48536,19841,11012,6775,4781,3482,2570,2198,17992,1,1,1,1
23.0000,5550,1,1,62415,1,119930,0.520433,1,2,5,24,206775,27.92687,0.00137,2.35479,0.00620,0,0,3,1.872906,1.394963,1.394963,-0.232568,-0.232455,14.728840,5559,0.015782,0.047137,49805,20423,11187,7012,4960,3684,2620,2161,18077,1,1,1,1
23.9000,5550,1,1,63454,0,122525,0.517890,9,4,13,155,120404,28.55070,0.00137,2.35479,0.00620,1,1,2,1.414211,1.000000,2.475223,-0.544535,-0.544473,14.416895,564,0.037766,0.004886,50841,20880,11351,7182,5045,3636,2816,2203,18570,1,1,1,1
