k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.3500,6003,1,1,66645,1,127513,0.522657,4,5,11,154,168379,27.48891,0.00150,2.38746,0.00787,0,1,3,4.030759,2.922355,2.922355,-0.000959,-0.000727,14.960254,9908,0.000049,0.076472,53172,21855,11653,7390,5148,3760,2852,2238,19444,1,1,1,1
22.4000,6003,1,1,66243,1,127077,0.521286,2,3,21,24,471449,27.52355,0.00150,2.38746,0.00787,0,0,3,1.548295,1.179471,1.179471,-0.018204,-0.018131,14.943171,9608,0.001213,0.074242,52579,21907,11752,7494,5119,3609,2891,2282,19443,1,1,1,1
23.0000,6003,1,1,67437,1,129504,0.520737,1,10,16,37,94670,27.93946,0.00150,2.38746,0.00787,0,1,3,4.194383,3.581171,3.581171,-0.226252,-0.226013,14.735174,6006,0.015338,0.047064,54015,21865,12004,7530,5278,3834,2953,2289,19735,1,1,1,1
23.9000,6003,1,1,69187,1,132557,0.521945,4,3,9,70,691275,28.56321,0.00150,2.38746,0.00787,0,1,3,2.505280,1.942405,1.942405,-0.538075,-0.537922,14.423532,604,0.037295,0.004835,55114,22517,12331,7615,5497,4049,2970,2338,20125,1,1,1,1
22.3500,6015,1,1,66038,0,126764,0.520956,1,3,26,99,97995,27.48227,0.00250,2.38261,0.00697,1,0,3,1.238293,1.000000,1.081378,-0.003669,-0.003633,14.957827,9924,0.000243,0.076455,52558,21719,11739,7302,5120,3673,2854,2310,19488,1,1,1,1
22.4000,6015,1,1,66473,1,127556,0.521132,1,1,15,154,291320,27.51695,0.00250,2.38261,0.00697,0,0,3,1.291479,1.059772,1.059772,-0.021004,-0.020962,14.940513,9625,0.001403,0.074238,52840,21641,11766,7733,5247,3822,2948,2310,19248,1,1,1,1
23.0000,6015,1,1,67902,0,129858,0.522898,8,11,140,164,667197,27.93284,0.00250,2.38261,0.00697,1,0,2,1.117965,1.000000,1.472255,-0.228984,-0.228965,14.732518,6015,0.015542,0.047049,53835,22001,12160,7823,5299,3820,2873,2362,19684,1,1,1,1
23.9000,6015,1,1,69112,0,132377,0.522089,1,7,8,1110,8432198,28.55662,0.00250,2.38261,0.00697,1,1,2,1.150673,1.000000,1.429335,-0.540866,-0.540843,14.420635,601,0.037505,0.004803,54865,22663,12190,7765,5298,4069,2982,2381,20163,1,1,1,1
22.3500,6027,1,1,66329,1,127440,0.520476,2,3,16,28,124893,27.48122,0.00150,2.38316,0.00949,0,1,3,2.224174,1.623696,1.623696,-0.004709,-0.004577,14.956849,9951,0.000306,0.076516,52696,21765,11900,7452,5203,3844,2953,2341,19285,1,1,1,1
22.4000,6027,1,1,66415,1,127151,0.522336,23,4,23,83,231431,27.51583,0.00150,2.38316,0.00949,0,1,3,2.609744,2.130262,2.130262,-0.022039,-0.021880,14.938901,9649,0.001465,0.074283,52484,21577,11935,7503,5176,3696,2913,2374,19492,1,1,1,1
23.0000,6027,1,1,67831,1,129732,0.522859,1,344,344,344,645941,27.93182,0.00150,2.38316,0.00949,0,1,3,48.036641,46.900900,46.900900,-0.230288,-0.229645,14.731178,6032,0.015589,0.047092,54015,21945,11806,7730,5221,3811,2994,2376,19833,1,1,1,1
23.9000,6027,1,1,68861,1,132731,0.518805,1,15,15,91,970862,28.55561,0.00150,2.38316,0.00949,0,1,3,7.983754,6.776170,6.776170,-0.542026,-0.541681,14.419391,609,0.037566,0.004857,55156,22556,12298,7679,5430,3850,3018,2418,20325,1,1,1,1
22.3500,6039,1,1,66410,0,127284,0.521751,1,5,7,74,242269,27.47409,0.00326,2.38196,0.00837,1,1,3,1.170731,1.000000,1.184199,-0.007342,-0.007316,14.953886,9968,0.000489,0.076509,52754,21456,12001,7394,5262,3883,2867,2277,19389,1,1,1,1
22.4000,6039,1,1,66764,0,127665,0.522967,5,9,31,31,169213,27.50875,0.00326,2.38196,0.00837,1,1,2,1.390096,1.000000,4.522980,-0.024787,-0.024733,14.936684,9666,0.001656,0.074277,52960,21636,11808,7577,5110,3777,2909,2351,19536,1,1,1,1
23.0000,6039,1,1,67580,0,129595,0.521475,2,15,15,19,1586733,27.92471,0.00326,2.38196,0.00837,1,1,2,1.329378,1.000000,6.197675,-0.232792,-0.232745,14.728569,6043,0.015802,0.047093,53607,22108,12278,7499,5276,3782,2874,2419,19751,1,1,1,1
23.9000,6039,1,1,69355,1,133226,0.520585,1,217,350,350,1240955,28.54853,0.00326,2.38196,0.00837,0,1,3,18.012323,17.356970,17.356970,-0.544788,-0.544309,14.417188,607,0.037754,0.004832,55165,22874,12274,7767,5481,3997,3026,2356,20285,1,1,1,1
