k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.3500,6004,1,1,66258,0,126801,0.522539,1,8,278,278,868632,27.48595,0.00298,2.38185,0.00730,1,1,2,1.356168,1.000000,4.160537,-0.001687,-0.001636,14.959693,9910,0.000109,0.076478,52605,21425,11761,7408,5243,3827,2870,2284,19377,1,1,1,1
22.4000,6004,1,1,66064,0,126657,0.521602,2,2,10,111,1471883,27.52058,0.00298,2.38185,0.00730,1,1,3,1.382979,1.000000,1.306520,-0.018902,-0.018848,14.942499,9612,0.001261,0.074263,52495,21273,11909,7412,5262,3748,2820,2336,19401,1,1,1,1
23.0000,6004,1,1,67481,1,129189,0.522347,76,37,76,76,940908,27.93654,0.00298,2.38185,0.00730,0,1,3,9.513963,9.209324,9.209324,-0.227049,-0.226674,14.733727,6008,0.015385,0.047076,53730,21876,11862,7560,5290,3871,2963,2361,19675,1,1,1,1
23.9000,6004,1,1,69245,1,132978,0.520729,2,4,15,15,131557,28.56030,0.00298,2.38185,0.00730,0,1,3,3.144363,2.420124,2.420124,-0.538819,-0.538629,14.422835,605,0.037346,0.004843,55186,22854,12485,7758,5364,3950,3013,2342,20025,1,1,1,1
22.3500,6016,1,1,66351,1,126928,0.522749,1,9,9,64,106805,27.48190,0.00210,2.37893,0.00570,0,1,3,7.320744,5.236261,5.236261,-0.004145,-0.003814,14.957273,9936,0.000255,0.076538,52569,21354,11941,7529,5215,3734,2827,2334,19424,1,1,1,1
22.4000,6016,1,1,66701,1,127632,0.522608,1,3,23,24,2807178,27.51658,0.00210,2.37893,0.00570,0,0,3,2.316936,1.894000,1.894000,-0.021398,-0.021259,14.939985,9635,0.001423,0.074305,53118,21628,11930,7460,5224,3748,2823,2339,19361,1,1,1,1
23.0000,6016,1,1,67825,1,129927,0.522028,4,16,57,57,373440,27.93252,0.00210,2.37893,0.00570,0,1,3,8.238590,7.027044,7.027044,-0.229477,-0.229126,14.732364,6028,0.015553,0.047143,54063,22135,12243,7623,5228,3871,2847,2325,19591,1,1,1,1
23.9000,6016,1,1,69629,1,133268,0.522477,2,4,6,71,116051,28.55630,0.00210,2.37893,0.00570,0,1,3,2.955293,2.339532,2.339532,-0.541277,-0.541097,14.420362,611,0.037523,0.004882,55481,22754,12368,7787,5422,3982,3075,2324,20074,1,1,1,1
22.3500,6028,1,1,66512,0,127821,0.520357,1,2,5,61,79494,27.48145,0.00161,2.38549,0.00711,1,1,2,1.411803,1.000000,1.735876,-0.004499,-0.004442,14.956956,9952,0.000297,0.076510,53221,21486,12049,7470,5281,3778,2826,2352,19357,1,1,1,1
22.4000,6028,1,1,66933,1,127856,0.523507,3,58,58,169,7943156,27.51618,0.00161,2.38549,0.00711,0,1,3,11.995343,11.619532,11.619532,-0.022020,-0.021608,14.939893,9651,0.001446,0.074281,53000,21770,11917,7611,5275,3761,2934,2276,19311,1,1,1,1
23.0000,6028,1,1,67486,0,129490,0.521172,1,16,16,206,456593,27.93209,0.00161,2.38549,0.00711,1,1,2,1.405714,1.000000,8.279466,-0.229948,-0.229892,14.731514,6034,0.015605,0.047099,53821,21943,11975,7548,5255,3873,2895,2368,19811,1,1,1,1
