k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.4000,2247,1,1,24661,1,47410,0.520175,1,7,9,834,114661,27.51967,0.00432,2.37724,0.01528,0,1,3,3.083090,2.440251,2.440251,-0.019579,-0.019078,14.942088,3597,0.001277,0.074259,19612,8143,4408,2812,1872,1376,1083,827,7276,1,1,1,1
23.0000,2247,1,1,25323,1,48526,0.521855,5,24,24,1215,111432,27.93581,0.00432,2.37724,0.01528,0,1,3,5.846929,5.212645,5.212645,-0.227814,-0.227029,14.734209,2249,0.015408,0.047085,20100,8336,4543,2849,1930,1443,1138,865,7321,1,1,1,1
23.9000,2247,1,1,25528,0,49188,0.518999,3,2,9,110,182724,28.55955,0.00432,2.37724,0.01528,1,1,2,1.414166,1.000000,1.612462,-0.539420,-0.539266,14.421721,226,0.037393,0.004834,20270,8390,4517,2914,1987,1446,1098,883,7682,1,1,1,1
22.3500,2248,1,1,24756,0,47643,0.519626,1,4,76,76,1135582,27.48876,0.00463,2.37820,0.01435,1,1,2,1.414208,1.000000,2.527839,-0.000233,-0.000079,14.960907,3714,0.000005,0.076544,19786,8092,4471,2823,1957,1400,1049,818,7246,1,1,1,1
22.4000,2248,1,1,24744,0,47586,0.519996,4,25,68,125,56556,27.52360,0.00463,2.37820,0.01435,1,1,2,1.051510,1.000000,1.338369,-0.017513,-0.017491,14.942472,3600,0.001171,0.074286,19577,8240,4441,2860,1891,1406,1111,881,7178,1,1,1,1
23.0000,2248,1,1,25336,0,48350,0.524023,1,2,3,43,66681,27.93955,0.00463,2.37820,0.01435,1,1,3,1.212899,1.000000,1.019104,-0.225399,-0.225313,14.735892,2251,0.015290,0.047101,20043,8082,4606,2838,2015,1416,1142,863,7344,1,1,1,1
23.9000,2248,1,1,25980,0,49713,0.522610,3,2,30,30,147993,28.56332,0.00463,2.37820,0.01435,1,1,3,1.412344,1.000000,1.152120,-0.537340,-0.537186,14.423774,228,0.037243,0.004874,20832,8336,4654,2872,1969,1480,1095,889,7585,1,1,1,1
22.3500,2249,1,1,24856,0,47606,0.522130,1,11,31,2051,931677,27.48033,0.00699,2.37745,0.01527,1,0,2,1.129712,1.000000,1.710686,-0.003371,-0.003317,14.957917,3710,0.000222,0.076443,19731,8265,4359,2776,1919,1438,1060,818,7239,1,1,1,1
22.4000,2249,1,1,24972,0,47892,0.521434,1,37,58,58,302445,27.51485,0.00699,2.37745,0.01527,1,1,2,1.388996,1.000000,17.658546,-0.021155,-0.021009,14.939881,3599,0.001406,0.074246,19975,8131,4396,2797,1958,1422,1078,862,7272,1,1,1,1
23.0000,2249,1,1,25387,1,48562,0.522786,1,3,17,49,1643615,27.93092,0.00699,2.37745,0.01527,0,1,3,2.408463,1.937366,1.937366,-0.228700,-0.228309,14.732942,2248,0.015497,0.047027,20190,8241,4487,2862,1984,1455,1104,866,7372,1,1,1,1
23.9000,2249,1,1,25613,1,49540,0.517027,1,49,49,110,68432,28.55472,0.00699,2.37745,0.01527,0,1,3,4.085332,3.380721,3.356498,-0.540722,-0.540096,14.420472,224,0.037453,0.004787,20627,8368,4546,2957,1949,1473,1152,878,7589,1,1,1,1
22.3500,2250,1,1,24841,1,47500,0.522979,1,2,70,70,643699,27.47905,0.00870,2.37732,0.01785,0,1,3,1.909546,1.448244,1.448244,-0.003019,-0.002731,14.958399,3712,0.000183,0.076448,19577,8094,4472,2898,1929,1428,1028,856,7217,1,1,1,1
22.4000,2250,1,1,25199,1,47968,0.525340,1,21,26,26,147143,27.51386,0.00870,2.37732,0.01785,0,1,3,7.496823,6.710187,6.710187,-0.020766,-0.019871,14.940340,3600,0.001330,0.074231,20012,8207,4443,2863,1962,1417,1108,899,7056,1,1,1,1
23.0000,2250,1,1,25023,1,48176,0.519419,2,2,67,2160,393782,27.92974,0.00870,2.37732,0.01785,0,1,3,1.467668,1.170888,1.170888,-0.228321,-0.228151,14.733138,2249,0.015486,0.047026,19926,8093,4500,2891,1940,1453,1075,912,7385,1,1,1,1
23.9000,2250,1,1,25760,0,49305,0.522473,12,2,12,151,252547,28.55358,0.00870,2.37732,0.01785,1,1,2,1.403337,1.000000,1.439632,-0.540281,-0.540131,14.420795,224,0.037455,0.004785,20407,8317,4593,2848,2023,1482,1130,888,7616,1,1,1,1
22.3500,2251,1,1,24705,1,47521,0.519886,1,4,53,248,80531,27.47514,0.00814,2.38093,0.01688,0,1,3,2.843661,2.261530,2.261530,-0.005242,-0.004778,14.955813,3718,0.000319,0.076551,19694,8025,4514,2838,1916,1306,1099,892,7236,1,1,1,1
22.4000,2251,1,1,24942,0,47782,0.522007,1,1,4,272,288076,27.50994,0.00814,2.38093,0.01688,1,0,3,1.365771,1.000000,1.130712,-0.022487,-0.022349,14.938742,3605,0.001496,0.074309,19750,8173,4548,2756,1995,1397,1121,858,7183,1,1,1,1
23.0000,2251,1,1,25373,1,48550,0.522627,1,13,16,97,90198,27.92595,0.00814,2.38093,0.01688,0,1,3,7.620189,6.347247,6.347247,-0.230877,-0.229975,14.730061,2256,0.015613,0.047161,20067,8378,4585,2814,1985,1430,1075,870,7345,1,1,1,1
23.9000,2251,1,1,25777,1,49642,0.519268,1,65,65,65,224375,28.54950,0.00814,2.38093,0.01688,0,1,3,13.538780,12.594524,12.594524,-0.542807,-0.541650,14.418432,230,0.037566,0.004912,20647,8293,4579,3111,1962,1495,1116,858,7580,1,1,1,1
22.3500,2252,1,1,24643,1,47407,0.519829,1,3,86,86,48364,27.47209,0.00637,2.38151,0.01656,0,1,3,2.802365,2.144696,2.144696,-0.007840,-0.007383,14.953843,3719,0.000494,0.076547,19596,8003,4417,2893,1947,1327,1067,846,7310,1,1,1,1
22.4000,2252,1,1,24744,0,47448,0.521508,2,1,15,225,80417,27.50657,0.00637,2.38151,0.01656,1,1,3,1.397333,1.000000,1.018465,-0.024911,-0.024763,14.936148,3607,0.001658,0.074330,19744,8091,4346,2724,1868,1368,1104,864,7338,1,1,1,1
23.0000,2252,1,1,25269,1,48634,0.519585,2,5,9,22,94535,27.92270,0.00637,2.38151,0.01656,0,0,3,1.637616,1.341013,1.341013,-0.233041,-0.232821,14.727774,2257,0.015808,0.047168,20064,8437,4593,2797,1982,1420,1114,896,7330,1,1,1,1
23.9000,2252,1,1,25796,0,49516,0.520973,4,173,173,173,76692,28.54629,0.00637,2.38151,0.01656,1,1,2,1.008368,1.000000,1.515933,-0.544852,-0.544849,14.414319,229,0.037799,0.004890,20525,8348,4542,2954,2024,1512,1115,867,7628,1,1,1,1
22.3500,2253,1,1,24769,1,47570,0.520696,1,9,15,44,53291,27.47757,0.00667,2.39768,0.01379,0,1,3,3.503239,3.049782,3.049782,-0.004917,-0.004360,14.956058,3721,0.000292,0.076543,19666,8287,4293,2700,2013,1380,1107,820,7303,1,1,1,1
22.4000,2253,1,1,24948,0,47606,0.524063,2,2,194,196,34766,27.51234,0.00667,2.39768,0.01379,1,1,3,1.396882,1.000000,1.153002,-0.022084,-0.021935,14.938974,3606,0.001468,0.074262,19651,8096,4507,2821,1955,1443,1163,846,7123,1,1,1,1
23.0000,2253,1,1,25352,0,48613,0.521517,1,4,27,39,210597,27.92829,0.00667,2.39768,0.01379,1,1,2,1.406493,1.000000,2.440349,-0.230227,-0.230076,14.730954,2252,0.015619,0.047033,20325,8129,4483,2836,2040,1463,1178,847,7311,1,1,1,1
23.9000,2253,1,1,25826,0,49706,0.519586,1,2,29,45,46844,28.55190,0.00667,2.39768,0.01379,1,0,3,1.381936,1.000000,1.308769,-0.541898,-0.541754,14.419319,226,0.037571,0.004822,20529,8488,4638,3037,1958,1487,1145,929,7494,1,1,1,1
22.3500,2254,1,1,24646,0,47342,0.520606,1,7,14,34,293063,27.47989,0.00636,2.39913,0.01478,1,1,2,1.270210,1.000000,2.480404,-0.003758,-0.003652,14.957036,3721,0.000244,0.076504,19499,8064,4301,2772,2029,1432,1127,776,7341,1,1,1,1
22.4000,2254,1,1,24987,1,47779,0.522981,3,61,78,78,25108,27.51464,0.00636,2.39913,0.01478,0,1,3,31.131995,26.792923,26.792923,-0.021662,-0.020136,14.941152,3610,0.001348,0.074301,19763,8156,4543,2851,1969,1353,1038,856,7249,1,1,1,1
23.0000,2254,1,1,25191,1,48360,0.520916,1,18,79,84,409291,27.93072,0.00636,2.39913,0.01478,0,1,3,2.113037,1.602170,1.583873,-0.229061,-0.228729,14.732040,2255,0.015526,0.047071,20048,8206,4562,2826,1918,1475,1100,864,7360,1,1,1,1
23.9000,2254,1,1,25866,0,49849,0.518897,4,22,22,117,144333,28.55437,0.00636,2.39913,0.01478,1,0,2,1.070625,1.000000,1.674597,-0.540907,-0.540876,14.420386,227,0.037508,0.004841,20818,8426,4659,2917,1999,1513,1134,879,7503,1,1,1,1
22.3500,2255,1,1,24841,1,47506,0.522913,4,247,247,247,44948,27.47547,0.00636,2.38783,0.01408,0,1,3,100.075290,91.481101,91.481101,-0.006973,-0.004930,14.953585,3721,0.000330,0.076488,19638,8086,4419,2847,1884,1378,1075,923,7255,1,1,1,1
22.4000,2255,1,1,24976,0,47763,0.522926,26,15,26,202,153502,27.51020,0.00636,2.38783,0.01408,1,1,2,1.191755,1.000000,3.255993,-0.023599,-0.023521,14.937684,3607,0.001575,0.074224,19844,8003,4488,2809,1951,1528,1129,890,7120,1,1,1,1
23.0000,2255,1,1,25254,0,48567,0.519993,4,2,28,63,363545,27.92609,0.00636,2.38783,0.01408,1,1,3,1.396468,1.000000,1.216675,-0.231314,-0.231166,14.729743,2254,0.015694,0.047037,20202,8150,4563,2828,1967,1409,1123,895,7429,1,1,1,1
23.9000,2255,1,1,26030,0,49829,0.522397,1,3,15,7631,171366,28.54977,0.00636,2.38783,0.01408,1,1,3,1.231662,1.000000,1.089530,-0.543134,-0.543042,14.417576,225,0.037665,0.004797,20763,8369,4680,2999,1964,1517,1163,892,7481,1,1,1,1
22.3500,2256,1,1,24801,1,47505,0.522082,3,5,6,41,329733,27.47128,0.00666,2.38035,0.01254,0,1,3,2.697590,2.283246,2.283246,-0.007989,-0.007549,14.953698,3726,0.000505,0.076556,19640,7946,4495,2856,1910,1523,1105,848,7181,1,1,1,1
22.4000,2256,1,1,24597,1,47279,0.520263,3,12,16,76,42471,27.50600,0.00666,2.38035,0.01254,0,0,3,2.192447,1.926944,1.926944,-0.025311,-0.024963,14.935429,3613,0.001671,0.074325,19531,8028,4316,2797,1895,1407,1129,810,7365,1,1,1,1
23.0000,2256,1,1,25374,0,48779,0.520194,9,2,24,98,575668,27.92201,0.00666,2.38035,0.01254,1,1,2,1.406645,1.000000,1.481985,-0.233258,-0.233107,14.727924,2259,0.015828,0.047126,20264,8391,4538,2804,2005,1382,1174,849,7371,1,1,1,1
23.9000,2256,1,1,25875,1,49599,0.521694,1,3,15,499,1738025,28.54572,0.00666,2.38035,0.01254,0,0,3,2.125945,1.669388,1.669388,-0.545139,-0.544804,14.415890,229,0.037792,0.004881,20527,8460,4599,2935,2038,1457,1158,853,7571,1,1,1,1
22.3500,2257,1,1,25044,0,47929,0.522534,2,12,15,145,815626,27.46831,0.00697,2.37464,0.01821,1,0,2,1.156230,1.000000,2.122128,-0.009200,-0.009135,14.952088,3725,0.000611,0.076510,19843,8293,4428,2770,1955,1453,1103,862,7221,1,1,1,1
22.4000,2257,1,1,24627,1,47431,0.519228,1,1,63,86,23954,27.50301,0.00697,2.37464,0.01821,0,0,3,1.479356,1.051228,1.051228,-0.026382,-0.026209,14.934820,3611,0.001755,0.074254,19531,8102,4424,2777,1932,1404,1096,806,7358,1,1,1,1
23.0000,2257,1,1,25533,1,48904,0.522115,2,2,31,187,124792,27.91914,0.00697,2.37464,0.01821,0,0,3,1.493290,1.189481,1.189481,-0.234485,-0.234307,14.726356,2256,0.015911,0.047048,20540,8123,4594,2897,1956,1466,1056,904,7367,1,1,1,1
23.9000,2257,1,1,25862,0,49894,0.518349,1,8,13,34,429305,28.54288,0.00697,2.37464,0.01821,1,1,3,1.110805,1.000000,1.042115,-0.546330,-0.546284,14.414016,225,0.037899,0.004794,20792,8397,4702,2873,2041,1519,1132,926,7511,1,1,1,1
22.3500,2258,1,1,24941,1,47611,0.523861,1,32,32,32,225584,27.46796,0.00696,2.36152,0.01345,0,1,3,20.924543,16.241219,16.241219,-0.010024,-0.008678,14.952611,3725,0.000580,0.076473,19745,8102,4494,2868,1842,1372,1059,826,7302,1,1,1,1
22.4000,2258,1,1,25078,0,47920,0.523341,1,524,524,524,38078,27.50265,0.00696,2.36152,0.01345,1,1,2,1.359226,1.000000,222.574056,-0.027948,-0.027812,14.933287,3612,0.001862,0.074250,19737,8170,4580,2820,1871,1453,1092,912,7284,1,1,1,1
23.0000,2258,1,1,25320,0,48573,0.521288,3,11,51,399,75193,27.91860,0.00696,2.36152,0.01345,1,1,2,1.146055,1.000000,1.854687,-0.234862,-0.234802,14.725617,2257,0.015945,0.047050,20190,8191,4544,2824,1970,1403,1094,842,7514,1,1,1,1
23.9000,2258,1,1,25949,1,49738,0.521724,1,4,19,114,44035,28.54237,0.00696,2.36152,0.01345,0,1,3,1.817377,1.293905,1.244576,-0.546645,-0.546381,14.414655,233,0.037905,0.004962,20617,8434,4588,2926,2016,1464,1147,910,7635,1,1,1,1
22.3500,2259,1,1,25021,1,47906,0.522305,1,1,17,40,579410,27.47011,0.00665,2.35959,0.01461,0,0,3,1.427841,1.016006,1.016006,-0.008380,-0.008222,14.952713,3727,0.000550,0.076480,19858,8278,4398,2817,1972,1406,1084,854,7238,1,1,1,1
22.4000,2259,1,1,24797,1,47864,0.518083,1,4,9,155,45678,27.50478,0.00665,2.35959,0.01461,0,1,3,1.970780,1.623600,1.623600,-0.025821,-0.025520,14.935675,3614,0.001709,0.074246,19799,8116,4577,2707,1961,1499,1073,857,7274,1,1,1,1
23.0000,2259,1,1,25387,1,48644,0.521904,3,17,23,132,180373,27.92086,0.00665,2.35959,0.01461,0,0,3,3.150643,2.861482,2.861482,-0.233983,-0.233475,14.726787,2258,0.015854,0.047046,20271,8180,4513,2890,1993,1470,1082,883,7361,1,1,1,1
23.9000,2259,1,1,25921,1,49733,0.521214,34,5,34,59,56459,28.54466,0.00665,2.35959,0.01461,0,1,3,2.488750,2.144710,2.144710,-0.545820,-0.545416,14.415855,225,0.037834,0.004789,20470,8485,4745,2945,2021,1545,1167,888,7466,1,1,1,1
22.3500,2260,1,1,25036,0,48179,0.519656,2,3,19,83,167910,27.46587,0.00491,2.36284,0.01549,1,1,2,1.413591,1.000000,1.814011,-0.011698,-0.011545,14.949456,3728,0.000772,0.076483,20080,8094,4611,2874,1959,1455,1149,853,7103,1,1,1,1
22.4000,2260,1,1,25072,0,48063,0.521660,2,27,133,133,144139,27.50053,0.00491,2.36284,0.01549,1,0,2,1.057639,1.000000,1.721020,-0.029013,-0.028988,14.932281,3615,0.001941,0.074250,20012,8168,4527,2872,1958,1365,1050,828,7282,1,1,1,1
23.0000,2260,1,1,25520,0,48691,0.524132,17,10,107,497,24557,27.91642,0.00491,2.36284,0.01549,1,1,2,1.300486,1.000000,3.524653,-0.237121,-0.237004,14.724141,2261,0.016096,0.047096,20377,8094,4490,2882,2000,1487,1038,853,7469,1,1,1,1
23.9000,2260,1,1,25959,1,49773,0.521558,2,3,9,144,54454,28.54025,0.00491,2.36284,0.01549,0,1,3,2.178721,1.583534,1.583534,-0.548859,-0.548514,14.412568,225,0.038058,0.004788,20667,8394,4683,2884,2064,1432,1086,891,7671,1,1,1,1
22.3500,2261,1,1,24885,1,47625,0.522531,3,9,26,55,36883,27.45924,0.00726,2.36965,0.01435,0,1,3,4.891457,4.196679,4.196679,-0.013917,-0.013215,14.946819,3727,0.000884,0.076443,19644,8105,4449,2779,1996,1425,1123,884,7219,1,1,1,1
22.4000,2261,1,1,24873,1,47930,0.518955,21,2,21,115,120802,27.49388,0.00726,2.36965,0.01435,0,1,3,1.416664,1.003451,1.003451,-0.030908,-0.030754,14.930259,3613,0.002060,0.074187,19974,8151,4383,2933,1970,1393,1077,906,7142,1,1,1,1
23.0000,2261,1,1,25392,0,48674,0.521686,1,80,80,81,37454,27.90990,0.00726,2.36965,0.01435,1,1,2,1.291395,1.000000,27.106459,-0.239656,-0.239543,14.721183,2256,0.016272,0.046981,20203,8220,4685,2813,2035,1423,1076,875,7343,1,1,1,1
23.9000,2261,1,1,25961,1,49697,0.522396,22,2,22,58,63854,28.53345,0.00726,2.36965,0.01435,0,1,3,1.973424,1.478280,1.478280,-0.550784,-0.550483,14.410638,222,0.038200,0.004723,20512,8421,4668,2890,2073,1450,1137,890,7655,1,1,1,1
22.3500,2262,1,1,25060,0,48062,0.521421,2,6,44,92,196592,27.46532,0.00573,2.35833,0.01281,1,1,2,1.414110,1.000000,3.503021,-0.011497,-0.011344,14.949639,3738,0.000759,0.076620,20013,8333,4400,2791,1871,1432,1109,881,7231,1,1,1,1
22.4000,2262,1,1,24823,1,47636,0.521108,1,14,14,14,846986,27.49995,0.00573,2.35833,0.01281,0,1,3,4.739562,3.952441,3.952441,-0.028837,-0.028149,14.933054,3625,0.001885,0.074386,19613,8208,4485,2763,1828,1390,1062,895,7391,1,1,1,1
23.0000,2262,1,1,25285,1,48572,0.520578,24,4,24,24,9036,27.91608,0.00573,2.35833,0.01281,0,1,3,2.099939,1.848577,1.848577,-0.236736,-0.236408,14.723088,2268,0.016057,0.047204,20178,8258,4462,2843,1905,1519,1092,845,7469,1,1,1,1
23.9000,2262,1,1,26131,1,50192,0.520631,8,4,12,55,31827,28.53967,0.00573,2.35833,0.01281,0,1,3,2.385392,1.769241,1.769241,-0.548519,-0.548135,14.412975,232,0.038031,0.004933,20821,8646,4636,3001,2050,1490,1162,890,7495,1,1,1,1
22.3500,2263,1,1,24882,0,47574,0.523028,4,7,7,1263,58132,27.46505,0.00572,2.37084,0.01640,1,1,2,1.319244,1.000000,2.848409,-0.011788,-0.011665,14.949108,3737,0.000780,0.076568,19656,8206,4322,2812,1879,1377,1030,895,7396,1,1,1,1
22.4000,2263,1,1,24964,0,47800,0.522270,1,19,74,74,25655,27.49966,0.00572,2.37084,0.01640,1,0,2,1.178633,1.000000,4.002020,-0.029168,-0.029096,14.932118,3624,0.001949,0.074337,19870,7908,4589,2840,1918,1411,1121,819,7323,1,1,1,1
23.0000,2263,1,1,25278,0,48588,0.520263,1,17,17,59,323260,27.91561,0.00572,2.37084,0.01640,1,1,2,1.063228,1.000000,1.280871,-0.236879,-0.236852,14.724415,2266,0.016086,0.047137,20129,8215,4636,2805,1957,1407,1045,895,7498,1,1,1,1
23.9000,2263,1,1,25845,1,49636,0.520701,1,69,69,320,328279,28.53923,0.00572,2.37084,0.01640,0,1,3,2.035508,1.515254,1.408245,-0.548715,-0.548401,14.412713,231,0.038050,0.004909,20535,8477,4550,2946,1941,1498,1101,943,7644,1,1,1,1
22.3500,2264,1,1,24926,0,48055,0.518708,1,3,16,178,43734,27.45927,0.00914,2.36875,0.01335,1,0,2,1.256085,1.000000,1.315699,-0.012689,-0.012588,14.948585,3741,0.000842,0.076619,19971,8146,4463,2775,2066,1406,1106,877,7244,1,1,1,1
22.4000,2264,1,1,25028,0,47823,0.523357,2,1,9,56,39259,27.49387,0.00914,2.36875,0.01335,1,1,3,1.414213,1.000000,1.165897,-0.029950,-0.029797,14.931192,3629,0.001996,0.074412,19860,8035,4503,2766,1914,1405,1121,897,7321,1,1,1,1
23.0000,2264,1,1,25322,0,48543,0.521651,24,4,24,32,605832,27.90994,0.00914,2.36875,0.01335,1,1,2,1.394337,1.000000,2.053310,-0.238122,-0.237975,14.722931,2269,0.016164,0.047183,20126,8290,4536,2795,1930,1420,1103,856,7486,1,1,1,1
23.9000,2264,1,1,25949,1,49781,0.521274,5,3,22,88,46144,28.53359,0.00914,2.36875,0.01335,0,1,3,1.418609,1.041361,1.041361,-0.549792,-0.549637,14.411460,233,0.038139,0.004950,20606,8398,4652,3015,1976,1506,1124,963,7540,1,1,1,1
22.3500,2265,1,1,24817,1,47886,0.518263,4,56,56,56,53805,27.45354,0.00633,2.36243,0.01650,0,1,3,14.175021,13.572838,13.572838,-0.017371,-0.016200,14.943274,3739,0.001084,0.076571,19801,8212,4441,2770,1922,1497,1061,833,7348,1,1,1,1
22.4000,2265,1,1,24843,1,47898,0.518675,13,3,24,148,107832,27.48842,0.00633,2.36243,0.01650,0,1,3,2.457472,1.796324,1.796324,-0.034367,-0.033970,14.927248,3629,0.002276,0.074399,19573,8275,4559,2864,2021,1441,1101,868,7195,1,1,1,1
23.0000,2265,1,1,25343,1,48769,0.519665,3,9,57,234,6021124,27.90431,0.00633,2.36243,0.01650,0,1,3,4.628653,4.019906,4.019906,-0.242489,-0.241813,14.718203,2268,0.016430,0.047157,20210,8292,4533,2834,2078,1439,1079,865,7438,1,1,1,1
23.9000,2265,1,1,26034,0,49901,0.521723,19,1,39,79,138260,28.52799,0.00633,2.36243,0.01650,1,1,3,1.391669,1.000000,1.027337,-0.554011,-0.553865,14.407198,230,0.038444,0.004885,20732,8451,4619,2966,1993,1462,1159,901,7617,1,1,1,1
22.3500,2266,1,1,25028,0,48082,0.520538,1,19,19,79,240423,27.45652,0.00428,2.35245,0.01887,1,1,2,1.388575,1.000000,9.253214,-0.017017,-0.016872,14.944195,3741,0.001129,0.076574,19978,8220,4455,2790,1930,1425,1124,901,7258,1,1,1,1
22.4000,2266,1,1,25027,1,47962,0.521820,1,2,7,519,208557,27.49108,0.00428,2.35245,0.01887,0,1,3,1.980063,1.475153,1.475153,-0.033887,-0.033585,14.927120,3627,0.002250,0.074325,19925,8031,4628,2810,1893,1406,1100,915,7253,1,1,1,1
23.0000,2266,1,1,25510,0,48899,0.521698,8,8,25,401,261626,27.90709,0.00428,2.35245,0.01887,1,0,2,1.200454,1.000000,2.000599,-0.241964,-0.241883,14.719320,2267,0.016433,0.047112,20408,8316,4484,2800,1985,1449,1101,869,7486,1,1,1,1
23.9000,2266,1,1,26109,1,50121,0.520930,6,6,13,90,1483528,28.53080,0.00428,2.35245,0.01887,0,1,3,2.918800,2.221983,2.221983,-0.553845,-0.553372,14.407765,228,0.038408,0.004841,20799,8531,4672,2948,2024,1517,1139,862,7628,1,1,1,1
22.3500,2267,1,1,24899,1,47865,0.520203,5,55,55,110,46280,27.46072,0.00559,2.35676,0.01637,0,1,3,35.226052,27.315189,27.315189,-0.014395,-0.012824,14.946022,3744,0.000858,0.076592,19824,8144,4499,2775,1969,1408,1087,818,7340,1,1,1,1
