k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.4000,2389,1,1,26157,1,50465,0.518330,8,34,34,74,464302,27.45680,0.01377,2.39287,0.01755,0,1,3,8.167293,7.788156,7.788156,-0.046527,-0.045648,14.915653,3815,0.003060,0.074210,21007,8681,4793,2939,1997,1399,1095,874,7679,1,1,1,1
23.0000,2389,1,1,26724,0,51137,0.522606,4,2,17,70,62370,27.87287,0.01377,2.39287,0.01755,1,1,3,1.377669,1.000000,1.315202,-0.254171,-0.254037,14.707072,2380,0.017273,0.046953,21249,8616,4803,2929,2017,1599,1178,987,7758,1,1,1,1
23.9000,2389,1,1,27371,1,52671,0.519670,1,10,10,46,112417,28.49667,0.01377,2.39287,0.01755,0,1,3,7.681595,5.519957,5.519957,-0.566388,-0.565535,14.395771,230,0.039285,0.004636,21817,9089,4878,3105,2136,1501,1260,929,7955,1,1,1,1
22.3500,2390,1,1,26223,1,50553,0.518733,5,2,11,33,161835,27.42846,0.00637,2.38605,0.01367,0,1,3,1.559805,1.173393,1.173393,-0.029378,-0.029192,14.931960,3951,0.001955,0.076739,20982,8436,4788,3074,2062,1544,1171,910,7585,1,1,1,1
22.4000,2390,1,1,26306,0,50285,0.523149,1,6,36,277,74141,27.46326,0.00637,2.38605,0.01367,1,1,2,1.198682,1.000000,1.554248,-0.046838,-0.046762,14.913849,3831,0.003136,0.074499,20774,8512,4685,3017,2079,1465,1132,975,7645,1,1,1,1
23.0000,2390,1,1,27008,0,51738,0.522025,1,3,43,179,24153144,27.87915,0.00637,2.38605,0.01367,1,0,2,1.291270,1.000000,1.509867,-0.254768,-0.254661,14.706516,2397,0.017316,0.047270,21693,8795,4780,3092,2038,1561,1117,903,7758,1,1,1,1
23.9000,2390,1,1,27587,1,52693,0.523552,2,5,19,67,151518,28.50298,0.00637,2.38605,0.01367,0,0,3,1.475245,1.135620,1.135620,-0.566629,-0.566466,14.394321,251,0.039353,0.005057,21757,8810,5115,3201,2165,1503,1194,956,7991,1,1,1,1
22.3500,2391,1,1,26373,1,50277,0.524564,1,3,3,113,102467,27.42318,0.01007,2.38619,0.01815,0,0,3,1.754248,1.331627,1.331627,-0.030091,-0.029856,14.930960,3951,0.002000,0.076712,20783,8615,4794,2929,2016,1477,1119,916,7627,1,1,1,1
22.4000,2391,1,1,26274,0,50400,0.521320,1,4,6,116,36384,27.45796,0.01007,2.38619,0.01815,1,1,2,1.287165,1.000000,1.820737,-0.047550,-0.047445,14.913324,3831,0.003181,0.074470,20973,8518,4564,3056,2094,1470,1166,866,7692,1,1,1,1
23.0000,2391,1,1,26680,0,51331,0.519774,2,11,31,46,70936,27.87397,0.01007,2.38619,0.01815,1,1,2,1.261563,1.000000,3.543137,-0.255691,-0.255594,14.705600,2396,0.017381,0.047233,21356,8694,4773,3005,2034,1517,1186,908,7857,1,1,1,1
23.9000,2391,1,1,27411,1,52435,0.522771,1,2,22,42,112439,28.49754,0.01007,2.38619,0.01815,0,0,3,1.890105,1.487467,1.487467,-0.567289,-0.567022,14.393720,245,0.039394,0.004934,21728,8871,5016,2995,2094,1500,1208,936,8086,1,1,1,1
22.3500,2392,1,1,26467,1,50473,0.524390,1,16,117,117,111364,27.42481,0.00956,2.37960,0.02022,0,1,3,7.341603,6.263956,6.263956,-0.030043,-0.029209,14.931230,3957,0.001956,0.076795,20970,8528,4692,2968,2099,1510,1145,896,7664,1,1,1,1
22.4000,2392,1,1,26665,1,50871,0.524179,16,14,16,44,102527,27.45929,0.00956,2.37960,0.02022,0,1,3,9.551329,7.061558,7.061558,-0.047309,-0.046366,14.912695,3835,0.003109,0.074520,21337,8554,4830,2973,2041,1493,1133,909,7600,1,1,1,1
23.0000,2392,1,1,26542,0,50966,0.520789,1,7,112,112,368824,27.87541,0.00956,2.37960,0.02022,1,1,3,1.123213,1.000000,1.068699,-0.254967,-0.254918,14.706343,2401,0.017334,0.047310,21202,8566,4684,2976,2002,1559,1145,927,7904,1,1,1,1
23.9000,2392,1,1,27346,0,52561,0.520282,1,78,78,78,97273,28.49901,0.00956,2.37960,0.02022,1,1,2,1.034425,1.000000,2.816188,-0.566975,-0.566961,14.392936,248,0.039392,0.004993,21588,8988,4990,3149,2117,1625,1218,947,7938,1,1,1,1
22.3500,2393,1,1,26211,1,50377,0.520307,2,10,15,97,74640,27.42504,0.00903,2.38313,0.01541,0,1,3,4.551723,4.083048,4.083048,-0.029999,-0.029366,14.931942,3952,0.001967,0.076663,20854,8363,4841,2997,2036,1508,1152,913,7712,1,1,1,1
22.4000,2393,1,1,26429,1,50656,0.521745,1,9,20,166,32255,27.45980,0.00903,2.38313,0.01541,0,1,3,1.471656,1.077546,1.077546,-0.047080,-0.046919,14.914204,3832,0.003146,0.074423,20988,8731,4715,2896,2038,1555,1167,912,7653,1,1,1,1
23.0000,2393,1,1,26966,0,51701,0.521586,1,162,162,162,127532,27.87574,0.00903,2.38313,0.01541,1,1,2,1.191699,1.000000,34.288720,-0.255796,-0.255723,14.705507,2400,0.017390,0.047273,21463,8861,4802,3009,2127,1531,1154,956,7797,1,1,1,1
23.9000,2393,1,1,27364,0,52633,0.519912,4,19,77,77,16641,28.49937,0.00903,2.38313,0.01541,1,1,2,1.378047,1.000000,9.075701,-0.567333,-0.567199,14.393715,243,0.039406,0.004890,21729,8959,5018,3071,2153,1577,1131,951,8043,1,1,1,1
22.3500,2394,1,1,26389,1,50788,0.519601,2,3,63,63,359453,27.41991,0.01026,2.38877,0.01422,0,0,3,1.827931,1.534659,1.534659,-0.031636,-0.031384,14.929212,3954,0.002102,0.076683,21248,8557,4743,2947,2060,1497,1217,865,7653,1,1,1,1
22.4000,2394,1,1,26317,1,50488,0.521263,15,11,212,785,80197,27.45465,0.01026,2.38877,0.01422,0,1,3,2.848524,2.289949,2.289949,-0.049101,-0.048664,14.912541,3834,0.003263,0.074439,20778,8589,4780,3033,2096,1511,1177,919,7604,1,1,1,1
23.0000,2394,1,1,26694,0,51198,0.521398,7,4,35,117,193326,27.87071,0.01026,2.38877,0.01422,1,0,2,1.302784,1.000000,1.520889,-0.257038,-0.256927,14.704244,2398,0.017473,0.047218,21114,8808,4761,2987,2022,1534,1192,934,7845,1,1,1,1
23.9000,2394,1,1,27543,1,52690,0.522747,1,4,43,46,61370,28.49437,0.01026,2.38877,0.01422,0,0,3,2.475448,1.810093,1.810093,-0.568908,-0.568530,14.392366,243,0.039502,0.004888,21807,9061,4841,3025,2182,1556,1185,1014,8018,1,1,1,1
22.3500,2395,1,1,26398,0,50451,0.523251,2,23,70,328,166051,27.42269,0.00968,2.39601,0.01522,1,1,2,1.355146,1.000000,10.085376,-0.031129,-0.031002,14.930131,3958,0.002076,0.076724,20850,8576,4763,2876,2095,1455,1192,927,7716,1,1,1,1
22.4000,2395,1,1,26224,0,50287,0.521497,1,4,278,278,446354,27.45742,0.00968,2.39601,0.01522,1,0,2,1.217803,1.000000,1.434699,-0.048079,-0.047996,14.913221,3837,0.003218,0.074463,20981,8226,4718,2888,2144,1560,1144,952,7673,1,1,1,1
23.0000,2395,1,1,26922,0,51571,0.522048,1,6,28,36,46413,27.87330,0.00968,2.39601,0.01522,1,1,2,1.329719,1.000000,2.778307,-0.256168,-0.256049,14.704787,2400,0.017413,0.047236,21409,8684,4895,3049,2125,1485,1169,931,7823,1,1,1,1
23.9000,2395,1,1,27379,1,52498,0.521535,2,10,13,166,56694,28.49699,0.00968,2.39601,0.01522,0,1,3,5.323473,4.539082,4.539082,-0.568115,-0.567417,14.393867,245,0.039421,0.004926,21667,8838,4975,3009,2208,1550,1252,946,8052,1,1,1,1
22.3500,2396,1,1,26349,1,50414,0.522663,1,114,114,114,88326,27.41009,0.01848,2.39119,0.01392,0,1,3,18.699322,17.780462,17.780462,-0.033043,-0.031820,14.929474,3959,0.002131,0.076715,20973,8498,4652,2959,2010,1510,1197,919,7695,1,1,1,1
22.4000,2396,1,1,26481,1,51059,0.518645,15,6,152,152,107779054,27.44481,0.01848,2.39119,0.01392,0,1,3,1.450919,1.283953,1.283953,-0.049851,-0.049696,14.911562,3839,0.003333,0.074479,21439,8730,4804,2840,2021,1540,1127,900,7657,1,1,1,1
23.0000,2396,1,1,26691,1,51503,0.518252,7,2,57,107,416224,27.86081,0.01848,2.39119,0.01392,0,1,3,1.413226,1.108578,1.108578,-0.257820,-0.257676,14.703512,2404,0.017525,0.047299,21400,8775,4830,3084,2027,1537,1115,926,7808,1,1,1,1
23.9000,2396,1,1,27344,0,52677,0.519098,2,150,150,150,183141,28.48453,0.01848,2.39119,0.01392,1,1,2,1.397743,1.000000,71.876938,-0.570552,-0.570412,14.390542,245,0.039638,0.004925,21654,8954,5010,3158,2198,1590,1144,993,7975,1,1,1,1
22.3500,2397,1,1,26427,1,50341,0.524970,2,13,15,45,152023,27.41237,0.00902,2.38281,0.01601,0,1,3,1.940867,1.410522,1.314939,-0.035977,-0.035701,14.925412,3957,0.002392,0.076665,20897,8461,4680,2905,1993,1500,1139,916,7849,1,1,1,1
22.4000,2397,1,1,26418,0,50686,0.521219,1,3,32,54,77470,27.44707,0.00902,2.38281,0.01601,1,0,3,1.279781,1.000000,1.145265,-0.053306,-0.053204,14.907982,3839,0.003569,0.074466,20918,8638,4868,3001,2040,1509,1098,890,7723,1,1,1,1
23.0000,2397,1,1,26741,1,51220,0.522091,1,7,21,136,133475,27.86319,0.00902,2.38281,0.01601,0,1,3,4.723205,3.818786,3.818786,-0.261617,-0.260970,14.699571,2399,0.017754,0.047194,21272,8627,4793,3019,2117,1513,1190,878,7810,1,1,1,1
23.9000,2397,1,1,27560,0,52981,0.520196,8,6,147,232,109300,28.48694,0.00902,2.38281,0.01601,1,1,2,1.179373,1.000000,1.244551,-0.573258,-0.573189,14.387383,241,0.039840,0.004844,22110,8981,4915,3189,2167,1551,1178,924,7965,1,1,1,1
22.3500,2398,1,1,26520,0,50871,0.521329,2,3,5,33,26834,27.41657,0.00873,2.37655,0.01530,1,1,2,1.409543,1.000000,1.863337,-0.034293,-0.034150,14.926839,3961,0.002288,0.076703,21236,8605,4743,3037,2063,1485,1136,908,7657,1,1,1,1
22.4000,2398,1,1,26472,0,50742,0.521708,8,2,62,62,29006,27.45125,0.00873,2.37655,0.01530,1,1,3,1.096366,1.000000,1.012660,-0.051492,-0.051454,14.909825,3840,0.003451,0.074445,21083,8644,4740,3093,2020,1446,1157,854,7704,1,1,1,1
23.0000,2398,1,1,26906,0,51672,0.520718,1,27,136,136,61745,27.86720,0.00873,2.37655,0.01530,1,1,2,1.086795,1.000000,2.579185,-0.259676,-0.259641,14.701636,2401,0.017661,0.047207,21318,9019,4893,3048,2033,1561,1142,916,7741,1,1,1,1
23.9000,2398,1,1,27461,1,52850,0.519612,1,3,219,735,57040,28.49098,0.00873,2.37655,0.01530,0,1,3,1.480925,1.108808,1.108808,-0.571386,-0.571223,14.389926,246,0.039696,0.004941,22010,8955,4993,3131,2079,1565,1219,918,7979,1,1,1,1
22.3500,2399,1,1,26550,0,50669,0.523999,1,3,48,48,71204,27.41890,0.00872,2.37971,0.01587,1,1,2,1.405406,1.000000,2.114610,-0.033054,-0.032912,14.928064,3963,0.002205,0.076704,21009,8582,4760,2985,2027,1572,1152,911,7670,1,1,1,1
22.4000,2399,1,1,26239,1,50438,0.520233,1,51,51,192,444557,27.45357,0.00872,2.37971,0.01587,0,1,3,1.760496,1.267488,1.107318,-0.050248,-0.050012,14.911086,3841,0.003354,0.074427,20858,8613,4575,2997,2105,1526,1134,884,7745,1,1,1,1
23.0000,2399,1,1,26831,1,51366,0.522360,1,12,104,104,1460825,27.86963,0.00872,2.37971,0.01587,0,1,3,1.903252,1.893825,1.893825,-0.258397,-0.258128,14.703183,2400,0.017556,0.047162,21293,8746,4712,3029,2148,1531,1119,934,7853,1,1,1,1
23.9000,2399,1,1,27532,0,52703,0.522409,7,10,10,160,548726,28.49344,0.00872,2.37971,0.01587,1,1,2,1.414053,1.000000,5.389583,-0.570518,-0.570374,14.390645,241,0.039635,0.004839,21768,9052,5017,2971,2098,1577,1193,911,8115,1,1,1,1
22.3500,2400,1,1,26601,1,50865,0.522983,7,24,24,48,99278,27.41271,0.00901,2.38331,0.01698,0,1,3,2.308506,1.724575,1.629147,-0.036136,-0.035787,14.925360,3967,0.002398,0.076763,21237,8663,4712,3037,2102,1445,1116,902,7650,1,1,1,1
22.4000,2400,1,1,26380,0,50825,0.519046,273,3,273,651,1195698,27.44737,0.00901,2.38331,0.01698,1,1,2,1.340957,1.000000,1.604063,-0.053464,-0.053342,14.907804,3848,0.003578,0.074548,21226,8696,4701,2925,2052,1505,1115,910,7694,1,1,1,1
23.0000,2400,1,1,26669,1,51343,0.519438,35,9,35,138,2640808,27.86326,0.00901,2.38331,0.01698,0,1,3,6.680651,4.791302,4.791302,-0.261638,-0.260847,14.700441,2408,0.017744,0.047309,21184,8671,4821,3096,2103,1575,1177,907,7808,1,1,1,1
23.9000,2400,1,1,27459,1,52719,0.520866,1,1,10,45,654470,28.48709,0.00901,2.38331,0.01698,0,1,3,1.743193,1.262340,1.262340,-0.573275,-0.573043,14.388065,247,0.039828,0.004958,21856,8969,4888,3124,2150,1625,1176,916,8014,1,1,1,1
22.3500,2401,1,1,26192,0,50438,0.519301,1,10,19,19,303687,27.41842,0.00929,2.38785,0.01389,1,1,2,1.171836,1.000000,2.100211,-0.033096,-0.033030,14.927526,3965,0.002213,0.076681,20741,8592,4715,2944,2105,1569,1185,934,7652,1,1,1,1
22.4000,2401,1,1,26567,1,50880,0.522160,3,4,4,68,47339,27.45306,0.00929,2.38785,0.01389,0,1,3,1.889616,1.366069,1.366069,-0.050319,-0.050054,14.911052,3846,0.003357,0.074462,21056,8772,4771,3003,2104,1500,1132,895,7646,1,1,1,1
23.0000,2401,1,1,26872,0,51772,0.519055,1,24,97,97,279410,27.86906,0.00929,2.38785,0.01389,1,0,2,1.069803,1.000000,1.863489,-0.258390,-0.258362,14.702923,2404,0.017572,0.047202,21442,8839,4818,3128,2153,1523,1185,932,7751,1,1,1,1
23.9000,2401,1,1,27428,0,52608,0.521375,1,17,27,65,308398,28.49264,0.00929,2.38785,0.01389,1,1,2,1.386602,1.000000,8.236309,-0.570491,-0.570355,14.390577,249,0.039634,0.004995,21762,8906,5049,3089,2107,1553,1171,865,8105,1,1,1,1
22.3500,2402,1,1,26648,0,51070,0.521804,1,2,12,167,20438,27.42930,0.00929,2.39274,0.01389,1,1,2,1.394288,1.000000,1.711836,-0.027506,-0.027368,14.933581,3967,0.001833,0.076657,21367,8605,4741,3075,2082,1516,1158,871,7654,1,1,1,1
22.4000,2402,1,1,26104,0,50398,0.517967,1,13,17,184,304318,27.46392,0.00929,2.39274,0.01389,1,1,2,1.214971,1.000000,3.396602,-0.044971,-0.044890,14.915759,3848,0.003010,0.074446,20863,8583,4680,2884,2071,1463,1171,890,7792,1,1,1,1
23.0000,2402,1,1,26743,1,51246,0.521866,20,50,50,743,122884,27.88004,0.00929,2.39274,0.01389,0,0,3,4.697165,4.649177,4.649177,-0.253096,-0.252452,14.706956,2405,0.017165,0.047189,21198,8644,4727,3103,2030,1533,1145,921,7944,1,1,1,1
23.9000,2402,1,1,27478,0,52773,0.520693,8,36,72,72,83252,28.50365,0.00929,2.39274,0.01389,1,1,2,1.166135,1.000000,6.649982,-0.564971,-0.564907,14.395636,244,0.039242,0.004891,21803,8886,4900,3204,2180,1642,1233,945,7979,1,1,1,1
22.3500,2403,1,1,26450,0,50734,0.521357,1,3,106,106,83992,27.42087,0.01095,2.38007,0.01587,1,0,2,1.258460,1.000000,1.393870,-0.031036,-0.030941,14.930257,3968,0.002072,0.076661,21102,8546,4711,3030,2107,1570,1091,892,7684,1,1,1,1
22.4000,2403,1,1,26401,1,50792,0.519797,1,2,6,27,52232,27.45548,0.01095,2.38007,0.01587,0,1,3,1.513948,1.074516,1.074516,-0.048280,-0.048107,14.912953,3849,0.003226,0.074448,21143,8491,4654,3092,2109,1541,1212,880,7669,1,1,1,1
23.0000,2403,1,1,26886,0,51622,0.520835,10,5,144,810,145843,27.87143,0.01095,2.38007,0.01587,1,0,3,1.192362,1.000000,1.102732,-0.256273,-0.256200,14.705031,2406,0.017423,0.047196,21395,8808,4833,3012,2075,1554,1151,922,7871,1,1,1,1
23.9000,2403,1,1,27495,1,52896,0.519803,1,2,26,63,45302,28.49506,0.01095,2.38007,0.01587,0,1,3,1.477818,1.290686,1.290686,-0.568118,-0.567955,14.393350,245,0.039460,0.004910,22001,9135,4788,3156,2167,1562,1187,920,7979,1,1,1,1
22.3500,2404,1,1,26579,1,50920,0.521986,1,17,17,184,242824,27.43458,0.00928,2.37827,0.01468,0,1,3,6.098572,5.628118,5.628118,-0.025212,-0.024460,14.936841,3970,0.001638,0.076634,21237,8639,4662,2982,2082,1540,1154,936,7687,1,1,1,1
22.4000,2404,1,1,26408,0,50848,0.519362,2,49,49,49,25031,27.46918,0.00928,2.37827,0.01468,1,1,2,1.408783,1.000000,24.433495,-0.042817,-0.042675,14.918387,3850,0.002861,0.074410,21144,8546,4768,2994,2101,1549,1135,874,7736,1,1,1,1
23.0000,2404,1,1,26854,0,51551,0.520931,2,8,39,39,68721,27.88524,0.00928,2.37827,0.01468,1,1,2,1.301357,1.000000,3.043656,-0.250414,-0.250305,14.710491,2407,0.017015,0.047178,21251,8779,4782,3086,2082,1605,1149,957,7859,1,1,1,1
23.9000,2404,1,1,27713,1,53142,0.521499,2,194,194,194,960895,28.50890,0.00928,2.37827,0.01468,0,1,3,15.543650,15.127943,15.127943,-0.562578,-0.561436,14.399867,244,0.038989,0.004886,22044,9122,5014,3098,2118,1535,1201,1004,8005,1,1,1,1
22.3500,2405,1,1,26690,0,51172,0.521584,1,2,139,139,29061,27.42774,0.00957,2.37946,0.01616,1,1,2,1.411789,1.000000,1.740728,-0.028143,-0.028000,14.933001,3970,0.001875,0.076622,21453,8641,4826,3016,1983,1525,1196,889,7642,1,1,1,1
22.4000,2405,1,1,26410,0,50619,0.521751,3,48,48,48,141881,27.46261,0.00957,2.37946,0.01616,1,1,2,1.066652,1.000000,3.336600,-0.045715,-0.045689,14.914488,3847,0.003063,0.074340,20934,8633,4656,3059,2036,1470,1124,910,7796,1,1,1,1
23.0000,2405,1,1,26976,0,51855,0.520230,8,4,12,239,1034884,27.87850,0.00957,2.37946,0.01616,1,0,3,1.200923,1.000000,1.124181,-0.253432,-0.253356,14.707872,2404,0.017226,0.047108,21595,8717,4877,3061,2179,1501,1146,914,7864,1,1,1,1
23.9000,2405,1,1,27435,1,52828,0.519337,87,7,87,87,92802,28.50219,0.00957,2.37946,0.01616,0,0,3,1.139662,1.128431,1.128431,-0.565277,-0.565222,14.394174,240,0.039267,0.004805,21834,9056,4980,3095,2190,1535,1160,953,8024,1,1,1,1
22.3500,2406,1,1,26613,1,50700,0.524922,3,13,13,74,118877,27.42545,0.01021,2.37514,0.02098,0,1,3,4.421465,4.038744,4.038744,-0.029326,-0.028708,14.931414,3975,0.001923,0.076695,21047,8607,4849,2962,1950,1495,1144,895,7750,1,1,1,1
22.4000,2406,1,1,26655,1,50817,0.524540,63,9,63,139,40217,27.46002,0.01021,2.37514,0.02098,0,1,3,6.041606,4.659859,4.659859,-0.046641,-0.045893,14.915392,3855,0.003077,0.074459,21180,8468,4813,2952,2038,1552,1081,898,7834,1,1,1,1
23.0000,2406,1,1,26881,1,51714,0.519811,1,130,130,130,56815,27.87603,0.01021,2.37514,0.02098,0,1,3,2.906096,2.388066,2.366369,-0.254498,-0.254055,14.706599,2409,0.017275,0.047190,21337,8970,4780,2991,2207,1534,1147,899,7848,1,1,1,1
23.9000,2406,1,1,27453,1,52773,0.520219,4,16,22,62,72601,28.49974,0.01021,2.37514,0.02098,0,1,3,9.550432,7.814634,7.814634,-0.566609,-0.565671,14.393994,244,0.039299,0.004884,21808,9076,4876,3080,2210,1515,1163,887,8157,1,1,1,1
22.3500,2407,1,1,26751,1,50961,0.524941,1,2,6,50,46137,27.43582,0.00898,2.37834,0.01472,0,1,3,1.293797,1.161672,1.161672,-0.024381,-0.024274,14.936993,3973,0.001625,0.076596,21238,8637,4732,3079,2019,1552,1110,936,7657,1,1,1,1
