k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
23.0000,1658,1,1,18576,0,35600,0.521812,2,14,29,137,81900,27.95679,0.00875,2.41371,0.02242,1,0,2,1.089718,1.000000,1.449055,-0.215192,-0.215140,14.745979,1657,0.014590,0.046977,14793,6019,3318,2130,1431,1018,781,632,5477,1,1,1,1
23.9000,1658,1,1,19058,0,36502,0.522123,6,2,115,115,38315,28.58054,0.00875,2.41371,0.02242,1,1,3,1.354467,1.000000,1.031846,-0.526950,-0.526767,14.433773,165,0.036495,0.004779,15178,6161,3426,2138,1401,1046,828,677,5646,1,1,1,1
22.3500,1659,1,1,18195,1,35061,0.518967,8,6,58,58,78022,27.50490,0.00924,2.41540,0.02684,0,1,3,2.590465,2.308037,2.308037,0.009776,0.010350,14.969589,2739,-0.000691,0.076447,14479,6025,3219,2148,1377,1093,806,619,5294,1,1,1,1
22.4000,1659,1,1,18187,1,34993,0.519747,1,22,22,1712,43731,27.53958,0.00924,2.41540,0.02684,0,1,3,7.540827,6.814178,6.814178,-0.007888,-0.006671,14.952966,2656,0.000446,0.074213,14474,5908,3266,2089,1409,1033,836,602,5375,1,1,1,1
23.0000,1659,1,1,18711,1,35800,0.522668,12,3,29,81,28044,27.95572,0.00924,2.41540,0.02684,0,1,3,1.765655,1.470146,1.470146,-0.215493,-0.215151,14.745982,1661,0.014590,0.047063,14824,6120,3354,2122,1448,1087,831,642,5371,1,1,1,1
23.9000,1659,1,1,19264,0,36851,0.522768,3,1,7,8,13825,28.57951,0.00924,2.41540,0.02684,1,1,3,1.406155,1.000000,1.091287,-0.527270,-0.527065,14.433752,169,0.036516,0.004892,15390,6225,3473,2168,1485,1052,818,702,5537,1,1,1,1
22.3500,1660,1,1,18339,1,35111,0.522330,1,16,16,1062,131910,27.50948,0.00543,2.41201,0.01908,0,1,3,4.684634,3.944120,3.944120,0.009727,0.010658,14.971714,2740,-0.000712,0.076418,14531,6055,3247,2056,1394,1053,790,594,5390,1,1,1,1
22.4000,1660,1,1,18323,1,35214,0.520348,1,41,41,50,19959,27.54413,0.00543,2.41201,0.01908,0,0,3,4.136401,3.458394,3.458394,-0.007559,-0.006704,14.953452,2657,0.000448,0.074194,14851,5876,3262,2036,1421,1004,772,624,5367,1,1,1,1
23.0000,1660,1,1,18801,1,35896,0.523778,1,5,1898,1898,45041,27.96002,0.00543,2.41201,0.01908,0,1,3,2.291000,1.637832,1.536028,-0.215254,-0.214755,14.746085,1661,0.014564,0.047034,14904,6185,3354,2087,1420,1048,786,680,5431,1,1,1,1
23.9000,1660,1,1,18989,1,36530,0.519834,1,3,12,525,35223,28.58385,0.00543,2.41201,0.01908,0,1,3,3.051633,2.245090,2.245090,-0.527290,-0.526618,14.434440,170,0.036483,0.004918,15062,6262,3449,2151,1462,1128,758,650,5607,1,1,1,1
22.3500,1661,1,1,18464,0,35055,0.526730,1,2,39,190,210350,27.49691,0.00584,2.40596,0.02383,1,1,2,1.411752,1.000000,1.453352,0.004109,0.004317,14.965108,2738,-0.000288,0.076350,14454,5980,3298,2135,1368,994,777,662,5386,1,1,1,1
22.4000,1661,1,1,18418,0,35366,0.520797,1,1,4,372,35940,27.53155,0.00584,2.40596,0.02383,1,0,3,1.401858,1.000000,1.156731,-0.013148,-0.012945,14.947887,2655,0.000866,0.074121,14658,6104,3328,2154,1414,976,771,620,5340,1,1,1,1
23.0000,1661,1,1,18467,1,35521,0.519904,4,40,40,88,41045,27.94761,0.00584,2.40596,0.02383,0,1,3,4.289473,3.817160,3.817160,-0.221535,-0.220659,14.740440,1661,0.014970,0.047024,14793,5931,3317,2118,1415,1037,823,611,5475,1,1,1,1
23.9000,1661,1,1,19124,0,36653,0.521772,3,4,8,95,502999,28.57106,0.00584,2.40596,0.02383,1,1,3,1.159213,1.000000,1.060714,-0.532865,-0.532776,14.428342,165,0.036926,0.004772,15158,6383,3378,2116,1453,1124,838,638,5564,1,1,1,1
22.3500,1662,1,1,18473,1,35215,0.524592,1,2,58,69,112096,27.50182,0.00542,2.41458,0.02304,0,0,3,1.889172,1.347433,1.347433,0.006524,0.006907,14.967579,2742,-0.000461,0.076403,14567,6007,3284,2208,1445,1022,746,641,5294,1,1,1,1
22.4000,1662,1,1,18504,0,35479,0.521563,1,1,4,29,84965,27.53644,0.00542,2.41458,0.02304,1,1,3,1.409029,1.000000,1.297876,-0.010778,-0.010571,14.950132,2659,0.000707,0.074177,14848,6079,3290,2089,1420,997,824,652,5279,1,1,1,1
23.0000,1662,1,1,18573,1,35553,0.522418,1,12,12,152,522557,27.95266,0.00542,2.41458,0.02304,0,0,3,1.701331,1.284796,1.284796,-0.218874,-0.218555,14.741920,1661,0.014825,0.046990,14658,6116,3258,2094,1479,1080,773,614,5480,1,1,1,1
23.9000,1662,1,1,18932,0,36438,0.519582,1,2,38,50,45516,28.57616,0.00542,2.41458,0.02304,1,0,3,1.307529,1.000000,1.217384,-0.530618,-0.530456,14.430508,168,0.036759,0.004855,15027,6216,3314,2121,1529,1111,807,710,5602,1,1,1,1
22.3500,1663,1,1,18353,1,35153,0.522104,1,8,29,89,419459,27.50591,0.00542,2.41526,0.02306,0,0,3,2.118025,1.670292,1.670292,0.008227,0.008678,14.969026,2743,-0.000580,0.076378,14644,5965,3187,2083,1449,1030,845,652,5297,1,1,1,1
22.4000,1663,1,1,18498,0,35481,0.521364,1,5,60,60,50799,27.54051,0.00542,2.41526,0.02306,1,1,2,1.188051,1.000000,1.252272,-0.008981,-0.008877,14.951256,2658,0.000594,0.074099,14892,6046,3259,2063,1400,1103,781,612,5324,1,1,1,1
23.0000,1663,1,1,18572,0,35737,0.519700,1,17,191,191,100345,27.95648,0.00542,2.41526,0.02306,1,1,2,1.336184,1.000000,7.179415,-0.217497,-0.217323,14.743614,1660,0.014740,0.046929,14945,5950,3330,2076,1446,1044,813,645,5487,1,1,1,1
23.9000,1663,1,1,18947,1,36358,0.521138,1,8,21,21,27161,28.58002,0.00542,2.41526,0.02306,0,1,3,4.025227,3.378330,3.378330,-0.529041,-0.528204,14.431842,164,0.036600,0.004736,14944,6221,3372,2182,1450,1034,837,671,5646,1,1,1,1
22.3500,1664,1,1,18276,0,34901,0.523668,13,3,29,29,121846,27.50388,0.00583,2.40601,0.01729,1,1,2,1.411106,1.000000,1.805632,0.007538,0.007745,14.968462,2753,-0.000517,0.076613,14242,5991,3287,2059,1439,1038,849,655,5340,1,1,1,1
22.4000,1664,1,1,18383,1,35197,0.522304,1,6,16,157,48005,27.53846,0.00583,2.40601,0.01729,0,1,3,2.681443,2.150396,2.150396,-0.009801,-0.009208,14.951807,2670,0.000616,0.074386,14570,5975,3276,2128,1436,997,791,609,5414,1,1,1,1
23.0000,1664,1,1,18499,1,35555,0.520307,872,27,872,872,26784,27.95460,0.00583,2.40601,0.01729,0,0,3,3.393921,3.392784,3.392784,-0.218005,-0.217271,14.739095,1671,0.014741,0.047226,14694,5975,3320,2179,1387,1024,784,617,5574,1,1,1,1
23.9000,1664,1,1,19102,0,36751,0.519782,5,49,49,49,61527,28.57818,0.00583,2.40601,0.01729,1,1,2,1.396028,1.000000,23.586990,-0.530381,-0.530181,14.430667,174,0.036740,0.005023,15203,6311,3375,2166,1536,1121,803,703,5532,1,1,1,1
22.3500,1665,1,1,18239,1,35231,0.517712,1,32,32,62,332394,27.48992,0.01236,2.38766,0.01736,0,1,3,19.227458,15.556823,15.556823,0.003316,0.005092,14.966258,2751,-0.000340,0.076522,14461,5958,3346,2153,1439,1115,788,645,5325,1,1,1,1
22.4000,1665,1,1,18497,1,35409,0.522396,1,78,78,78,474627,27.52489,0.01236,2.38766,0.01736,0,1,3,24.424924,22.867193,22.867193,-0.014284,-0.012365,14.946639,2667,0.000827,0.074283,14808,5973,3323,2056,1450,1047,792,645,5314,1,1,1,1
23.0000,1665,1,1,18615,1,35754,0.520656,1,69,69,152,74521,27.94077,0.01236,2.38766,0.01736,0,1,3,42.834721,33.817868,33.817868,-0.222346,-0.220089,14.738314,1670,0.014933,0.047172,14746,6208,3325,2066,1422,1084,833,642,5427,1,1,1,1
23.9000,1665,1,1,19152,0,36824,0.520110,120,59,120,120,23946,28.56440,0.01236,2.38766,0.01736,1,1,2,1.342212,1.000000,23.950255,-0.534055,-0.533878,14.426639,170,0.037006,0.004906,15278,6276,3528,2110,1501,1076,852,687,5515,1,1,1,1
22.3500,1666,1,1,18384,0,35316,0.520572,1,7,17,48,281698,27.48373,0.00624,2.38473,0.02272,1,1,2,1.143487,1.000000,1.246082,-0.002346,-0.002265,14.957713,2752,0.000151,0.076548,14827,5936,3235,2025,1408,1051,821,571,5441,1,1,1,1
22.4000,1666,1,1,18431,1,35366,0.521165,1,9,528,528,26233,27.51826,0.00624,2.38473,0.02272,0,1,3,1.606232,1.152858,1.097396,-0.019550,-0.019266,14.941378,2669,0.001289,0.074320,14773,5920,3309,2102,1375,1109,849,611,5317,1,1,1,1
23.0000,1666,1,1,18547,1,35777,0.518420,3,5,14,80,18766,27.93431,0.00624,2.38473,0.02272,0,1,3,3.174885,2.534890,2.534890,-0.227850,-0.227157,14.733855,1669,0.015417,0.047129,14758,6063,3350,2076,1453,1108,827,649,5492,1,1,1,1
23.9000,1666,1,1,19056,0,36782,0.518094,1,1,8,66,24550898,28.55798,0.00624,2.38473,0.02272,1,1,3,1.385375,1.000000,1.208202,-0.539465,-0.539269,14.421352,170,0.037394,0.004904,15417,6082,3431,2173,1500,1133,806,642,5597,1,1,1,1
22.3500,1667,1,1,18428,0,35242,0.522914,5,7,13,128,20140,27.48005,0.00582,2.37912,0.01945,1,1,2,1.405131,1.000000,3.703161,-0.004574,-0.004370,14.956317,2754,0.000292,0.076565,14668,5916,3265,2090,1427,1051,853,651,5320,1,1,1,1
22.4000,1667,1,1,18366,0,35063,0.523815,1,2,8,12,75181,27.51456,0.00582,2.37912,0.01945,1,1,3,1.277683,1.000000,1.012577,-0.021443,-0.021296,14.939078,2671,0.001426,0.074343,14476,5908,3292,2075,1427,1077,770,638,5399,1,1,1,1
23.0000,1667,1,1,18553,1,35705,0.519634,15,2,39,39,81297,27.93078,0.00582,2.37912,0.01945,0,1,3,2.053864,1.546539,1.546539,-0.229674,-0.229243,14.729666,1673,0.015563,0.047227,14835,5845,3335,2178,1451,1116,794,655,5495,1,1,1,1
23.9000,1667,1,1,19019,1,36631,0.519219,5,8,90,267,2505243,28.55449,0.00582,2.37912,0.01945,0,0,3,1.722131,1.566787,1.566787,-0.541537,-0.541211,14.418553,171,0.037536,0.004931,15194,6267,3376,2124,1478,1111,842,663,5575,1,1,1,1
22.3500,1668,1,1,18392,0,35145,0.523333,1,17,17,686,259453,27.48376,0.00623,2.37139,0.01903,1,0,2,1.169064,1.000000,3.332457,-0.002336,-0.002242,14.958830,2758,0.000150,0.076617,14500,5900,3327,2087,1394,1057,822,625,5432,1,1,1,1
22.4000,1668,1,1,18367,1,35360,0.519443,3,6,16,104,18485,27.51867,0.00623,2.37139,0.01903,0,1,3,4.608128,3.443802,3.443802,-0.019797,-0.018881,14.942238,2672,0.001264,0.074311,14592,6040,3329,2146,1433,1020,755,687,5357,1,1,1,1
23.0000,1668,1,1,18835,1,35987,0.523398,10,9,10,18,10329,27.93464,0.00623,2.37139,0.01903,0,1,3,4.043061,3.692233,3.692233,-0.227803,-0.226966,14.731917,1674,0.015406,0.047220,14954,6079,3343,2160,1483,1041,794,641,5491,1,1,1,1
23.9000,1668,1,1,19050,0,36765,0.518170,1,4,56,56,20236,28.55839,0.00623,2.37139,0.01903,1,1,2,1.302953,1.000000,1.649316,-0.539432,-0.539273,14.421158,170,0.037395,0.004899,15261,6302,3398,2144,1508,1098,824,677,5552,1,1,1,1
22.3500,1669,1,1,18439,1,35308,0.522248,14,6,40,52,43673,27.48001,0.01195,2.38235,0.02117,0,0,3,1.341255,1.273961,1.273961,-0.001331,-0.001155,14.958245,2753,0.000077,0.076435,14554,6178,3234,2044,1405,1066,827,605,5394,1,1,1,1
22.4000,1669,1,1,18530,0,35517,0.521737,1,6,108,8456,45376,27.51448,0.01195,2.38235,0.02117,1,1,2,1.378053,1.000000,3.102423,-0.018835,-0.018643,14.941961,2670,0.001248,0.074212,14706,6061,3388,2070,1454,1066,801,647,5323,1,1,1,1
23.0000,1669,1,1,18756,0,35996,0.521072,9,44,44,44,18446,27.93062,0.01195,2.38235,0.02117,1,1,2,1.031100,1.000000,1.468421,-0.226667,-0.226649,14.732439,1671,0.015384,0.047105,14885,6177,3420,2094,1433,1087,865,611,5423,1,1,1,1
23.9000,1669,1,1,19255,1,36954,0.521067,1,2,1071,1071,27346,28.55441,0.01195,2.38235,0.02117,0,1,3,2.164877,1.608331,1.608331,-0.538603,-0.538140,14.422788,166,0.037312,0.004780,15425,6267,3338,2222,1457,1069,835,684,5656,1,1,1,1
22.3500,1670,1,1,18360,0,35287,0.520320,2,8,8,65,29772,27.48225,0.00581,2.37316,0.01772,1,1,2,1.290078,1.000000,2.928093,-0.003384,-0.003232,14.957752,2759,0.000216,0.076559,14651,6009,3344,1980,1456,1031,782,567,5466,1,1,1,1
22.4000,1670,1,1,18361,1,35400,0.518687,1,502,502,502,32237,27.51712,0.00581,2.37316,0.01772,0,1,3,12.749574,11.812644,11.795568,-0.021236,-0.019712,14.941417,2676,0.001319,0.074337,14712,5954,3272,2134,1421,1057,811,638,5400,1,1,1,1
23.0000,1670,1,1,18778,0,36106,0.520094,1,846,846,846,34992,27.93301,0.00581,2.37316,0.01772,1,1,2,1.114542,1.000000,102.640547,-0.229828,-0.229763,14.731344,1674,0.015597,0.047165,15119,6044,3352,2068,1553,1016,789,703,5461,1,1,1,1
23.9000,1670,1,1,19228,0,36933,0.520633,1,113,113,293,912655,28.55684,0.00581,2.37316,0.01772,1,1,2,1.285645,1.000000,37.239047,-0.541441,-0.541290,14.419697,171,0.037538,0.004922,15333,6325,3497,2117,1500,1088,841,646,5585,1,1,1,1
22.3500,1671,1,1,18404,0,35309,0.521242,2,2,44,119,76572,27.46775,0.00581,2.35720,0.02489,1,1,2,1.414196,1.000000,1.673540,-0.010322,-0.010115,14.950644,2759,0.000677,0.076549,14595,5950,3339,2097,1462,1078,786,675,5326,1,1,1,1
22.4000,1671,1,1,18339,1,35209,0.520876,2,2,27,143,125472,27.50260,0.00581,2.35720,0.02489,0,1,3,2.089969,1.509636,1.509636,-0.027715,-0.027274,14.933601,2676,0.001826,0.074331,14660,5916,3235,2150,1445,997,789,601,5415,1,1,1,1
23.0000,1671,1,1,18839,1,36119,0.521596,1,4,6,306,71932,27.91865,0.00581,2.35720,0.02489,0,0,3,2.345939,1.731578,1.731578,-0.235780,-0.235270,14.725279,1673,0.015977,0.047128,15016,6106,3405,2152,1426,1103,823,651,5436,1,1,1,1
23.9000,1671,1,1,19238,0,36868,0.521822,2,2,1001,1001,727277,28.54211,0.00581,2.35720,0.02489,1,1,3,1.410991,1.000000,1.279205,-0.547422,-0.547216,14.413504,169,0.037966,0.004864,15368,6166,3465,2177,1509,1069,844,661,5608,1,1,1,1
22.3500,1672,1,1,18380,0,35343,0.520061,1,51,51,95,71238,27.46627,0.00798,2.34362,0.01729,1,1,2,1.076005,1.000000,4.139422,-0.010518,-0.010474,14.949142,2762,0.000701,0.076594,14684,5962,3242,2117,1447,1073,832,649,5336,1,1,1,1
22.4000,1672,1,1,18480,0,35401,0.522034,1,5,25,10327,57542,27.50068,0.00798,2.34362,0.01729,1,1,3,1.147164,1.000000,1.083880,-0.027288,-0.027206,14.933881,2679,0.001822,0.074369,14599,6111,3346,2030,1466,1040,816,641,5351,1,1,1,1
23.0000,1672,1,1,19076,0,36254,0.526191,22,2,22,27,43994,27.91690,0.00798,2.34362,0.01729,1,1,2,1.414187,1.000000,1.498808,-0.235518,-0.235311,14.725455,1677,0.015980,0.047212,15021,6237,3418,2199,1429,1065,765,641,5478,1,1,1,1
23.9000,1672,1,1,19289,1,36999,0.521353,3,2,74,74,73728,28.54040,0.00798,2.34362,0.01729,0,0,3,1.516185,1.270132,1.270132,-0.547223,-0.546974,14.413185,171,0.037950,0.004918,15490,6165,3466,2143,1531,1074,848,677,5604,1,1,1,1
22.3500,1673,1,1,18613,1,35360,0.526401,3,3,18,239,123568,27.46833,0.00839,2.37316,0.01852,0,1,3,2.020918,1.656879,1.656879,-0.008861,-0.008441,14.951523,2760,0.000565,0.076481,14665,6113,3298,1972,1403,1036,797,639,5436,1,1,1,1
22.4000,1673,1,1,18554,0,35569,0.521649,1,15,18,42,50350,27.50313,0.00839,2.37316,0.01852,1,1,2,1.110441,1.000000,1.958720,-0.026313,-0.026250,14.934860,2677,0.001758,0.074264,14723,6090,3281,2051,1452,1091,850,675,5355,1,1,1,1
23.0000,1673,1,1,18833,1,35931,0.524158,1,11,19,151,44028,27.91910,0.00839,2.37316,0.01852,0,0,3,1.426729,1.043408,1.043408,-0.234084,-0.233872,14.726708,1672,0.015881,0.047039,14936,6107,3297,2157,1449,994,812,653,5525,1,1,1,1
23.9000,1673,1,1,19133,1,36838,0.519396,2,7,43,43,270306,28.54264,0.00839,2.37316,0.01852,0,1,3,3.848562,3.261267,3.261267,-0.546223,-0.545418,14.414216,167,0.037839,0.004800,15222,6191,3454,2210,1528,1115,889,659,5569,1,1,1,1
22.3500,1674,1,1,18605,1,35537,0.523554,1,2,58,58,264297,27.47061,0.00838,2.36487,0.01994,0,1,3,2.485048,1.769996,1.769996,-0.007604,-0.007060,14.953132,2762,0.000472,0.076482,14886,6072,3187,2061,1448,1007,825,596,5454,1,1,1,1
22.4000,1674,1,1,18474,0,35583,0.519195,9,5,9,14,66983,27.50539,0.00838,2.36487,0.01994,1,1,2,1.345704,1.000000,2.293323,-0.025072,-0.024895,14.936036,2678,0.001667,0.074241,14759,6138,3279,2123,1330,1099,806,666,5382,1,1,1,1
23.0000,1674,1,1,18711,1,36002,0.519736,1,1,44,44,38720,27.92152,0.00838,2.36487,0.01994,0,0,3,1.889300,1.408527,1.408527,-0.232983,-0.232603,14.727918,1673,0.015793,0.047035,14853,6197,3382,2104,1485,1047,793,667,5473,1,1,1,1
23.9000,1674,1,1,19182,0,36948,0.519176,1,2,14,88,66398,28.54511,0.00838,2.36487,0.01994,1,1,2,1.407553,1.000000,1.726474,-0.544847,-0.544642,14.416060,167,0.037780,0.004797,15359,6235,3433,2156,1482,1147,851,644,5640,1,1,1,1
22.3500,1675,1,1,18359,1,35200,0.521577,1,2,95,695,76282,27.46538,0.00538,2.35886,0.02127,0,0,3,1.847498,1.307069,1.307069,-0.011883,-0.011517,14.949227,2767,0.000770,0.076595,14556,5955,3325,2055,1381,1054,806,628,5439,1,1,1,1
22.4000,1675,1,1,18489,1,35699,0.517928,2,7,7,183,38078,27.50014,0.00538,2.35886,0.02127,0,0,3,2.969535,2.582231,2.582231,-0.029477,-0.028827,14.931185,2683,0.001931,0.074360,14889,6038,3352,2159,1423,1033,838,632,5334,1,1,1,1
23.0000,1675,1,1,18762,0,35951,0.521892,2,2,29,29,68660,27.91603,0.00538,2.35886,0.02127,1,1,3,1.213785,1.000000,1.039544,-0.237117,-0.237001,14.724074,1678,0.016096,0.047160,14840,6185,3289,2121,1470,1047,803,647,5548,1,1,1,1
23.9000,1675,1,1,19332,0,37225,0.519342,5,8,21,58,178392,28.53965,0.00538,2.35886,0.02127,1,1,2,1.261642,1.000000,2.519020,-0.549228,-0.549089,14.411920,171,0.038100,0.004910,15630,6303,3557,2080,1531,1025,855,675,5568,1,1,1,1
22.3500,1676,1,1,18404,0,35216,0.522618,8,68,68,68,24494,27.45739,0.00579,2.37190,0.02154,1,1,2,1.411118,1.000000,33.884949,-0.016511,-0.016305,14.944497,2772,0.001091,0.076712,14583,5846,3282,2059,1450,1045,822,609,5519,1,1,1,1
22.4000,1676,1,1,18686,0,35737,0.522890,1,10,30,125,199256,27.49213,0.00579,2.37190,0.02154,1,1,2,1.098629,1.000000,1.178396,-0.032866,-0.032810,14.928309,2685,0.002198,0.074385,15010,6066,3273,2097,1423,1063,826,604,5374,1,1,1,1
23.0000,1676,1,1,18729,1,35911,0.521554,15,2,15,36,15382,27.90819,0.00579,2.37190,0.02154,0,1,3,1.290780,1.140981,1.140981,-0.240878,-0.240726,14.718570,1679,0.016355,0.047178,14901,5990,3380,2160,1465,1055,806,609,5544,1,1,1,1
23.9000,1676,1,1,19116,0,36962,0.517194,1,4,18,103,335138,28.53185,0.00579,2.37190,0.02154,1,0,3,1.200325,1.000000,1.232242,-0.552740,-0.552631,14.408422,172,0.038355,0.004937,15396,6306,3366,2201,1477,1097,827,656,5635,1,1,1,1
22.3500,1677,1,1,18626,0,35477,0.525031,1,435,435,435,66901,27.45936,0.00620,2.37848,0.02286,1,1,2,1.004018,1.000000,1.758181,-0.014294,-0.014291,14.943596,2768,0.000956,0.076560,14702,6023,3342,2059,1484,1018,765,614,5469,1,1,1,1
22.4000,1677,1,1,18571,1,35527,0.522744,21,14,23,56,43817,27.49408,0.00620,2.37848,0.02286,0,1,3,2.944570,2.327211,2.327211,-0.031733,-0.031089,14.929917,2684,0.002082,0.074305,14761,6052,3303,2056,1458,1021,770,634,5471,1,1,1,1
23.0000,1677,1,1,18789,1,36079,0.520788,1,1,14,32,43355,27.91030,0.00620,2.37848,0.02286,0,0,3,1.434183,1.081738,1.081738,-0.239617,-0.239401,14.721087,1678,0.016262,0.047113,14856,6310,3336,2075,1437,1015,829,660,5560,1,1,1,1
23.9000,1677,1,1,19166,0,36748,0.521566,1,53,268,268,132369,28.53401,0.00620,2.37848,0.02286,1,1,2,1.370516,1.000000,23.771497,-0.552394,-0.552206,14.408694,167,0.038324,0.004791,15187,6218,3415,2131,1526,1135,837,670,5628,1,1,1,1
22.3500,1678,1,1,18537,1,35616,0.520483,1,8,61,85,50576,27.45697,0.00578,2.35769,0.02977,0,1,3,6.042030,4.320216,4.320216,-0.016234,-0.015162,14.946007,2770,0.001014,0.076558,14871,6107,3223,2144,1421,1032,864,622,5331,1,1,1,1
22.4000,1678,1,1,18485,1,35733,0.517323,2,8,14,14,65272,27.49167,0.00578,2.35769,0.02977,0,1,3,4.626452,3.930181,3.930181,-0.033554,-0.032641,14.927034,2686,0.002187,0.074330,14860,6104,3419,2011,1448,999,804,643,5444,1,1,1,1
