k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.3500,3883,1,1,42865,1,82043,0.522476,1,7,82,333,97540,27.49752,0.00385,2.41852,0.01236,0,1,3,4.536308,3.743566,3.743566,0.004138,0.004528,14.965948,6412,-0.000303,0.076480,34111,13829,7651,4872,3363,2352,1870,1422,12572,1,1,1,1
22.4000,3883,1,1,42933,1,82172,0.522484,1,4,12,133,487751,27.53215,0.00385,2.41852,0.01236,0,0,3,2.273533,1.751815,1.751815,-0.013079,-0.012868,14.948242,6217,0.000861,0.074242,33936,14080,7728,4766,3390,2481,1860,1448,12482,1,1,1,1
23.0000,3883,1,1,43518,0,83259,0.522689,1,220,220,966,502486,27.94808,0.00385,2.41852,0.01236,1,1,2,1.007553,1.000000,1.734809,-0.221036,-0.221034,14.739141,3887,0.014996,0.047076,34604,13936,7803,4870,3434,2472,1880,1463,12796,1,1,1,1
23.9000,3883,1,1,44434,0,85618,0.518986,1,116,116,116,52679,28.57178,0.00385,2.41852,0.01236,1,1,2,1.048714,1.000000,5.829039,-0.533050,-0.533037,14.427613,394,0.036946,0.004875,35556,14602,7901,5064,3448,2553,1920,1541,13032,1,1,1,1
22.3500,3884,1,1,42603,1,81820,0.520698,1,228,228,228,190252,27.49139,0.00571,2.41560,0.01347,0,1,3,5.783055,5.105430,5.082249,0.002028,0.002480,14.963381,6413,-0.000166,0.076485,33809,14002,7492,4608,3500,2511,1925,1425,12547,1,1,1,1
22.4000,3884,1,1,42744,0,82069,0.520836,1,10,14,80,164308,27.52601,0.00571,2.41560,0.01347,1,1,3,1.086672,1.000000,1.019555,-0.015075,-0.015053,14.945742,6219,0.001007,0.074259,34013,14042,7594,4802,3389,2490,1794,1440,12504,1,1,1,1
23.0000,3884,1,1,43925,1,83763,0.524402,2,31,124,124,130084,27.94201,0.00571,2.41560,0.01347,0,1,3,14.227271,12.571309,12.571309,-0.223397,-0.222714,14.738712,3891,0.015111,0.047114,34802,14435,7751,4824,3382,2409,1887,1498,12774,1,1,1,1
23.9000,3884,1,1,44838,0,85785,0.522685,1,852,852,852,76657,28.56574,0.00571,2.41560,0.01347,1,1,2,1.225238,1.000000,213.839034,-0.535625,-0.535573,14.425800,393,0.037126,0.004862,35830,14464,7861,5023,3502,2547,1928,1585,13044,1,1,1,1
22.3500,3885,1,1,42664,0,81881,0.521055,4,3,4,28,98583,27.49127,0.00421,2.41232,0.01194,1,1,2,1.335401,1.000000,1.629201,0.001427,0.001501,14.962834,6411,-0.000100,0.076445,33793,13941,7816,4802,3276,2451,1827,1470,12504,1,1,1,1
22.4000,3885,1,1,42975,1,81892,0.524783,5,19,19,106,139467,27.52606,0.00421,2.41232,0.01194,0,1,3,1.817280,1.400594,1.400594,-0.015949,-0.015795,14.945554,6216,0.001057,0.074205,33925,13834,7602,4905,3234,2449,1914,1451,12577,1,1,1,1
23.0000,3885,1,1,43647,1,83744,0.521202,2,1,7,55,118901,27.94195,0.00421,2.41232,0.01194,0,1,3,1.414279,1.007520,1.007520,-0.223856,-0.223767,14.737518,3886,0.015184,0.047045,34917,14082,7800,4886,3461,2505,1900,1462,12730,1,1,1,1
23.9000,3885,1,1,44851,1,85829,0.522568,1,5,159,236,79199,28.56569,0.00421,2.41232,0.01194,0,1,3,4.265062,3.070378,3.070378,-0.535872,-0.535498,14.425479,390,0.037122,0.004824,35558,14671,7982,5131,3518,2531,1930,1556,12951,1,1,1,1
22.3500,3886,1,1,42724,0,81870,0.521858,1,8,513,513,98174,27.49534,0.00403,2.41350,0.01025,1,1,2,1.413985,1.000000,4.853359,0.003113,0.003202,14.964463,6414,-0.000214,0.076452,33948,13962,7512,4684,3378,2432,1844,1486,12623,1,1,1,1
22.4000,3886,1,1,43086,0,82464,0.522489,3,29,101,101,216823,27.52995,0.00403,2.41350,0.01025,1,1,2,1.167000,1.000000,5.485588,-0.014205,-0.014165,14.946794,6220,0.000948,0.074228,34574,13886,7569,4910,3230,2438,1777,1563,12516,1,1,1,1
23.0000,3886,1,1,43696,0,83536,0.523086,2,12,69,248,65763,27.94591,0.00403,2.41350,0.01025,1,1,2,1.251465,1.000000,3.730597,-0.222134,-0.222077,14.738987,3888,0.015067,0.047052,34621,14229,7662,5069,3382,2440,1887,1482,12763,1,1,1,1
23.9000,3886,1,1,44802,0,86131,0.520167,1917,2,1917,1917,51771,28.56967,0.00403,2.41350,0.01025,1,1,3,1.404247,1.000000,1.120514,-0.533854,-0.533767,14.427456,391,0.036997,0.004834,35835,14667,8103,5104,3453,2541,1940,1477,13010,1,1,1,1
22.3500,3887,1,1,42951,1,82392,0.521307,2,7,7,384,91774,27.49701,0.00403,2.41182,0.01060,0,1,3,4.260407,3.484393,3.484393,0.004051,0.004424,14.965232,6414,-0.000296,0.076429,34206,13964,7703,4858,3361,2517,1857,1429,12496,1,1,1,1
22.4000,3887,1,1,43102,0,82420,0.522962,2,3,10,52,117943,27.53161,0.00403,2.41182,0.01060,1,1,2,1.341428,1.000000,1.526936,-0.013134,-0.013059,14.948093,6220,0.000874,0.074202,34218,13940,7814,4859,3330,2475,1931,1407,12445,1,1,1,1
23.0000,3887,1,1,43673,1,83936,0.520319,1,28,28,47,593443,27.94764,0.00403,2.41182,0.01060,0,1,3,1.622898,1.311818,1.311818,-0.221133,-0.221008,14.740361,3887,0.014993,0.047024,34806,14268,7709,5007,3527,2494,1964,1546,12614,1,1,1,1
23.9000,3887,1,1,44649,1,85636,0.521387,1,16,18,34,185012,28.57142,0.00403,2.41182,0.01060,0,1,3,11.178316,8.644018,8.644018,-0.533268,-0.532647,14.428040,389,0.036917,0.004808,35443,14563,8028,5107,3530,2494,1915,1530,13025,1,1,1,1
22.3500,3888,1,1,43070,0,82291,0.523393,1,2,36,4021,40430,27.49772,0.00597,2.42183,0.00997,1,1,3,1.273839,1.000000,1.002135,0.005602,0.005665,14.966752,6420,-0.000378,0.076473,34138,14160,7609,4798,3328,2406,1896,1467,12488,1,1,1,1
22.4000,3888,1,1,43282,0,82352,0.525580,1,4,8,22,1556201,27.53249,0.00597,2.42183,0.00997,1,1,2,1.409360,1.000000,2.847048,-0.011912,-0.011824,14.949410,6225,0.000791,0.074236,34418,13808,7590,4953,3351,2414,1781,1477,12559,1,1,1,1
23.0000,3888,1,1,43678,0,83941,0.520348,1,4,9,211,38862,27.94841,0.00597,2.42183,0.00997,1,1,2,1.414141,1.000000,2.823081,-0.219875,-0.219786,14.741473,3892,0.014909,0.047069,34925,14300,7791,4920,3460,2491,1859,1465,12729,1,1,1,1
23.9000,3888,1,1,44744,0,85685,0.522198,1,6,18,35,98543,28.57221,0.00597,2.42183,0.00997,1,1,2,1.185063,1.000000,1.384881,-0.531681,-0.531637,14.429348,393,0.036844,0.004856,35351,14585,8085,5106,3430,2568,1972,1515,13072,1,1,1,1
