k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.3500,3001,1,1,33066,0,63314,0.522262,1,67,78,78,261596,27.48100,0.00300,2.36163,0.01363,1,0,2,1.096554,1.000000,6.848149,-0.004808,-0.004777,14.956567,4954,0.000319,0.076504,26190,10761,5932,3793,2543,1910,1429,1129,9626,1,1,1,1
22.4000,3001,1,1,33007,1,63473,0.520025,4,4,6,171,192461,27.51565,0.00300,2.36163,0.01363,0,1,3,2.169244,1.890190,1.890190,-0.021914,-0.021656,14.938901,4805,0.001450,0.074291,26452,10680,5948,3791,2571,1842,1425,1149,9614,1,1,1,1
23.0000,3001,1,1,34185,1,65192,0.524382,2,10,166,166,278537,27.93163,0.00300,2.36163,0.01363,0,0,3,1.426755,1.128873,1.128873,-0.229817,-0.229698,14.731215,3003,0.015593,0.047084,27399,11185,5835,3860,2586,1914,1524,1196,9692,1,1,1,1
23.9000,3001,1,1,34569,1,66220,0.522041,3,110,110,113,327669,28.55526,0.00300,2.36163,0.01363,0,1,3,77.312293,55.151309,55.151309,-0.542281,-0.540832,14.418543,303,0.037509,0.004854,27395,11376,6139,3957,2645,1973,1475,1158,10101,1,1,1,1
22.3500,3002,1,1,33133,1,63525,0.521582,3,2,21,290,60833,27.47367,0.00694,2.36276,0.01295,0,1,3,1.823724,1.402382,1.402382,-0.006155,-0.005955,14.955352,4956,0.000398,0.076516,26331,10818,5937,3631,2614,1931,1455,1121,9686,1,1,1,1
22.4000,3002,1,1,33263,1,63712,0.522092,1,2,5,30,755154,27.50830,0.00694,2.36276,0.01295,0,1,3,1.449318,1.154127,1.154127,-0.023444,-0.023320,14.937965,4809,0.001561,0.074332,26499,10837,5870,3776,2533,1878,1473,1228,9617,1,1,1,1
23.0000,3002,1,1,33428,0,64595,0.517509,5,23,23,54,251142,27.92438,0.00694,2.36276,0.01295,1,1,2,1.394919,1.000000,11.353067,-0.231862,-0.231751,14.729447,3005,0.015734,0.047106,26841,10799,6000,3790,2685,1918,1552,1164,9845,1,1,1,1
23.9000,3002,1,1,34728,0,66678,0.520839,7,7,8,49,495263,28.54802,0.00694,2.36276,0.01295,1,1,2,1.229251,1.000000,1.892841,-0.543384,-0.543315,14.417551,306,0.037684,0.004901,27850,11423,6182,3850,2622,1999,1553,1218,9980,1,1,1,1
22.3500,3003,1,1,33127,1,63453,0.522080,5,51,51,1063,181675,27.47814,0.00517,2.35279,0.01293,0,1,3,21.148474,19.235758,19.235758,-0.005397,-0.004381,14.955363,4964,0.000293,0.076613,26266,10690,5966,3691,2602,1926,1452,1147,9712,1,1,1,1
22.4000,3003,1,1,33312,0,63378,0.525617,4,9,14,346,797893,27.51276,0.00517,2.35279,0.01293,1,1,2,1.245445,1.000000,2.616489,-0.022373,-0.022300,14.938989,4809,0.001493,0.074303,26080,10750,6012,3773,2637,1850,1459,1170,9646,1,1,1,1
23.0000,3003,1,1,33692,0,64772,0.520171,6,21,69,111,200742,27.92870,0.00517,2.35279,0.01293,1,1,2,1.387147,1.000000,10.016141,-0.230567,-0.230458,14.730749,3007,0.015645,0.047117,26869,11033,5996,3861,2569,2004,1498,1123,9818,1,1,1,1
23.9000,3003,1,1,34412,0,66448,0.517886,3,1,21,21,1290102,28.55237,0.00517,2.35279,0.01293,1,1,3,1.126673,1.000000,1.033907,-0.542007,-0.541968,14.419398,305,0.037586,0.004882,27654,11277,6363,3915,2645,1896,1464,1155,10078,1,1,1,1
22.3500,3004,1,1,32995,1,63167,0.522354,1,10,11,337,195623,27.47800,0.00277,2.35263,0.01139,0,1,3,5.346349,4.600403,4.600403,-0.006346,-0.005788,14.955573,4962,0.000387,0.076556,26020,10790,5937,3653,2593,1862,1411,1175,9725,1,1,1,1
22.4000,3004,1,1,33352,0,63769,0.523021,1,10,49,49,25862,27.51261,0.00277,2.35263,0.01139,1,1,2,1.287355,1.000000,3.698411,-0.023615,-0.023531,14.937740,4811,0.001575,0.074315,26478,10851,5894,3830,2539,1979,1428,1071,9698,1,1,1,1
23.0000,3004,1,1,33761,1,64721,0.521647,4,3,185,185,62669,27.92864,0.00277,2.35263,0.01139,0,1,3,2.172279,1.565063,1.565063,-0.231483,-0.231225,14.729981,3008,0.015698,0.047120,26784,10968,6102,3870,2623,1905,1514,1156,9798,1,1,1,1
23.9000,3004,1,1,34515,1,66442,0.519483,1,12,53,53,201633,28.55234,0.00277,2.35263,0.01139,0,0,3,3.746257,3.016389,3.016389,-0.543442,-0.543002,14.417883,305,0.037662,0.004881,27514,11356,6156,3901,2756,1995,1485,1202,10076,1,1,1,1
22.3500,3005,1,1,32935,1,63418,0.519340,1,4,76,84,114513,27.47251,0.00300,2.35560,0.01258,0,0,3,1.513833,1.078130,1.078130,-0.008638,-0.008500,14.952604,4959,0.000568,0.076499,26274,10779,5849,3834,2502,1938,1426,1130,9685,1,1,1,1
22.4000,3005,1,1,32989,1,63468,0.519782,89,10,89,270,154013,27.50734,0.00300,2.35560,0.01258,0,1,3,2.850020,2.274969,2.274969,-0.026196,-0.025848,14.935439,4809,0.001731,0.074271,26240,10731,5942,3704,2634,1898,1503,1177,9638,1,1,1,1
23.0000,3005,1,1,33769,1,64603,0.522724,1,11,57,154,290141,27.92323,0.00300,2.35560,0.01258,0,1,3,2.564525,2.126860,2.126860,-0.234130,-0.233816,14.727489,3009,0.015876,0.047128,26781,10837,6026,3772,2681,1967,1450,1251,9837,1,1,1,1
23.9000,3005,1,1,34407,1,66299,0.518975,132,41,132,132,119292,28.54694,0.00300,2.35560,0.01258,0,1,3,14.237540,13.031328,13.031328,-0.546290,-0.545406,14.415955,301,0.037834,0.004816,27553,11151,6204,3963,2651,2015,1481,1194,10086,1,1,1,1
22.3500,3006,1,1,33262,0,63826,0.521144,4,40,40,40,138294,27.47007,0.00277,2.35093,0.01140,1,1,2,1.027070,1.000000,1.136648,-0.010144,-0.010135,14.950037,4963,0.000678,0.076549,26680,10746,5936,3797,2536,1912,1434,1174,9610,1,1,1,1
22.4000,3006,1,1,33160,0,63518,0.522065,1,3,58,118,1970900,27.50466,0.00277,2.35093,0.01140,1,1,2,1.399461,1.000000,1.744379,-0.027511,-0.027399,14.933793,4814,0.001835,0.074331,26313,10814,5909,3675,2601,1832,1449,1133,9791,1,1,1,1
23.0000,3006,1,1,33742,0,64942,0.519579,1,2,31,49,86926,27.92064,0.00277,2.35093,0.01140,1,1,2,1.356437,1.000000,1.410065,-0.235468,-0.235367,14.725664,3008,0.015983,0.047102,26924,11065,6206,3732,2693,1900,1471,1183,9767,1,1,1,1
23.9000,3006,1,1,34373,1,66226,0.519034,1,4,21,21,106911,28.54438,0.00277,2.35093,0.01140,0,0,3,1.857035,1.345909,1.345909,-0.547323,-0.547117,14.413945,304,0.037957,0.004863,27609,11068,6156,3813,2703,1978,1573,1170,10155,1,1,1,1
22.3500,3007,1,1,33036,0,63679,0.518798,1,10,15,115,59922,27.46767,0.00716,2.35555,0.01186,1,0,2,1.230308,1.000000,2.892235,-0.009226,-0.009157,14.952139,4962,0.000612,0.076497,26652,10725,5904,3748,2584,1847,1458,1067,9693,1,1,1,1
22.4000,3007,1,1,33063,1,63405,0.521466,1,1,19,36,73784,27.50225,0.00716,2.35555,0.01186,0,1,3,1.754059,1.285149,1.285149,-0.026377,-0.026191,14.935036,4812,0.001754,0.074270,26238,10732,5883,3775,2565,1917,1447,1146,9701,1,1,1,1
23.0000,3007,1,1,33452,0,64503,0.518620,1,8,15,89,115925,27.91832,0.00716,2.35555,0.01186,1,1,3,1.118039,1.000000,1.081760,-0.234387,-0.234350,14.726302,3009,0.015914,0.047100,26628,10945,6001,3950,2536,1898,1500,1172,9872,1,1,1,1
23.9000,3007,1,1,34549,1,66170,0.522133,5,2,162,1087,136706,28.54208,0.00716,2.35555,0.01186,0,1,3,1.431747,1.228796,1.228796,-0.546276,-0.546157,14.415164,301,0.037888,0.004813,27331,11417,6110,3929,2655,2010,1525,1155,10037,1,1,1,1
22.3500,3008,1,1,33284,0,63873,0.521105,2,28,28,45,895057,27.48159,0.00300,2.35566,0.01108,1,1,2,1.090153,1.000000,2.702092,-0.004259,-0.004231,14.956334,4972,0.000283,0.076604,26560,10875,5942,3764,2653,1848,1408,1139,9683,1,1,1,1
22.4000,3008,1,1,33199,1,63836,0.520075,3,5,8,16,176185,27.51638,0.00300,2.35566,0.01108,0,1,3,3.108165,2.513218,2.513218,-0.021644,-0.021267,14.940044,4822,0.001424,0.074374,26579,10770,5957,3863,2569,1900,1403,1126,9668,1,1,1,1
23.0000,3008,1,1,33778,0,64908,0.520406,2,22,22,116,165782,27.93232,0.00300,2.35566,0.01108,1,1,2,1.240311,1.000000,6.262661,-0.229764,-0.229692,14.731600,3016,0.015592,0.047177,26807,11214,6053,3790,2708,1905,1489,1195,9746,1,1,1,1
23.9000,3008,1,1,34565,1,66623,0.518823,1,3,70,347,714548,28.55610,0.00300,2.35566,0.01108,0,0,3,1.876620,1.496782,1.496782,-0.541417,-0.541208,14.419694,311,0.037533,0.004970,27891,11283,6097,3965,2646,1966,1467,1205,10102,1,1,1,1
