k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
23.0000,2917,1,1,32602,0,62724,0.519777,5,12,12,74,26725,27.93574,0.00763,2.36681,0.01517,1,1,2,1.285165,1.000000,4.110584,-0.225693,-0.225607,14.735654,2919,0.015310,0.047071,25835,10678,5900,3763,2478,1882,1459,1096,9632,1,1,1,1
23.9000,2917,1,1,33486,0,64325,0.520583,2,3,42,920,223155,28.55950,0.00763,2.36681,0.01517,1,0,2,1.329651,1.000000,1.738165,-0.537424,-0.537326,14.423912,294,0.037252,0.004843,26792,10876,5995,3751,2603,1902,1433,1164,9808,1,1,1,1
22.3500,2918,1,1,32397,1,61961,0.522870,1,49,49,803,69249,27.48816,0.00480,2.35936,0.01086,0,1,3,13.046413,12.078333,12.078333,-0.000472,0.000408,14.961757,4821,-0.000027,0.076541,25794,10500,5769,3738,2435,1789,1420,1158,9357,1,1,1,1
22.4000,2918,1,1,32287,1,61790,0.522536,1,1,32,758,305120,27.52284,0.00480,2.35936,0.01086,0,0,3,1.460744,1.074101,1.074101,-0.017393,-0.017264,14.943754,4675,0.001155,0.074313,25538,10529,5762,3667,2540,1893,1343,1101,9416,1,1,1,1
23.0000,2918,1,1,32505,1,62631,0.519000,1,7,7,19,321793,27.93877,0.00480,2.35936,0.01086,0,1,3,4.478833,3.635184,3.635184,-0.225574,-0.225061,14.735521,2927,0.015273,0.047184,25912,10564,5776,3717,2673,1835,1493,1123,9537,1,1,1,1
23.9000,2918,1,1,33688,0,64609,0.521421,8,56,56,56,206997,28.56256,0.00480,2.35936,0.01086,1,0,2,1.068890,1.000000,4.069963,-0.537486,-0.537464,14.423882,299,0.037262,0.004924,26927,10913,6070,3738,2646,1934,1475,1127,9778,1,1,1,1
22.3500,2919,1,1,32191,1,61569,0.522853,1,975,975,975,96808,27.48820,0.00480,2.35958,0.01331,0,1,3,1.989917,1.425784,1.170979,0.000036,0.000272,14.961343,4821,-0.000018,0.076517,25554,10382,5650,3624,2587,1795,1384,1077,9515,1,1,1,1
22.4000,2919,1,1,32193,1,61684,0.521910,1,3,20,61,59725,27.52287,0.00480,2.35958,0.01331,0,1,3,2.325986,1.907512,1.907512,-0.017380,-0.017091,14.944210,4676,0.001144,0.074301,25578,10330,5745,3561,2542,1869,1418,1085,9555,1,1,1,1
23.0000,2919,1,1,32990,0,63001,0.523651,14,4,14,53,182856,27.93890,0.00480,2.35958,0.01331,1,1,2,1.392531,1.000000,2.144213,-0.225416,-0.225303,14.735885,2926,0.015289,0.047151,26112,10645,5933,3778,2561,1935,1431,1116,9489,1,1,1,1
23.9000,2919,1,1,33442,0,64273,0.520320,1,6,8,103,110957,28.56271,0.00480,2.35958,0.01331,1,0,3,1.132230,1.000000,1.107689,-0.537194,-0.537152,14.424172,296,0.037240,0.004873,26573,11041,5910,3771,2692,1945,1418,1150,9772,1,1,1,1
22.3500,2920,1,1,32365,1,61756,0.524087,2,1,64,143,204141,27.49146,0.00503,2.36647,0.01255,0,0,3,1.370910,1.032956,1.032956,0.001645,0.001753,14.962729,4826,-0.000117,0.076563,25595,10338,5800,3706,2583,1835,1392,1107,9399,1,1,1,1
22.4000,2920,1,1,32528,0,62042,0.524298,1,4,25,37,87694,27.52611,0.00503,2.36647,0.01255,1,1,3,1.180445,1.000000,1.149788,-0.015688,-0.015631,14.945133,4678,0.001046,0.074302,25666,10488,5919,3698,2517,1878,1494,1062,9319,1,1,1,1
23.0000,2920,1,1,32791,1,63022,0.520319,1,38,240,240,76064,27.94200,0.00503,2.36647,0.01255,0,0,3,4.905052,4.417982,4.417982,-0.223877,-0.223332,14.737268,2928,0.015154,0.047162,26080,10867,5879,3715,2543,1862,1407,1150,9518,1,1,1,1
23.9000,2920,1,1,33488,0,64696,0.517629,3,4,4,91,148223,28.56583,0.00503,2.36647,0.01255,1,0,2,1.278319,1.000000,1.574290,-0.535613,-0.535529,14.425736,298,0.037123,0.004904,26942,11100,5966,3780,2639,1942,1479,1123,9724,1,1,1,1
22.3500,2921,1,1,32361,1,62072,0.521355,1,81,81,133,331840,27.48236,0.00952,2.36148,0.01296,0,1,3,29.920272,27.593149,27.593149,-0.001135,0.000029,14.960032,4824,-0.000002,0.076519,25862,10627,5788,3524,2524,1913,1409,1116,9308,1,1,1,1
22.4000,2921,1,1,32280,0,61882,0.521646,13,88,270,337,22078,27.51701,0.00952,2.36148,0.01296,1,0,2,1.061580,1.000000,5.632782,-0.018185,-0.018165,14.943184,4678,0.001216,0.074287,25898,10386,5705,3571,2457,1794,1355,1135,9580,1,1,1,1
23.0000,2921,1,1,32842,0,62957,0.521666,1,3,13,563,27448,27.93299,0.00952,2.36148,0.01296,1,0,2,1.303119,1.000000,1.583769,-0.225960,-0.225869,14.735384,2923,0.015328,0.047072,26207,10660,5815,3732,2555,1882,1427,1116,9562,1,1,1,1
23.9000,2921,1,1,33701,1,64517,0.522367,1,9,174,174,73184,28.55661,0.00952,2.36148,0.01296,0,1,3,3.630834,3.336481,3.336481,-0.537897,-0.537455,14.423904,296,0.037261,0.004870,26759,10968,5985,3872,2580,1922,1534,1144,9752,1,1,1,1
22.3500,2922,1,1,32116,0,62019,0.517850,3,2,25,66,112821,27.47741,0.00929,2.35242,0.01394,1,1,3,1.408483,1.000000,1.160066,-0.003100,-0.002983,14.958117,4825,0.000199,0.076518,25719,10566,5738,3705,2624,1906,1403,1070,9287,1,1,1,1
22.4000,2922,1,1,32509,1,62289,0.521914,1,5,18,19,306574,27.51204,0.00929,2.35242,0.01394,0,1,3,3.580931,2.824098,2.824098,-0.020569,-0.020132,14.940582,4678,0.001347,0.074274,25963,10618,5942,3657,2524,1803,1411,1095,9275,1,1,1,1
23.0000,2922,1,1,33018,0,63257,0.521974,5,2,141,214,928956,27.92812,0.00929,2.35242,0.01394,1,1,3,1.388432,1.000000,1.157393,-0.228441,-0.228329,14.732865,2924,0.015498,0.047080,26347,10733,5816,3755,2585,1840,1507,1122,9551,1,1,1,1
23.9000,2922,1,1,33365,1,64407,0.518042,3,25,25,264,158690,28.55176,0.00929,2.35242,0.01394,0,0,3,4.735782,4.465021,4.465021,-0.540508,-0.539975,14.420426,295,0.037445,0.004853,26747,10758,6038,3870,2643,1959,1458,1116,9817,1,1,1,1
22.3500,2923,1,1,32368,0,62017,0.521930,2,325,325,325,798380,27.48072,0.00431,2.36082,0.01166,1,1,2,1.397711,1.000000,155.547510,-0.004926,-0.004811,14.956264,4831,0.000322,0.076597,25917,10557,5591,3640,2547,1827,1446,1078,9413,1,1,1,1
22.4000,2923,1,1,32239,1,61801,0.521667,1,166,166,166,131478,27.51534,0.00431,2.36082,0.01166,0,1,3,26.679673,25.971808,25.971808,-0.021931,-0.020807,14.940557,4685,0.001393,0.074360,25445,10472,5767,3701,2576,1873,1410,1118,9438,1,1,1,1
23.0000,2923,1,1,32849,1,62927,0.522026,4,3,75,200,240777,27.93128,0.00431,2.36082,0.01166,0,0,3,1.550821,1.374366,1.374366,-0.229389,-0.229239,14.731412,2931,0.015561,0.047181,26036,10704,5886,3704,2664,1814,1407,1165,9546,1,1,1,1
23.9000,2923,1,1,33773,1,64743,0.521655,3,10,25,33,162318,28.55494,0.00431,2.36082,0.01166,0,1,3,6.050636,4.948423,4.948423,-0.541448,-0.540832,14.420515,302,0.037504,0.004966,26984,10989,6047,3842,2639,1921,1408,1173,9739,1,1,1,1
22.3500,2924,1,1,31843,1,61340,0.519131,1,12,41,41,1299687,27.48338,0.00455,2.35691,0.01126,0,1,3,4.723733,3.943263,3.943263,-0.002768,-0.002237,14.959063,4833,0.000150,0.076588,25261,10434,5748,3616,2481,1767,1400,1149,9483,1,1,1,1
22.4000,2924,1,1,32257,1,62134,0.519161,1,3,17,56,130754,27.51799,0.00455,2.35691,0.01126,0,0,3,1.420041,1.033852,1.033852,-0.019839,-0.019719,14.941318,4690,0.001320,0.074410,25848,10506,5744,3715,2571,1829,1457,1108,9355,1,1,1,1
23.0000,2924,1,1,32865,1,62997,0.521700,1,1430,1430,1430,165711,27.93402,0.00455,2.35691,0.01126,0,1,3,7.791519,7.271499,7.271039,-0.228193,-0.227491,14.733855,2932,0.015440,0.047173,26108,10773,5923,3679,2503,1876,1439,1122,9573,1,1,1,1
23.9000,2924,1,1,33549,1,64600,0.519342,1,51,51,56,1163890,28.55771,0.00455,2.35691,0.01126,0,1,3,12.164419,11.247261,11.247261,-0.540113,-0.539258,14.421192,301,0.037393,0.004948,26702,11151,6046,3729,2587,1895,1435,1169,9885,1,1,1,1
22.3500,2925,1,1,32225,1,61859,0.520951,1,5,21,79,156502,27.47891,0.00479,2.34923,0.01130,0,1,3,3.810831,2.840424,2.840424,-0.004743,-0.004286,14.956398,4833,0.000287,0.076575,25552,10539,5838,3587,2506,1816,1390,1092,9538,1,1,1,1
22.4000,2925,1,1,32414,0,62139,0.521645,1,1,101,1320,539006,27.51375,0.00479,2.34923,0.01130,1,0,3,1.413219,1.000000,1.304116,-0.022026,-0.021908,14.939238,4684,0.001466,0.074300,25652,10761,5851,3616,2524,1804,1400,1154,9376,1,1,1,1
23.0000,2925,1,1,32884,0,63165,0.520613,1,1,6,33,88872,27.92963,0.00479,2.34923,0.01130,1,1,3,1.344197,1.000000,1.104462,-0.229936,-0.229835,14.731163,2929,0.015602,0.047117,26326,10841,5807,3700,2488,1847,1438,1118,9599,1,1,1,1
23.9000,2925,1,1,33692,0,64504,0.522332,2,7,8,48,64540,28.55335,0.00479,2.34923,0.01130,1,0,2,1.212252,1.000000,1.961362,-0.541899,-0.541834,14.419461,297,0.037577,0.004881,26900,10794,5991,3769,2594,1970,1444,1154,9887,1,1,1,1
22.3500,2926,1,1,32394,0,62164,0.521114,1,64,64,137,103164,27.47985,0.00615,2.35748,0.01173,1,1,2,1.062469,1.000000,4.244570,-0.003812,-0.003791,14.957558,4834,0.000253,0.076559,25689,10617,5873,3653,2596,1883,1390,1109,9353,1,1,1,1
22.4000,2926,1,1,32446,0,62015,0.523204,1,9,9,46,45266,27.51444,0.00615,2.35748,0.01173,1,1,3,1.091140,1.000000,1.050513,-0.020863,-0.020833,14.940506,4688,0.001394,0.074332,25604,10638,5727,3607,2565,1829,1406,1114,9524,1,1,1,1
23.0000,2926,1,1,32849,1,63043,0.521065,7,4,24,25,72923,27.93042,0.00615,2.35748,0.01173,0,1,3,3.351557,2.485918,2.485918,-0.229005,-0.228591,14.732707,2932,0.015516,0.047145,26238,10582,5817,3675,2537,2014,1517,1097,9565,1,1,1,1
23.9000,2926,1,1,33767,1,64671,0.522143,3,5,7,44,57961,28.55416,0.00615,2.35748,0.01173,0,1,3,3.995851,2.886956,2.886956,-0.540899,-0.540426,14.420916,300,0.037475,0.004928,26962,10824,5934,3851,2703,1915,1508,1108,9865,1,1,1,1
22.3500,2927,1,1,32188,0,61805,0.520808,1,1,36,46,1682666,27.47487,0.00647,2.36590,0.01220,1,1,3,1.413079,1.000000,1.448889,-0.005862,-0.005744,14.955376,4839,0.000384,0.076623,25472,10590,5810,3665,2531,1772,1419,1140,9405,1,1,1,1
22.4000,2927,1,1,32214,0,61811,0.521178,3,7,7,28,94569,27.50945,0.00647,2.36590,0.01220,1,1,2,1.276447,1.000000,2.473430,-0.023249,-0.023165,14.937747,4691,0.001551,0.074367,25611,10474,5804,3572,2535,1893,1356,1105,9460,1,1,1,1
23.0000,2927,1,1,32736,0,62807,0.521224,12,75,75,75,126752,27.92553,0.00647,2.36590,0.01220,1,1,2,1.128343,1.000000,10.292428,-0.231534,-0.231493,14.729160,2931,0.015717,0.047124,25883,10823,5909,3694,2434,1881,1458,1098,9626,1,1,1,1
23.9000,2927,1,1,33752,0,64840,0.520551,1,52,56,206,184422,28.54929,0.00647,2.36590,0.01220,1,1,2,1.032255,1.000000,1.760701,-0.543111,-0.543100,14.417092,297,0.037671,0.004878,27007,11037,5930,3862,2654,1969,1450,1120,9810,1,1,1,1
22.3500,2928,1,1,32494,0,62190,0.522504,10,55,55,308,98756,27.47424,0.00478,2.36308,0.01035,1,1,2,1.319716,1.000000,20.577505,-0.007408,-0.007313,14.953932,4840,0.000489,0.076620,25992,10484,5685,3797,2465,1904,1408,1076,9378,1,1,1,1
22.4000,2928,1,1,32473,1,62052,0.523328,1,10,10,21,99968,27.50904,0.00478,2.36308,0.01035,0,1,3,2.811843,2.136034,2.136034,-0.024416,-0.024063,14.937184,4695,0.001611,0.074408,25810,10394,5761,3697,2568,1797,1406,1129,9489,1,1,1,1
23.0000,2928,1,1,32784,0,62762,0.522363,2,67,122,151,49477,27.92497,0.00478,2.36308,0.01035,1,1,2,1.105362,1.000000,7.584814,-0.232605,-0.232571,14.728017,2936,0.015791,0.047192,26004,10621,5809,3664,2564,1831,1474,1144,9650,1,1,1,1
23.9000,2928,1,1,33445,1,64348,0.519760,6,17,17,864,721200,28.54876,0.00478,2.36308,0.01035,0,1,3,6.983413,6.160736,6.160736,-0.544462,-0.543798,14.417543,301,0.037718,0.004942,26578,10936,5967,3882,2598,1948,1440,1127,9871,1,1,1,1
22.3500,2929,1,1,32422,0,62185,0.521388,3,3,203,203,121685,27.48270,0.00502,2.37344,0.01105,1,1,2,1.362367,1.000000,1.552554,-0.002763,-0.002657,14.958561,4840,0.000178,0.076571,25884,10545,5858,3712,2451,1837,1417,1083,9397,1,1,1,1
22.4000,2929,1,1,32509,1,62167,0.522939,1,38,38,38,81098,27.51725,0.00502,2.37344,0.01105,0,1,3,23.138565,18.603716,18.603716,-0.020470,-0.019397,14.940711,4691,0.001298,0.074302,25774,10614,5871,3632,2535,1789,1369,1159,9423,1,1,1,1
23.0000,2929,1,1,32758,0,62882,0.520952,1,6,12,29,184622,27.93328,0.00502,2.37344,0.01105,1,1,2,1.290613,1.000000,2.352229,-0.228130,-0.228043,14.732888,2933,0.015479,0.047112,26086,10659,5885,3758,2469,1846,1407,1102,9669,1,1,1,1
23.9000,2929,1,1,33571,1,64520,0.520327,2,3,8,38,43209,28.55709,0.00502,2.37344,0.01105,0,0,3,1.312155,1.023318,1.023318,-0.539894,-0.539801,14.421119,305,0.037431,0.005005,26687,10902,6083,3756,2548,1937,1440,1217,9949,1,1,1,1
22.3500,2930,1,1,32132,0,61701,0.520778,1,8,8,38,118898,27.48801,0.00308,2.37758,0.01017,1,0,2,1.246619,1.000000,2.561268,-0.001087,-0.001012,14.960269,4839,0.000068,0.076520,25368,10586,5732,3620,2577,1860,1430,1057,9470,1,1,1,1
22.4000,2930,1,1,32231,1,62071,0.519269,3,22,22,44,1250922,27.52279,0.00308,2.37758,0.01017,0,0,3,2.977258,2.683593,2.683593,-0.018483,-0.018111,14.942490,4692,0.001212,0.074284,25890,10584,5648,3614,2507,1845,1382,1088,9512,1,1,1,1
23.0000,2930,1,1,33078,0,63372,0.521974,1,5,12,478,558460,27.93868,0.00308,2.37758,0.01017,1,0,2,1.256123,1.000000,1.655182,-0.226345,-0.226267,14.735009,2934,0.015356,0.047105,26414,10772,5951,3684,2558,1894,1433,1101,9564,1,1,1,1
23.9000,2930,1,1,33715,1,64465,0.523005,1,1,58,58,45242,28.56251,0.00308,2.37758,0.01017,0,0,3,1.662396,1.247801,1.247801,-0.538211,-0.538037,14.422947,299,0.037304,0.004904,26643,11026,5966,3778,2646,1913,1445,1190,9857,1,1,1,1
22.3500,2931,1,1,32128,0,61507,0.522356,4,33,33,26240,990765,27.48349,0.00494,2.36847,0.01531,1,1,2,1.411202,1.000000,16.813723,-0.002652,-0.002534,14.958577,4842,0.000169,0.076550,25452,10247,5781,3640,2521,1788,1338,1171,9568,1,1,1,1
22.4000,2931,1,1,32316,0,62025,0.521024,1,8,14,126,423746,27.51826,0.00494,2.36847,0.01531,1,1,2,1.136690,1.000000,1.372010,-0.019602,-0.019559,14.941116,4694,0.001309,0.074297,25767,10406,5739,3641,2521,1830,1438,1203,9479,1,1,1,1
23.0000,2931,1,1,33140,0,63289,0.523638,1,3,41,41,108712,27.93424,0.00494,2.36847,0.01531,1,1,2,1.318259,1.000000,1.473796,-0.227601,-0.227507,14.733460,2935,0.015442,0.047110,26299,10848,5825,3710,2611,1915,1399,1086,9595,1,1,1,1
23.9000,2931,1,1,33634,0,64433,0.522008,1,6,77,77,67711,28.55786,0.00494,2.36847,0.01531,1,1,2,1.203630,1.000000,1.662039,-0.539440,-0.539377,14.421430,298,0.037401,0.004887,26600,10878,6160,3795,2614,1912,1535,1149,9789,1,1,1,1
22.3500,2932,1,1,32606,0,62024,0.525708,1,12,34,72,105714,27.48328,0.00519,2.38312,0.01134,1,1,2,1.389102,1.000000,6.102898,-0.002614,-0.002502,14.958692,4843,0.000167,0.076539,25610,10517,5796,3693,2504,1902,1472,1121,9408,1,1,1,1
22.4000,2932,1,1,32315,1,61847,0.522508,3,5,6,88,89286,27.51779,0.00519,2.38312,0.01134,0,1,3,1.224143,1.086531,1.086531,-0.019578,-0.019509,14.941818,4696,0.001306,0.074300,25703,10452,5682,3712,2484,1799,1415,1064,9535,1,1,1,1
23.0000,2932,1,1,33197,1,63402,0.523604,5,26,26,182,28575,27.93387,0.00519,2.38312,0.01134,0,1,3,18.803521,13.431563,13.431563,-0.228046,-0.227045,14.732606,2936,0.015411,0.047113,26403,10849,5946,3614,2514,1986,1421,1098,9570,1,1,1,1
23.9000,2932,1,1,33488,0,64424,0.519814,1,3,11,16,231845,28.55752,0.00519,2.38312,0.01134,1,0,2,1.374298,1.000000,2.161766,-0.539552,-0.539444,14.421765,299,0.037405,0.004901,26814,10817,5882,3867,2592,1890,1430,1176,9955,1,1,1,1
22.3500,2933,1,1,32386,0,62186,0.520801,1,875,875,875,376409,27.48625,0.00518,2.37723,0.01087,1,1,2,1.001343,1.000000,1.256602,-0.000774,-0.000773,14.960597,4841,0.000052,0.076471,25741,10683,5799,3635,2512,1928,1396,1062,9429,1,1,1,1
22.4000,2933,1,1,32259,1,62031,0.520055,1,7,24,54,739010,27.52099,0.00518,2.37723,0.01087,0,1,3,4.489950,3.617185,3.617185,-0.018334,-0.017822,14.942852,4696,0.001193,0.074269,25595,10601,5799,3698,2562,1891,1374,1119,9391,1,1,1,1
23.0000,2933,1,1,32985,1,63482,0.519604,1,2,144,144,97807,27.93692,0.00518,2.37723,0.01087,0,0,3,1.648681,1.191929,1.191929,-0.226109,-0.225939,14.735114,2933,0.015333,0.047041,26355,10754,5914,3793,2711,1925,1373,1171,9485,1,1,1,1
23.9000,2933,1,1,33969,1,64948,0.523026,2,1435,1435,1435,51807,28.56059,0.00518,2.37723,0.01087,0,1,3,203.632041,201.347278,201.347278,-0.538822,-0.537009,14.424361,294,0.037229,0.004817,27139,11005,5966,3851,2653,1956,1432,1139,9806,1,1,1,1
22.3500,2934,1,1,32468,0,62214,0.521884,5,13,110,110,48607,27.48795,0.00447,2.37565,0.01237,1,1,2,1.101216,1.000000,1.517525,-0.000237,-0.000204,14.960373,4848,0.000014,0.076557,25902,10618,5735,3626,2528,1800,1435,1137,9432,1,1,1,1
22.4000,2934,1,1,32459,1,62206,0.521807,2,144,144,144,2463336,27.52268,0.00447,2.37565,0.01237,0,1,3,28.983533,28.048667,28.048667,-0.018099,-0.016951,14.943012,4701,0.001134,0.074322,25732,10564,5859,3737,2558,1849,1401,1138,9367,1,1,1,1
23.0000,2934,1,1,32891,1,63083,0.521401,1,8,13,44,70091,27.93871,0.00447,2.37565,0.01237,0,1,3,2.352052,2.175588,2.175588,-0.225676,-0.225384,14.735959,2940,0.015295,0.047134,26141,10741,5930,3801,2571,1853,1347,1098,9600,1,1,1,1
23.9000,2934,1,1,33481,1,64580,0.518450,2,5,128,128,185243,28.56240,0.00447,2.37565,0.01237,0,1,3,3.036521,2.533056,2.533056,-0.537550,-0.537171,14.423479,301,0.037243,0.004930,26765,10912,6103,3727,2552,1959,1435,1182,9944,1,1,1,1
22.3500,2935,1,1,32382,0,61944,0.522771,3,1,44,44,33781,27.49241,0.00447,2.37996,0.01063,1,1,3,1.413174,1.000000,1.141404,0.001888,0.002006,14.963128,4849,-0.000134,0.076533,25552,10664,5648,3622,2501,1913,1405,1172,9466,1,1,1,1
22.4000,2935,1,1,32305,1,62058,0.520570,1,4,16,240,685144,27.52713,0.00447,2.37996,0.01063,0,1,3,3.917766,2.787262,2.787262,-0.015622,-0.015157,14.945593,4700,0.001014,0.074268,25657,10668,5720,3616,2495,1882,1375,1119,9525,1,1,1,1
23.0000,2935,1,1,32918,0,63265,0.520328,1,6,27,86,301041,27.94302,0.00447,2.37996,0.01063,1,0,2,1.283342,1.000000,2.341228,-0.223537,-0.223452,14.737813,2940,0.015162,0.047112,26179,10685,5968,3795,2579,1829,1474,1156,9599,1,1,1,1
23.9000,2935,1,1,33993,1,64955,0.523340,2,10,15,32,266214,28.56673,0.00447,2.37996,0.01063,0,0,3,2.356188,1.955431,1.955431,-0.535363,-0.535071,14.425739,301,0.037091,0.004928,26850,11346,5999,3867,2617,1913,1413,1122,9827,1,1,1,1
22.3500,2936,1,1,32523,1,62245,0.522508,1,2,174,174,66735,27.48305,0.00470,2.37968,0.01558,0,1,3,1.589954,1.213943,1.213943,-0.002606,-0.002448,14.958803,4851,0.000164,0.076560,25887,10647,5730,3672,2505,1836,1411,1095,9461,1,1,1,1
22.4000,2936,1,1,32304,0,62113,0.520093,3,39,66,66,46507,27.51775,0.00470,2.37968,0.01558,1,0,2,1.034304,1.000000,1.390439,-0.019980,-0.019968,14.941392,4704,0.001336,0.074327,25829,10605,5735,3607,2574,1790,1401,1119,9452,1,1,1,1
23.0000,2936,1,1,33044,0,63172,0.523088,1,158,158,158,285575,27.93373,0.00470,2.37968,0.01558,1,1,2,1.180274,1.000000,31.304419,-0.228503,-0.228447,14.732861,2942,0.015506,0.047144,26312,10663,5711,3750,2623,1898,1441,1151,9622,1,1,1,1
23.9000,2936,1,1,33812,0,64605,0.523373,1,2,4,69,129240,28.55747,0.00470,2.37968,0.01558,1,1,3,1.411941,1.000000,1.446852,-0.539843,-0.539726,14.421428,300,0.037425,0.004911,26662,11075,6012,3759,2692,1877,1478,1183,9866,1,1,1,1
22.3500,2937,1,1,32459,1,62202,0.521840,2,4,97,97,273624,27.48059,0.00494,2.38367,0.01364,0,1,3,1.837800,1.327832,1.327832,-0.003641,-0.003434,14.957766,4849,0.000230,0.076508,25867,10528,5810,3726,2587,1874,1422,1015,9372,1,1,1,1
22.4000,2937,1,1,32263,1,62124,0.519341,1,1,15,49,334842,27.51528,0.00494,2.38367,0.01364,0,0,3,1.571925,1.111538,1.111538,-0.020963,-0.020809,14.940324,4702,0.001393,0.074275,25727,10657,5716,3689,2483,1887,1445,1118,9401,1,1,1,1
23.0000,2937,1,1,32814,0,63303,0.518372,5,33,97,97,413461,27.93136,0.00494,2.38367,0.01364,1,1,2,1.231532,1.000000,8.629778,-0.229354,-0.229283,14.731570,2945,0.015564,0.047180,26136,10910,5998,3736,2442,1864,1455,1100,9661,1,1,1,1
23.9000,2937,1,1,33602,0,64601,0.520155,3,8,167,167,234586,28.55512,0.00494,2.38367,0.01364,1,0,2,1.237049,1.000000,2.460076,-0.541019,-0.540947,14.420339,296,0.037513,0.004844,26552,11066,6072,3802,2661,1861,1514,1225,9847,1,1,1,1
22.3500,2938,1,1,32307,1,61978,0.521274,1,6,6,51,118993,27.48909,0.00716,2.37444,0.01228,0,0,3,1.856040,1.360552,1.360552,0.001568,0.001779,14.962806,4850,-0.000119,0.076472,25647,10491,5791,3661,2544,1835,1448,1133,9427,1,1,1,1
22.4000,2938,1,1,32443,1,62472,0.519329,1,34,34,93,372553,27.52377,0.00716,2.37444,0.01228,0,1,3,2.437640,1.862505,1.788777,-0.015825,-0.015522,14.945731,4704,0.001039,0.074255,25932,10606,5739,3759,2587,1894,1453,1146,9355,1,1,1,1
23.0000,2938,1,1,32870,0,63027,0.521531,12,3,22,72,65580,27.93971,0.00716,2.37444,0.01228,1,1,2,1.398659,1.000000,1.954600,-0.223806,-0.223692,14.737389,2940,0.015179,0.047065,26103,10584,6001,3745,2503,1893,1358,1181,9658,1,1,1,1
23.9000,2938,1,1,33634,0,64621,0.520489,2,15,52,271,28841,28.56349,0.00716,2.37444,0.01228,1,1,2,1.400272,1.000000,7.678196,-0.535937,-0.535822,14.425262,296,0.037145,0.004841,26826,11057,5935,3784,2573,1951,1443,1197,9854,1,1,1,1
