k,n,ok,brk,idx,parity,len,irat,pqat,pqnext,pqw5,pqw20,pqmax,logh11,logh22,logmz,logg0,incone,redst,jhi,rho,rho2,skew,loglam1,logcone,logq,v2qp,dinf,d2,q1,q2,q3,q4,q5,q6,q7,q8,q9,cY,cX,cIdx,intq
22.3500,6010,1,1,66190,0,127378,0.519639,30,693,693,693,90693,27.47884,0.00161,2.38306,0.00727,1,1,2,1.251018,1.000000,195.985134,-0.006232,-0.006195,14.955263,9920,0.000414,0.076501,53186,21480,11793,7612,5179,3752,2817,2216,19342,1,1,1,1
22.4000,6010,1,1,66859,1,127858,0.522920,1,136,136,136,428304,27.51356,0.00161,2.38306,0.00727,0,1,3,4.011894,3.206949,3.086438,-0.023244,-0.023013,14.938250,9618,0.001541,0.074257,53250,21876,11919,7475,5218,3801,2869,2247,19202,1,1,1,1
23.0000,6010,1,1,67288,0,128587,0.523292,1,2,17,18,2304784,27.92945,0.00161,2.38306,0.00727,1,1,2,1.413836,1.000000,1.768640,-0.231142,-0.231084,14.730307,6011,0.015688,0.047064,53311,21867,11919,7401,5052,3893,2979,2354,19810,1,1,1,1
23.9000,6010,1,1,69202,0,132768,0.521229,2,15,15,349,4458450,28.55328,0.00161,2.38306,0.00727,1,1,2,1.116493,1.000000,1.914044,-0.543065,-0.543047,14.418091,602,0.037664,0.004815,55182,22545,12509,7753,5492,3983,2913,2396,19994,1,1,1,1
22.3500,6022,1,1,66298,0,127192,0.521248,2,4,70,70,90648,27.48277,0.00161,2.37831,0.00730,1,1,2,1.342592,1.000000,2.122444,-0.003871,-0.003822,14.957500,9944,0.000256,0.076522,52797,21683,11745,7262,5217,3811,2980,2258,19438,1,1,1,1
22.4000,6022,1,1,66689,1,127929,0.521301,1,3,11,14,219230,27.51741,0.00161,2.37831,0.00730,0,1,3,2.224683,1.710213,1.710213,-0.021176,-0.021043,14.940404,9641,0.001408,0.074275,53100,21856,11878,7596,5210,3824,2933,2192,19339,1,1,1,1
23.0000,6022,1,1,68121,1,130204,0.523191,1,1,63,63,78335,27.93339,0.00161,2.37831,0.00730,0,0,3,1.460468,1.032748,1.032748,-0.229125,-0.229062,14.732325,6027,0.015548,0.047088,54138,22233,11979,7597,5303,3868,3040,2424,19621,1,1,1,1
23.9000,6022,1,1,69029,1,132430,0.521253,1,2,69,133,226441,28.55713,0.00161,2.37831,0.00730,0,1,3,1.856603,1.442841,1.442841,-0.541022,-0.540919,14.420531,608,0.037510,0.004853,54878,22247,12346,7890,5365,4000,3042,2414,20247,1,1,1,1
22.3500,6034,1,1,66921,1,128171,0.522127,1,2,61,61,62420,27.47573,0.00262,2.38044,0.00684,0,1,3,1.728896,1.223036,1.204804,-0.006810,-0.006719,14.954674,9958,0.000449,0.076492,53444,21520,12049,7586,5252,3900,2972,2317,19130,1,1,1,1
22.4000,6034,1,1,66392,0,127515,0.520664,1,2,28,94,722546,27.51042,0.00262,2.38044,0.00684,1,0,2,1.374730,1.000000,1.623245,-0.024185,-0.024132,14.937292,9656,0.001616,0.074258,53025,21522,11862,7388,5388,3684,2884,2279,19482,1,1,1,1
23.0000,6034,1,1,67483,1,129870,0.519624,1,23,23,93,247519,27.92638,0.00262,2.38044,0.00684,0,1,3,1.784092,1.526825,1.526825,-0.232160,-0.232064,14.729410,6035,0.015755,0.047067,53678,22008,12222,7885,5384,3804,2871,2361,19656,1,1,1,1
23.9000,6034,1,1,69484,0,133318,0.521194,1,2,30,618,146558,28.55014,0.00262,2.38044,0.00684,1,1,2,1.332355,1.000000,1.415652,-0.544036,-0.543989,14.417327,605,0.037732,0.004820,55604,22598,12176,7857,5532,3966,2949,2434,20201,1,1,1,1
22.3500,6046,1,1,66796,0,127914,0.522199,2,18,70,70,1107386,27.47667,0.00161,2.37949,0.00751,1,0,2,1.108539,1.000000,2.207025,-0.006991,-0.006974,14.954512,9977,0.000466,0.076487,52964,21802,11891,7522,5245,3911,2814,2358,19406,1,1,1,1
22.4000,6046,1,1,66813,1,127797,0.522810,8,33,46,47,125343,27.51130,0.00161,2.37949,0.00751,0,1,3,21.853211,16.697892,16.697892,-0.024470,-0.023960,14.936631,9677,0.001604,0.074275,52841,21684,12003,7524,5175,3859,2944,2409,19357,1,1,1,1
23.0000,6046,1,1,67846,0,130341,0.520531,2,18,18,668,302545,27.92723,0.00161,2.37949,0.00751,1,1,2,1.373555,1.000000,8.331833,-0.232379,-0.232327,14.729016,6047,0.015773,0.047068,54060,22238,12104,7643,5339,3885,2940,2323,19808,1,1,1,1
23.9000,6046,1,1,69258,0,133720,0.517937,1,3,20,43,1532632,28.55102,0.00161,2.37949,0.00751,1,1,2,1.414214,1.000000,2.200414,-0.544162,-0.544105,14.417284,606,0.037740,0.004819,55576,22849,12375,8023,5366,3953,3085,2380,20112,1,1,1,1
22.3500,6058,1,1,66884,0,128071,0.522246,1,10,675,675,251250,27.47654,0.00328,2.38333,0.00992,1,1,3,1.089084,1.000000,1.127092,-0.006134,-0.006120,14.955369,9996,0.000409,0.076476,53261,21703,11859,7570,5247,3797,2946,2355,19332,1,1,1,1
22.4000,6058,1,1,67275,1,128861,0.522078,2,2,75,75,161951,27.51121,0.00328,2.38333,0.00992,0,1,3,2.000654,1.418889,1.418889,-0.023494,-0.023380,14.938094,9690,0.001565,0.074221,53796,21942,11826,7669,5261,3806,2959,2243,19358,1,1,1,1
23.0000,6058,1,1,67689,1,130296,0.519506,8,917,917,917,225390,27.92712,0.00328,2.38333,0.00992,0,1,3,1.594612,1.509811,1.509811,-0.231455,-0.231378,14.730117,6056,0.015708,0.047041,53986,22282,11971,7793,5443,3825,2925,2259,19811,1,1,1,1
23.9000,6058,1,1,69549,1,133555,0.520756,1,22,37,8800,7052690,28.55093,0.00328,2.38333,0.00992,0,1,3,6.876329,6.443818,6.443818,-0.543480,-0.543161,14.418338,605,0.037672,0.004801,55414,22699,12562,7717,5368,4008,3062,2426,20298,1,1,1,1
22.3500,6070,1,1,66714,0,127771,0.522141,5,7,35,47,106461,27.47232,0.00137,2.37112,0.00614,1,1,2,1.404114,1.000000,3.882627,-0.009282,-0.009226,14.952143,10023,0.000617,0.076548,52858,21763,11829,7478,5178,3784,2904,2272,19704,1,1,1,1
22.4000,6070,1,1,66525,1,128241,0.518754,2,2,13,45,332374,27.50704,0.00137,2.37112,0.00614,0,0,3,1.445825,1.124002,1.124002,-0.026536,-0.026476,14.934814,9717,0.001773,0.074297,53088,21764,12004,7531,5194,3755,2916,2370,19618,1,1,1,1
23.0000,6070,1,1,68015,1,130507,0.521164,17,23,23,415,374782,27.92293,0.00137,2.37112,0.00614,0,0,3,2.584028,2.526737,2.526737,-0.234548,-0.234391,14.726487,6075,0.015916,0.047107,54133,22043,12281,7564,5340,4036,2940,2327,19842,1,1,1,1
23.9000,6070,1,1,69811,1,134460,0.519199,1,13,23,1007,233620,28.54676,0.00137,2.37112,0.00614,0,1,3,1.620447,1.327305,1.327305,-0.546410,-0.546331,14.415135,612,0.037900,0.004848,55922,22903,12547,7937,5488,4006,3078,2451,20127,1,1,1,1
22.3500,6082,1,1,67342,0,128771,0.522963,9,2,11,20,10291151,27.47316,0.00171,2.37343,0.00719,1,1,3,1.394945,1.000000,1.361612,-0.008584,-0.008529,14.952887,10039,0.000570,0.076515,53447,22052,11897,7551,5216,3822,2994,2304,19487,1,1,1,1
22.4000,6082,1,1,67184,0,128991,0.520847,22,2,50,50,230258,27.50781,0.00171,2.37343,0.00719,1,1,3,1.370071,1.000000,1.090597,-0.025886,-0.025835,14.935507,9735,0.001730,0.074284,53651,21961,11870,7594,5265,3845,2973,2314,19517,1,1,1,1
23.0000,6082,1,1,68296,0,130948,0.521555,1,4,11,147,260649,27.92379,0.00171,2.37343,0.00719,1,1,2,1.353584,1.000000,2.086489,-0.233931,-0.233881,14.727450,6085,0.015881,0.047088,54418,22176,12222,7683,5307,3938,2954,2362,19887,1,1,1,1
23.9000,6082,1,1,69638,0,134031,0.519570,4,7,165,165,335746,28.54753,0.00171,2.37343,0.00719,1,1,2,1.349170,1.000000,2.993063,-0.545831,-0.545782,14.415547,619,0.037861,0.004894,55525,22728,12416,7866,5367,4049,3199,2412,20468,1,1,1,1
22.3500,6094,1,1,67248,0,129113,0.520850,10,2,10,217,632651,27.48173,0.00159,2.37831,0.00614,1,0,3,1.329995,1.000000,1.167452,-0.004315,-0.004268,14.957174,10057,0.000285,0.076479,53667,21825,12145,7671,5317,3854,2900,2220,19513,1,1,1,1
22.4000,6094,1,1,67351,1,129106,0.521676,24,6,24,38,182255,27.51643,0.00159,2.37831,0.00614,0,1,3,1.346322,1.136986,1.136986,-0.021664,-0.021615,14.939858,9752,0.001447,0.074246,53471,21920,12004,7678,5294,3871,2891,2324,19652,1,1,1,1
23.0000,6094,1,1,68327,1,131201,0.520785,1,2,27,33,243820,27.93238,0.00159,2.37831,0.00614,0,1,3,1.806364,1.277368,1.216129,-0.229642,-0.229545,14.731847,6095,0.015582,0.047059,54486,22247,12280,7749,5384,3860,2956,2362,19876,1,1,1,1
23.9000,6094,1,1,69912,0,134060,0.521502,1,342,342,342,1279599,28.55615,0.00159,2.37831,0.00614,1,1,2,1.020924,1.000000,7.267918,-0.541676,-0.541673,14.419828,611,0.037564,0.004820,55400,22808,12593,7789,5408,4053,3002,2502,20504,1,1,1,1
