18,17,4.5.1,5,27.00000000000000000000000000000000000000,5.196152422706631880582339024517617100828,0.1924500897298752548363829268339858185492,1,1,0,1.647918433002164537092867855383788556971
20,19,4.5.2,5,54.00000000000000000000000000000000000000,11.09016994374947424102293417182819058860,0.2053735174768421155744987809597813071963,1,1,1,1.582924921266257146114173265103911566342
21,20,4.5.3,5,54.00000000000000000000000000000000000000,27.00000000000000000000000000000000000000,0.5000000000000000000000000000000000000000,1,1,1,0.6931471805599453094172321214581765680755
22,21,4.5.4,5,32.00000000000000000000000000000000000000,4.000000000000000000000000000000000000000,0.1250000000000000000000000000000000000000,1,1,1,2.079441541679835928251696364374529704227
23,22,4.5.5,5,32.00000000000000000000000000000000000000,11.09016994374947424102293417182819058860,0.3465678107421710700319666928696309558938,1,1,1,1.059676777501709309597366040169040724702
24,23,4.5.6,5,32.00000000000000000000000000000000000000,16.00000000000000000000000000000000000000,0.5000000000000000000000000000000000000000,1,1,1,0.6931471805599453094172321214581765680755
28,27,4.5.7,5,61.68484275331227438931100169832717613035,4.688300602821342174789408558028967962762,0.07600409425651969842949399368053597066246,1,1,1,2.576968068350527257761622001814549930660
31,32,4.4.25,4,270.0999629903724288951408146374580446215,270.0999629903724288951408146374580446215,1.000000000000000000000000000000000000000,0,1,1,0.E-57
32,34,4.3.1,3,25.00000000000000000000000000000000000000,9.000000000000000000000000000000000000000,0.3600000000000000000000000000000000000000,1,1,1,1.021651247531981366411028192607323869756
43,55,4.4.33,4,256.0000000000000000000000000000000000000,64.00000000000000000000000000000000000000,0.2500000000000000000000000000000000000000,1,1,1,1.386294361119890618834464242916353136151
44,56,4.5.9,5,96.00000000000000000000000000000000000000,96.00000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
46,59,4.5.10,5,54.00000000000000000000000000000000000000,16.00000000000000000000000000000000000000,0.2962962962962962962962962962962962962963,1,1,1,1.216395324324493145934039346393047409716
47,60,4.4.26,4,108.0000000000000000000000000000000000000,108.0000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
56,71,4.5.11,5,320.0000000000000000000000000000000000000,320.0000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
57,74,4.5.12,5,162.0000000000000000000000000000000000000,162.0000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
58,83,4.5.13,5,384.0000000000000000000000000000000000000,384.0000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
60,99,4.4.34,4,349.7319890887505733674099188788982735688,1.230769230769230769230769230769230769231,0.003519178311300833497163071533164776772865,1,1,1,5.649527750911691842077436486784284415273
61,102,4.8.1,8,88.72135954999579392818347337462552470881,11.09016994374947424102293417182819058860,0.1250000000000000000000000000000000000000,1,1,1,2.079441541679835928251696364374529704227
62,104,4.8.2,8,72.00000000000000000000000000000000000000,9.000000000000000000000000000000000000000,0.1250000000000000000000000000000000000000,1,1,1,2.079441541679835928251696364374529704227
63,105,4.8.3,8,64.00000000000000000000000000000000000000,32.00000000000000000000000000000000000000,0.5000000000000000000000000000000000000000,1,1,1,0.6931471805599453094172321214581765680755
64,106,4.8.7,8,88.72135954999579392818347337462552470881,44.36067977499789696409173668731276235441,0.5000000000000000000000000000000000000000,1,1,1,0.6931471805599453094172321214581765680755
65,109,4.4.36,4,1080.399851961489715580563258549832178486,5.142857142857142857142857142857142857143,0.004760142398687090244800697021811648644705,1,1,1,5.347477695495708585282869166905822209394
69,113,4.8.6,8,99.81152949374526816920640754645371529741,11.09016994374947424102293417182819058860,0.1111111111111111111111111111111111111111,1,1,1,2.197224577336219382790490473845051409295
70,116,4.5.14,5,256.0000000000000000000000000000000000000,64.00000000000000000000000000000000000000,0.2500000000000000000000000000000000000000,1,1,1,1.386294361119890618834464242916353136151
71,117,4.5.15,5,177.4427190999915878563669467492510494176,74.66666666666666666666666666666666666667,0.4207930708308797914403594685315560801405,1,1,1,0.8656140843508683143614549391430115226108
72,118,4.5.16,5,354.8854381999831757127338934985020988352,56.00000000000000000000000000000000000000,0.1577974015615799217901348006993335300527,1,1,1,1.846443337362594551217906066595015522190
73,119,4.5.17,5,128.0000000000000000000000000000000000000,64.00000000000000000000000000000000000000,0.5000000000000000000000000000000000000000,1,1,1,0.6931471805599453094172321214581765680755
74,123,4.8.10,8,72.00000000000000000000000000000000000000,36.00000000000000000000000000000000000000,0.5000000000000000000000000000000000000000,1,1,1,0.6931471805599453094172321214581765680755
75,124,4.5.18,5,42.42031678401326905422875196556049566224,2.393404940124886613388686199572000230871,0.05642119440812089993704074094007544972362,1,1,0,2.874910403690486342994995248273505216345
86,160,4.8.4,8,41.56921938165305504465871219614093680663,41.56921938165305504465871219614093680663,1.000000000000000000000000000000000000000,0,0,0,0.E-57
87,161,4.8.8,8,57.62621342144210198204735513321489113580,57.62621342144210198204735513321489113580,1.000000000000000000000000000000000000000,0,0,0,0.E-57
88,162,4.8.11,8,46.76537180435968692524105122065855390746,46.76537180435968692524105122065855390746,1.000000000000000000000000000000000000000,0,0,0,0.E-57
89,163,4.8.13,8,41.56921938165305504465871219614093680663,41.56921938165305504465871219614093680663,1.000000000000000000000000000000000000000,0,0,0,0.E-57
90,173,4.8.5,8,72.00000000000000000000000000000000000000,64.00000000000000000000000000000000000000,0.8888888888888888888888888888888888888889,1,1,1,0.1177830356563834545387941094705217050685
91,174,4.8.9,8,99.81152949374526816920640754645371529741,88.72135954999579392818347337462552470881,0.8888888888888888888888888888888888888889,1,1,1,0.1177830356563834545387941094705217050685
92,175,4.8.12,8,81.00000000000000000000000000000000000000,72.00000000000000000000000000000000000000,0.8888888888888888888888888888888888888889,1,1,1,0.1177830356563834545387941094705217050685
93,176,4.8.14,8,72.00000000000000000000000000000000000000,64.00000000000000000000000000000000000000,0.8888888888888888888888888888888888888889,1,1,1,0.1177830356563834545387941094705217050685
94,178,4.8.15,8,46.76537180435968692524105122065855390746,46.76537180435968692524105122065855390746,1.000000000000000000000000000000000000000,0,0,0,0.E-57
95,180,4.5.19,5,2592.000000000000000000000000000000000000,2592.000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
100,186,4.5.20,5,40.93608329051593040527493823855822365063,5.936083290515930405274938238558223650633,0.1450085795553186659069018997961406264520,1,1,1,1.930962368964974134059327537611421511635
101,187,4.5.21,5,243.0000000000000000000000000000000000000,171.0000000000000000000000000000000000000,0.7037037037037037037037037037037037037037,1,1,1,0.3513978868378886141767082788797235767051
102,189,4.4.27,4,256.0000000000000000000000000000000000000,256.0000000000000000000000000000000000000,1.000000000000000000000000000000000000000,0,1,1,0.E-57
103,193,4.5.22,5,158.4698910322979314347210149546565549603,1.571428571428571428571428571428571428571,0.009916259556891452378887869929056744893631,1,1,1,4.613579489587885230077852223439670299131
104,194,4.5.23,5,81.00000000000000000000000000000000000000,1.588235294117647058823529411764705882353,0.01960784313725490196078431372549019607843,1,1,1,3.931825632724325771644779854795652240236
105,195,4.5.24,5,101.3414980498368176132977399108578419869,1.172413793103448275862068965517241379310,0.01156894081560634797855128806067196003404,1,1,1,4.459431287722837842351771324208652134325
106,196,4.8.16,8,54.63115552153339864086640153138091330363,2.298271356496835383813657055118936163570,0.04206887689920725705992968699879627382166,1,1,1,3.168447077737781224811478690120308868054
107,197,4.8.18,8,46.62741699796952078082701958735516925711,8.000000000000000000000000000000000000000,0.1715728752538099023966225515806038428607,1,1,1,1.762747174039086050465218649959584618056
