7,3,6,-0.888980,-0.900702,1.085510,3.477346,1,6.337346,15.506319
7,3,7,-0.464176,-0.557883,1.926970,4.290470,1,6.535388,16.100446
7,4,5,-1.032881,-1.188019,2.962311,3.622686,1,6.337346,15.103265
7,4,6,-1.011866,-1.060608,1.406620,3.730883,1,6.436367,15.327353
7,4,7,-0.748321,-0.782528,1.270549,4.026772,1,6.634409,16.042522
7,5,6,-1.104204,-1.117329,1.096228,3.266101,1,6.733430,15.854336
7,5,7,-0.477617,-0.601753,2.384395,4.095914,1,6.931472,16.569505
7,6,7,-0.737782,-0.787215,1.413442,3.632522,1,7.030493,16.365631
8,0,1,-1.395569,-1.409863,1.121149,3.285054,1,5.371891,13.076062
8,0,2,-1.303540,-1.346653,1.411855,3.530551,1,5.545177,13.595922
8,0,3,-1.288899,-1.409894,2.632555,3.471423,1,5.631821,13.612614
8,0,4,-1.058109,-1.338203,9.400383,3.690841,1,5.891751,14.392404
8,0,5,-1.294363,-1.307892,1.114306,3.400940,1,5.978394,14.652335
8,0,6,-0.766396,-0.822716,1.569189,3.937028,1,6.151681,15.415434
8,0,7,-0.800752,-0.814327,1.114720,3.919482,1,6.238325,15.432125
8,0,8,-0.165909,-0.265155,2.212153,4.473278,1,6.671542,16.975015
8,1,2,-1.596749,-1.640021,1.413661,3.083874,1,5.631821,13.407913
8,1,3,-1.443952,-1.464549,1.179132,3.399946,1,5.718464,13.667843
8,1,4,-1.207905,-1.249876,1.399019,2.938149,1,5.978394,14.722287
8,1,5,-1.096260,-1.132125,1.332326,3.709175,1,6.065038,14.982217
8,1,6,-0.833649,-0.902864,1.739710,3.938697,1,6.238325,15.502077
8,1,7,-0.713425,-0.751734,1.358629,3.997543,1,6.324968,15.762007
8,1,8,-0.245939,-0.324210,1.870418,4.511265,1,6.758185,17.061658
8,2,3,-1.368197,-1.721150,16.837818,3.512249,1,5.891751,13.841130
8,2,4,-1.165497,-1.265259,2.221308,3.706544,1,6.151681,14.895573
8,2,5,-1.225771,-1.228170,1.019372,3.558611,1,6.238325,15.155504
8,2,6,-0.874347,-1.067715,4.697105,3.807831,1,6.411611,15.675364
8,2,7,-0.859472,-0.894982,1.328539,3.974293,1,6.498255,15.935294
8,2,8,-0.317464,-0.447418,2.828194,4.248494,1,6.931472,17.234945
8,3,4,-1.330994,-1.416362,1.979703,3.430113,1,6.238325,14.738978
8,3,5,-1.213926,-1.313923,2.225504,3.627481,1,6.324968,14.998908
8,3,6,-0.924723,-1.033629,2.389902,3.854996,1,6.498255,15.762007
8,3,7,-1.008306,-1.037116,1.259209,3.854593,1,6.584898,15.778699
8,3,8,-0.395928,-0.429330,1.306325,4.346771,1,7.018115,17.321589
8,4,5,-1.446317,-1.480697,1.316580,3.342313,1,6.584898,15.258838
8,4,6,-1.010110,-1.126934,2.546164,3.801634,1,6.758185,16.021938
8,4,7,-1.109703,-1.136250,1.236614,3.725421,1,6.844828,16.038629
8,4,8,-0.579521,-0.621933,1.403959,4.216197,1,7.278045,17.581519
8,5,6,-0.967394,-1.198308,6.342778,3.661407,1,6.844828,16.108581
8,5,7,-1.071062,-1.183960,2.467453,3.664439,1,6.931472,15.882034
8,5,8,-0.539110,-0.581312,1.401605,4.181649,1,7.364689,17.668162
8,6,7,-0.925335,-0.947812,1.196996,3.703466,1,7.104759,16.541798
8,6,8,-0.516861,-0.548153,1.284455,4.104255,1,7.537976,17.841449
8,7,8,-0.533119,-0.573642,1.382906,3.789631,1,7.624619,17.726913
9,0,1,-1.218937,-1.222697,1.034411,3.512900,1,5.160096,13.099949
9,0,2,-1.294659,-1.325399,1.318724,3.513221,1,5.237112,13.330998
9,0,3,-1.035180,-1.059204,1.241369,3.834845,1,5.468161,14.024145
9,0,4,-0.904075,-0.952957,1.552618,3.949493,1,5.545177,14.255194
9,0,5,-0.763479,-0.892312,3.188345,3.954902,1,5.699210,14.717293
9,0,6,-0.730576,-0.765538,1.369794,4.027506,1,5.776227,14.948342
9,0,7,-0.283754,-0.639718,24.622702,4.459801,1,6.161308,16.103587
9,0,8,-0.282071,-0.310043,1.286278,4.334041,1,6.238325,16.334636
9,0,9,-0.012908,-0.050146,1.398146,4.705650,1,6.392357,16.796734
9,1,2,-1.166791,-1.271367,2.563006,3.604313,1,5.391145,13.485031
9,1,3,-1.064776,-1.138836,1.947470,3.833063,1,5.622194,14.178178
9,1,4,-0.977925,-1.057967,2.055201,3.460100,1,5.699210,14.409227
9,1,5,-0.860827,-0.994747,3.337704,3.988399,1,5.853243,14.871325
9,1,6,-0.915878,-0.953079,1.397678,3.794493,1,5.930259,14.923548
9,1,7,-0.614403,-0.652475,1.408675,4.148618,1,6.315341,16.078793
9,1,8,-0.462533,-0.497731,1.372707,4.253607,1,6.392357,16.309842
9,1,9,-0.230385,-0.268606,1.410562,4.530478,1,6.546390,16.771940
9,2,3,-1.381458,-1.418091,1.390552,3.375261,1,5.699210,13.772549
9,2,4,-1.209100,-1.216933,1.073043,3.675887,1,5.776227,14.270031
9,2,5,-1.150857,-1.184912,1.358654,3.499075,1,5.930259,14.610061
9,2,6,-0.847014,-1.022552,4.854190,4.034223,1,6.007276,15.057323
9,2,7,-0.697386,-0.732984,1.377655,4.125453,1,6.392357,16.212568
9,2,8,-0.577208,-0.610070,1.344143,4.262259,1,6.469374,16.443617
9,2,9,-0.427244,-0.451974,1.249285,4.427087,1,6.623406,16.595359
9,3,4,-1.318064,-1.353820,1.379612,3.438655,1,6.007276,14.501080
9,3,5,-1.123552,-1.193019,1.868625,3.741699,1,6.161308,14.963178
9,3,6,-1.040792,-1.061409,1.203884,3.493993,1,6.238325,15.410440
9,3,7,-0.733549,-0.768751,1.372754,4.078904,1,6.623406,16.565685
9,3,8,-0.467373,-0.575677,2.650460,4.360690,1,6.700423,16.796734
9,3,9,-0.420237,-0.451044,1.319518,4.355315,1,6.854455,17.042620
9,4,5,-1.138906,-1.221797,2.108596,3.637307,1,6.238325,15.040195
9,4,6,-1.039693,-1.051056,1.107674,3.748873,1,6.315341,15.487456
9,4,7,-0.637520,-0.766861,3.202933,4.178024,1,6.700423,16.642701
9,4,8,-0.459500,-0.647691,5.439699,4.179150,1,6.777439,16.873750
9,4,9,-0.326330,-0.494430,4.539870,4.333011,1,6.931472,17.119636
9,5,6,-1.007685,-1.113893,2.600949,3.669615,1,6.469374,15.519421
9,5,7,-0.760237,-0.859186,2.436457,3.902931,1,6.854455,16.674666
9,5,8,-0.727335,-0.757238,1.308820,4.083374,1,6.931472,16.783647
9,5,9,-0.446497,-0.480988,1.363999,4.354133,1,7.085505,17.273669
9,6,7,-0.842315,-0.886454,1.487735,3.705733,1,6.931472,16.572856
9,6,8,-0.653740,-0.791250,3.447301,3.943028,1,7.008488,16.803905
9,6,9,-0.298775,-0.520178,7.334792,4.454711,1,7.162521,17.388071
9,7,8,-0.796086,-0.879630,2.121012,3.592391,1,7.393570,17.188987
9,7,9,-0.458521,-0.537590,2.037299,4.110363,1,7.547603,17.773153
9,8,9,-0.316638,-0.565828,9.418851,4.100300,1,7.624619,17.850169
10,0,1,-0.962355,-1.134943,5.617453,3.786615,1,5.129289,13.279933
10,0,2,-1.169360,-1.183615,1.153215,3.615163,1,5.337233,13.903766
10,0,3,-0.847276,-0.958713,3.047638,4.033413,1,5.406548,14.111710
10,0,4,-0.808881,-0.828387,1.215394,4.085763,1,5.545177,14.527598
10,0,5,-0.769361,-0.796651,1.313775,4.069357,1,5.614492,14.735542
10,0,6,-0.563790,-0.574516,1.113219,4.199439,1,5.961066,15.775263
10,0,7,-0.398752,-0.460355,1.851559,4.250139,1,6.030380,15.983207
10,0,8,-0.210982,-0.374799,5.145758,4.529624,1,6.169010,16.399096
10,0,9,-0.288016,-0.322478,1.411461,4.383147,1,6.238325,16.607040
10,0,10,0.175554,0.078653,2.635331,4.672797,1,6.446269,17.230872
10,1,2,-1.177138,-1.352482,5.774471,3.652043,1,5.406548,13.428839
10,1,3,-1.273013,-1.278132,1.052524,3.563039,1,5.475863,13.746644
10,1,4,-1.068721,-1.205069,3.909799,3.717145,1,5.614492,14.052671
10,1,5,-0.935462,-0.970096,1.413891,3.927117,1,5.683807,14.500405
10,1,6,-0.796278,-0.830935,1.414213,3.414061,1,6.030380,15.540126
10,1,7,-0.524317,-0.558270,1.404282,4.275178,1,6.099695,15.942661
10,1,8,-0.480337,-0.503226,1.257204,4.318250,1,6.238325,16.163958
10,1,9,-0.400554,-0.434982,1.410964,4.367918,1,6.307639,16.481763
10,1,10,-0.004818,-0.102247,2.649287,4.747207,1,6.515583,16.995735
10,2,3,-1.292212,-1.326678,1.411515,3.444518,1,5.683807,13.954588
10,2,4,-1.189528,-1.278503,2.434510,3.703641,1,5.822436,14.260615
10,2,5,-1.152087,-1.180036,1.322465,3.639651,1,5.891751,14.708349
10,2,6,-1.104971,-1.117046,1.128339,3.733363,1,6.238325,15.748070
10,2,7,-0.561560,-0.759519,7.239771,4.315347,1,6.307639,16.150605
10,2,8,-0.628906,-0.661487,1.385156,4.171005,1,6.446269,16.371902
10,2,9,-0.333428,-0.418253,2.335564,4.311927,1,6.515583,16.689708
10,2,10,-0.152301,-0.217088,1.911481,4.721865,1,6.723528,17.203679
10,3,4,-1.292212,-1.325247,1.391462,3.444518,1,5.891751,14.278848
10,3,5,-1.126787,-1.188119,1.846549,3.768512,1,5.961066,14.631030
10,3,6,-0.833068,-0.855879,1.256224,4.034805,1,6.307639,15.927246
10,3,7,-0.549994,-0.724262,5.712648,4.196453,1,6.376954,16.329781
10,3,8,-0.643517,-0.678160,1.414004,4.191188,1,6.515583,16.390134
10,3,9,-0.708314,-0.708386,1.000716,4.202446,1,6.584898,16.341584
10,3,10,-0.109417,-0.180335,2.032325,4.732990,1,6.792842,17.382855
10,4,5,-1.292212,-1.321858,1.345093,3.444518,1,6.099695,14.696571
10,4,6,-0.866969,-1.007341,4.070320,4.040534,1,6.446269,15.956014
10,4,7,-0.585292,-1.017971,75.701044,4.325657,1,6.515583,16.248688
10,4,8,-0.713617,-0.819833,2.892613,4.177594,1,6.654213,16.418903
10,4,9,-0.418885,-0.729374,22.306685,4.492124,1,6.723528,16.736708
10,4,10,-0.227832,-0.297105,1.999157,4.648308,1,6.931472,17.411623
10,5,6,-0.895682,-0.955073,1.811060,3.943890,1,6.515583,16.025329
10,5,7,-0.728477,-0.868633,4.061511,4.067807,1,6.584898,16.318003
10,5,8,-0.711175,-0.725979,1.159556,4.157653,1,6.723528,16.649161
10,5,9,-0.657912,-0.686461,1.330407,4.116236,1,6.792842,16.710472
10,5,10,-0.082065,-0.481317,54.191522,4.804025,1,7.000787,17.480938
10,6,7,-1.087411,-1.119637,1.380250,3.663882,1,6.931472,16.774437
10,6,8,-0.753589,-0.837381,2.311536,4.033220,1,7.070101,16.995735
10,6,9,-0.582836,-0.650207,1.961517,4.244825,1,7.139416,17.313540
10,6,10,-0.499927,-0.507192,1.075357,4.322644,1,7.347360,17.827511
10,7,8,-0.806094,-0.838712,1.385667,3.863499,1,7.139416,17.259640
10,7,9,-0.442229,-0.544621,2.784089,4.268361,1,7.208731,17.577446
10,7,10,-0.176924,-0.387723,8.231726,4.297159,1,7.416675,18.091417
10,8,9,-0.712724,-0.743144,1.355539,3.757868,1,7.347360,17.360540
10,8,10,-0.293407,-0.401531,2.948313,4.255323,1,7.555304,18.035455
10,9,10,-0.272713,-0.304746,1.377571,4.038846,1,7.624619,18.214631
11,0,1,-1.111145,-1.140702,1.384213,3.641118,1,5.041070,12.954854
11,0,2,-1.023818,-1.142976,3.708909,3.842837,1,5.104084,13.143894
11,0,3,-0.970136,-1.057190,2.605418,3.869503,1,5.230111,13.521974
11,0,4,-0.976004,-1.002245,1.334624,3.916526,1,5.293124,13.711015
11,0,5,-0.884289,-0.892335,1.092546,4.013910,1,5.608191,14.656215
11,0,6,-0.662861,-0.791561,4.119357,4.178591,1,5.671204,14.845255
11,0,7,-0.550868,-0.696407,4.957661,4.235184,1,5.797231,15.223336
11,0,8,-0.533415,-0.546750,1.157985,4.217819,1,5.860244,15.412376
11,0,9,-0.309589,-0.406470,2.902849,4.430621,1,6.049284,15.979496
11,0,10,-0.160815,-0.288016,4.051995,4.581194,1,6.112298,16.168536
11,0,11,-0.001973,-0.021909,1.245210,4.620812,1,6.238325,16.546617
11,1,2,-1.197320,-1.271869,2.270594,3.529446,1,5.293124,13.233060
11,1,3,-1.162352,-1.292063,4.165410,3.704910,1,5.419151,13.511267
11,1,4,-1.133664,-1.233421,2.996166,3.557798,1,5.482164,13.700307
11,1,5,-1.076270,-1.080738,1.050367,3.829457,1,5.797231,14.645508
11,1,6,-0.884821,-1.011965,4.049468,3.921456,1,5.860244,14.834548
11,1,7,-0.687655,-0.761017,2.241140,4.127524,1,5.986271,15.412376
11,1,8,-0.589600,-0.697328,3.270699,3.995063,1,6.049284,15.601416
11,1,9,-0.458779,-0.485604,1.343234,4.181549,1,6.238325,16.168536
11,1,10,-0.377823,-0.396867,1.233039,4.428910,1,6.301338,16.257703
11,1,11,-0.152729,-0.270989,3.672446,4.526008,1,6.427365,16.535909
11,2,3,-1.489664,-1.503917,1.169735,3.347481,1,5.482164,13.148352
11,2,4,-1.302387,-1.320451,1.219816,3.612039,1,5.545177,13.630017
11,2,5,-0.591210,-1.398942,7223.162479,4.317142,1,5.860244,14.808395
11,2,6,-0.921382,-0.951467,1.392268,3.954325,1,5.923258,14.997435
11,2,7,-0.877904,-0.941979,2.023486,3.164607,1,6.049284,15.182764
11,2,8,-0.821855,-0.924799,3.103038,3.947844,1,6.112298,15.284940
11,2,9,-0.608221,-0.637842,1.385176,4.183747,1,6.301338,16.231550
11,2,10,-0.265151,-0.591442,36.205227,4.227280,1,6.364351,16.320716
11,2,11,-0.284384,-0.303996,1.240768,4.573601,1,6.490378,16.698796
11,3,4,-1.489664,-1.515483,1.328446,3.347481,1,5.671204,13.479269
11,3,5,-1.182353,-1.209454,1.347305,3.727298,1,5.986271,14.657647
11,3,6,-1.172421,-1.196045,1.296748,3.683112,1,6.049284,14.846687
11,3,7,-1.067498,-1.078263,1.125713,3.761632,1,6.175311,15.131890
11,3,8,-1.014533,-1.043743,1.378933,3.846393,1,6.238325,15.234065
11,3,9,-0.603815,-0.709498,3.197945,4.106798,1,6.427365,16.180676
11,3,10,-0.527461,-0.549617,1.275978,4.357019,1,6.490378,16.446743
11,3,11,-0.346923,-0.372442,1.324066,4.531131,1,6.616405,16.625075
11,4,5,-1.009448,-1.419400,90.873167,3.898827,1,6.049284,14.720660
11,4,6,-1.127630,-1.179496,1.769197,3.788976,1,6.112298,14.909700
11,4,7,-0.885257,-0.999296,3.505828,3.589451,1,6.238325,15.487528
11,4,8,-0.952786,-0.984158,1.412114,3.918473,1,6.301338,15.443391
11,4,9,-0.679627,-0.691169,1.135371,4.038857,1,6.490378,16.243689
11,4,10,-0.481237,-0.512307,1.407436,4.368084,1,6.553392,16.509756
11,4,11,-0.320208,-0.343665,1.294380,4.599531,1,6.679418,16.787963
11,5,6,-1.265047,-1.300486,1.476716,3.607075,1,6.427365,15.224767
11,5,7,-1.107946,-1.135370,1.352106,3.776524,1,6.553392,15.802595
11,5,8,-1.329849,-1.352446,1.282194,3.546185,1,6.616405,15.991635
11,5,9,-0.750825,-0.831760,2.435813,4.095707,1,6.805445,16.558756
11,5,10,-0.666047,-0.673905,1.090278,4.234015,1,6.868458,16.824823
11,5,11,-0.417152,-0.499442,2.472383,4.453707,1,6.994485,17.103030
11,6,7,-1.104462,-1.256280,5.312149,3.658182,1,6.616405,15.647618
11,6,8,-1.021866,-1.150598,4.120820,3.815181,1,6.679418,15.836658
11,6,9,-0.916052,-0.927387,1.132794,3.735869,1,6.868458,16.403779
11,6,10,-0.816552,-0.816936,1.004238,4.054624,1,6.931472,16.669846
11,6,11,-0.743655,-0.775078,1.412902,4.068708,1,7.057499,17.166043
11,7,8,-1.146167,-1.193810,1.688906,3.611191,1,6.805445,15.816373
11,7,9,-1.146167,-1.177513,1.411713,3.611191,1,6.994485,16.272241
11,7,10,-0.660393,-0.716749,1.858771,4.141989,1,7.057499,16.895747
11,7,11,-0.343748,-0.397712,1.810489,4.414263,1,7.183525,17.491817
11,8,9,-0.872954,-0.946876,2.254986,3.654505,1,7.057499,16.592819
11,8,10,-0.703972,-0.735445,1.413675,3.953298,1,7.120512,16.958760
11,8,11,-0.366179,-0.388687,1.280934,4.228284,1,7.246539,17.554831
11,9,10,-0.707168,-0.732445,1.320540,3.738121,1,7.309552,17.147800
11,9,11,-0.241759,-0.510362,19.194570,4.339695,1,7.435579,17.743871
11,10,11,-0.300607,-0.364469,2.018739,4.012117,1,7.498592,17.707010
12,0,1,-1.114522,-1.135545,1.286939,3.672895,1,5.198604,13.437586
12,0,2,-1.000446,-1.029236,1.412675,3.841331,1,5.314128,13.784160
12,0,3,-0.869413,-1.032715,7.096661,4.039491,1,5.371891,13.957446
12,0,4,-0.764315,-0.797988,1.497921,4.125168,1,5.660702,14.823880
12,0,5,-0.756109,-0.778084,1.301743,4.132726,1,5.718464,14.997167
12,0,6,-0.669360,-0.671798,1.029692,4.101209,1,5.833989,15.343741
12,0,7,-0.546080,-0.611727,2.198487,4.248741,1,5.891751,15.517027
12,0,8,-0.407946,-0.524806,4.064629,4.376534,1,6.065038,16.036888
12,0,9,-0.362750,-0.391574,1.413242,4.299655,1,6.122800,16.210175
12,0,10,-0.287701,-0.312959,1.354051,4.398939,1,6.238325,16.556748
12,0,11,-0.120212,-0.133915,1.178723,4.487450,1,6.296087,16.730035
12,0,12,0.212345,0.137839,2.445069,4.903159,1,6.527136,17.423182
12,1,2,-1.216337,-1.272457,1.960964,3.599669,1,5.371891,13.359936
12,1,3,-1.112124,-1.182133,2.316611,3.778998,1,5.429653,13.667343
12,1,4,-0.965765,-1.033108,2.243698,3.867312,1,5.718464,14.533777
12,1,5,-0.923523,-1.061481,5.235705,3.912610,1,5.776227,14.641359
12,1,6,-0.824712,-0.904305,2.598964,4.011066,1,5.891751,15.067559
12,1,7,-0.846154,-0.855826,1.123069,4.005703,1,5.949513,15.240845
12,1,8,-0.735518,-0.753282,1.237595,3.976433,1,6.122800,15.760706
12,1,9,-0.592855,-0.617394,1.342400,4.209927,1,6.180562,15.933993
12,1,10,-0.263605,-0.294140,1.442567,4.387846,1,6.296087,16.614511
12,1,11,-0.170639,-0.245369,2.451653,4.555111,1,6.353849,16.653677
12,1,12,-0.047073,-0.075808,1.411724,4.718981,1,6.584898,17.147000
12,2,3,-1.487682,-1.516354,1.410672,3.233488,1,5.545177,13.437606
12,2,4,-1.204557,-1.285147,2.630258,3.676186,1,5.833989,14.304040
12,2,5,-1.178208,-1.206574,1.405502,3.561733,1,5.891751,14.519896
12,2,6,-0.916704,-1.025700,3.698587,3.963549,1,6.007276,15.129197
12,2,7,-0.887600,-0.910894,1.322493,3.926557,1,6.065038,15.302484
12,2,8,-0.709636,-0.829963,4.237293,4.099745,1,6.238325,15.822345
12,2,9,-0.423965,-0.670622,19.295758,4.452750,1,6.296087,16.249342
12,2,10,-0.453468,-0.464527,1.141914,4.413923,1,6.411611,16.567876
12,2,11,-0.390828,-0.438559,1.773170,4.429814,1,6.469374,16.494549
12,2,12,-0.052907,-0.081760,1.413729,4.766282,1,6.700423,17.370798
12,3,4,-1.396131,-1.423688,1.391925,3.325039,1,5.891751,14.361803
12,3,5,-1.338015,-1.342844,1.059660,3.574229,1,5.949513,14.669209
12,3,6,-0.985571,-1.014084,1.407978,3.772754,1,6.065038,15.186960
12,3,7,-1.001926,-1.029426,1.390972,3.890812,1,6.122800,15.360247
12,3,8,-0.873392,-0.882085,1.109964,3.842280,1,6.296087,15.880107
12,3,9,-0.548922,-0.591218,1.661225,4.318554,1,6.353849,16.307104
12,3,10,-0.418702,-0.480161,2.090700,4.417951,1,6.469374,16.625638
12,3,11,-0.360962,-0.442228,2.651675,4.505739,1,6.527136,16.643862
12,3,12,-0.133562,-0.159526,1.365565,4.740140,1,6.758185,17.428560
12,4,5,-1.304816,-1.327164,1.307576,3.550103,1,6.238325,14.958020
12,4,6,-1.065217,-1.187914,4.359513,3.854259,1,6.353849,15.475771
12,4,7,-1.014808,-1.108361,3.072969,3.445074,1,6.411611,15.649058
12,4,8,-0.978844,-1.005032,1.369247,3.887678,1,6.584898,16.168918
12,4,9,-0.659069,-0.734539,2.473516,4.223296,1,6.642660,16.595915
12,4,10,-0.534622,-0.621540,2.837750,4.352744,1,6.758185,16.914449
12,4,11,-0.648760,-0.669663,1.285103,4.167961,1,6.815947,16.932674
12,4,12,-0.172646,-0.273647,3.360265,4.704932,1,7.046996,17.717372
12,5,6,-1.201516,-1.230340,1.413241,3.519653,1,6.411611,15.467829
12,5,7,-1.064795,-1.140108,2.468853,3.822071,1,6.469374,15.641115
12,5,8,-1.034499,-1.040911,1.079974,3.699771,1,6.642660,16.160976
12,5,9,-0.836534,-0.838774,1.027253,3.883660,1,6.700423,16.587973
12,5,10,-0.559880,-0.618446,2.019393,4.269884,1,6.815947,16.972212
12,5,11,-0.483868,-0.550202,2.216672,4.318516,1,6.873710,17.033005
12,5,12,-0.200784,-0.358817,6.661830,4.545189,1,7.104759,17.709429
12,6,7,-1.073132,-1.358512,30.709119,3.776096,1,6.584898,15.622520
12,6,8,-1.017314,-1.131427,3.932835,3.787712,1,6.758185,16.142380
12,6,9,-0.865042,-0.892278,1.386568,3.986386,1,6.815947,16.569377
12,6,10,-0.591594,-0.671850,2.619733,4.257795,1,6.931472,17.087736
12,6,11,-0.550255,-0.554033,1.046379,4.344610,1,6.989234,17.197511
12,6,12,-0.336629,-0.396099,2.041417,4.521284,1,7.220283,17.690834
12,7,8,-0.943992,-1.188139,18.723063,3.906973,1,6.815947,16.200143
12,7,9,-0.835709,-0.874570,1.594144,3.891332,1,6.873710,16.627140
12,7,10,-0.636325,-0.658728,1.308427,4.110071,1,6.989234,17.145499
12,7,11,-0.513048,-0.547662,1.514931,4.325621,1,7.046996,17.255274
12,7,12,-0.414249,-0.440638,1.372553,4.400940,1,7.278045,17.748596
12,8,9,-0.792700,-1.000550,12.112064,3.978901,1,7.046996,16.800426
12,8,10,-0.636572,-0.711197,2.448566,3.985538,1,7.162521,17.318785
12,8,11,-0.547032,-0.615985,2.287442,3.743631,1,7.220283,17.428560
12,8,12,-0.362500,-0.432091,2.305012,4.397394,1,7.451332,17.921883
12,9,10,-0.527805,-0.588827,2.079789,3.960446,1,7.220283,17.538707
12,9,11,-0.482149,-0.510344,1.402623,4.164157,1,7.278045,17.577874
