[0;31m  ***   Warning: new maximum stack size = 6000001024 (5722.047 Mbytes).[0m
#rows read: 5022
ROW|3|2|0|0|0|0|-128|0|3|3|0|1|0|11.3137084989847603904135097936775846286|11.3137084989847603904135097936775846286|11.3137084989847603904135097936775846286|11.3137084989847603904135097936775846286|-5.4260151319598085829603124251036179883|1|-5.4260151319598085829603124251036179883
ROW|3|2|-18|0|-6|0|-108|0|3|5|0|1|1|38.7846096908265275223293560980704684034|2.78460969082652752232935609807046840331|38.7846096908265275223293560980704684034|2.78460969082652752232935609807046840331|-5.3410656135621098465100999768419651250|1|-4.0241077166372931378850536295339966810
ROW|3|2|0|0|0|0|-64|0|3|3|0|1|0|8.0000000000000000000000000000000000000|8.0000000000000000000000000000000000000|8.0000000000000000000000000000000000000|8.0000000000000000000000000000000000000|-5.0794415416798359282516963643745297042|1|-5.0794415416798359282516963643745297042
ROW|3|2|0|-9|0|-3|-54|0|3|2|0|0|1|27.4248605180569240283989029661226310589|1.96901639534121314996850593034806564467|27.4248605180569240283989029661226310589|1.96901639534121314996850593034806564467|-4.9944920232821371918014839161128768410|1|-3.67753412635732048317643756880490839698
ROW|3|2|-9|0|-3|0|-27|0|3|2|0|1|1|19.3923048454132637611646780490352342017|1.39230484541326376116467804903523420165|19.3923048454132637611646780490352342017|1.39230484541326376116467804903523420165|-4.6479184330021645370928678553837885570|1|-3.33096053607734782846782150807582011294
ROW|3|2|-17|0|-5|0|1|0|3|2|0|1|1|33.9705627484771405856202646905163769429|0.0294372515228594143797353094836230571640|33.9705627484771405856202646905163769429|0.0294372515228594143797353094836230571640|-3.00000000000000000000000000000000000000|1|0.52549434807817210093043729991916923611
ROW|3|2|-1|0|-13|0|1|0|3|2|1|1|1|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|-3.00000000000000000000000000000000000000|1|-3.00000000000000000000000000000000000000
ROW|3|2|-1|0|-5|0|1|0|3|2|1|1|1|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|-3.00000000000000000000000000000000000000|1|-3.00000000000000000000000000000000000000
ROW|3|2|-1|0|-25|0|1|0|3|2|1|1|1|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|-3.00000000000000000000000000000000000000|1|-3.00000000000000000000000000000000000000
ROW|3|2|-1|0|-1|0|1|0|3|2|1|1|1|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|1.00000000000000000000000000000000000000|-3.00000000000000000000000000000000000000|1|-3.00000000000000000000000000000000000000
ROW|3|2|0|-17|0|-5|2|0|3|2|0|0|1|48.0416305603426158296287083115648673358|0.0416305603426158296287083115648673356845|48.0416305603426158296287083115648673358|0.0416305603426158296287083115648673356845|-3.34657359027997265470861606072908828404|1|0.178920757798199446221821239190080952075
ROW|3|2|0|-1|0|-13|2|0|3|2|1|0|1|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|-3.34657359027997265470861606072908828404|1|-3.34657359027997265470861606072908828404
ROW|3|2|0|-1|0|-5|2|0|3|2|1|0|1|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|-3.34657359027997265470861606072908828404|1|-3.34657359027997265470861606072908828404
ROW|3|2|0|-1|0|-25|2|0|3|2|1|0|1|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|-3.34657359027997265470861606072908828404|1|-3.34657359027997265470861606072908828404
ROW|3|2|0|-1|0|-1|2|0|3|2|1|0|1|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|1.41421356237309504880168872420969807857|-3.34657359027997265470861606072908828404|1|-3.34657359027997265470861606072908828404
ROW|3|2|-34|0|-10|0|4|0|3|3|0|1|1|67.941125496954281171240529381032753886|0.0588745030457188287594706189672461143279|67.941125496954281171240529381032753886|0.0588745030457188287594706189672461143279|-3.69314718055994530941723212145817656808|1|-0.167652832481773208486794821539007331963
ROW|3|2|-2|0|-26|0|4|0|3|3|1|1|1|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|-3.69314718055994530941723212145817656808|1|-3.69314718055994530941723212145817656808
ROW|3|2|-2|0|-10|0|4|0|3|3|1|1|1|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|-3.69314718055994530941723212145817656808|1|-3.69314718055994530941723212145817656808
ROW|3|2|-2|0|-2|0|4|0|3|3|1|1|1|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|2.00000000000000000000000000000000000000|-3.69314718055994530941723212145817656808|1|-3.69314718055994530941723212145817656808
ROW|3|2|0|-34|0|-10|8|0|3|3|0|0|1|96.083261120685231659257416623129734672|0.083261120685231659257416623129734671369|96.083261120685231659257416623129734672|0.083261120685231659257416623129734671369|-4.0397207708399179641258481821872648521|1|-0.51422642276174586319541088226809561600
ROW|3|2|0|-2|0|-26|8|0|3|3|1|0|1|2.82842712474619009760337744841939615714|2.82842712474619009760337744841939615714|2.82842712474619009760337744841939615714|2.82842712474619009760337744841939615714|-4.0397207708399179641258481821872648521|1|-4.0397207708399179641258481821872648521
