D=2 done  tested=1799154658 integral=0
D=3 done  tested=3880259628 integral=0
D=5 done  tested=5119318904 integral=0
D=6 done  tested=8821094562 integral=0
D=7 done  tested=14329635362 integral=0
D=10 done  tested=16138031322 integral=0
D=11 done  tested=21653095394 integral=0
D=13 done  tested=22951770128 integral=0
D=14 done  tested=30379783714 integral=0
D=15 done  tested=32250150758 integral=0
D=17 done  tested=34648359228 integral=0
D=19 done  tested=178613891834 integral=0
D=21 done  tested=180017844930 integral=0
D=22 done  tested=335033619102 integral=0
D=23 done  tested=344653452080 integral=0
D=26 done  tested=346466921696 integral=0
D=29 done  tested=347801655628 integral=0
D=30 done  tested=351482774258 integral=0
D=31 done  tested=530887250418 integral=0
D=33 done  tested=541695768516 integral=0
D=34 done  tested=554083280842 integral=0
D=35 done  tested=555925561576 integral=0
D=37 done  tested=558615142862 integral=0
D=38 done  tested=571209587872 integral=0
D=39 done  tested=578944557646 integral=0
D=41 done  tested=593280353876 integral=0
D=42 done  tested=596978686696 integral=0
D=43 done  tested=777745258290 integral=0
D=46 done  tested=777745258290 integral=0
D=47 done  tested=794214526868 integral=0
D=51 done  tested=811112519378 integral=0
D=53 done  tested=812527888200 integral=0
D=55 done  tested=883070914012 integral=0
D=57 done  tested=988331337014 integral=0
D=58 done  tested=1077010146198 integral=0
D=59 done  tested=1253941033856 integral=0
D=61 done  tested=1261227166276 integral=0
D=62 done  tested=1285215774248 integral=0
D=65 done  tested=1288098879270 integral=0
D=66 done  tested=1313145706922 integral=0
D=67 done  tested=1313145706922 integral=0
D=69 done  tested=1317532969746 integral=0
D=70 done  tested=1488796402450 integral=0
D=71 done  tested=1669740189600 integral=0
D=73 done  tested=1846117323946 integral=0
D=74 done  tested=1857226274960 integral=0
D=77 done  tested=1858732425984 integral=0
D=78 done  tested=1873835250280 integral=0
D=79 done  tested=1918878624642 integral=0
D=82 done  tested=1920704415994 integral=0
D=83 done  tested=1969737133588 integral=0
D=85 done  tested=1971220453160 integral=0
D=86 done  tested=1971220453160 integral=0
D=87 done  tested=1977121296290 integral=0
D=89 done  tested=2148403755204 integral=0
D=91 done  tested=2328751025370 integral=0
D=93 done  tested=2333286330228 integral=0
D=94 done  tested=2333286330228 integral=0
D=95 done  tested=2341832541356 integral=0
D=97 done  tested=2341832541356 integral=0
TOTAL tested=2341832541356 integral=0
TOTAL tested=2341832541356 integral=0
