60 3 31 28 27
[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -2, 3, 0, -2, 1, -1, 1, -1, -1, -2, 1, -2, -4, -2, 3, 2, -1, -1, 2, -1, 0, -1, 0, 0, 0, 3, 1, -1, 2, -2, 2, -4, -1, 32, -7, -6, -2, -2, -4, 7, -1, 11, -4, 3, 6, -8, -9, -2, 14, 2, 3, -8, 2, -7, -13, -6, -1, -11, -3, -10, -3, 16, 5, -41, 6, 4, -3, -23, -6, -16, 1, -18, -5, -15, -17, 2, -11, 32, 57, -14, -22, -30, 7, 14, -6, 12, 5, 20, -5, 17, -8, -14, -11, 190, -2, -26, -6, 22, -7, -3, 2, 13, -17, 11, 5, -37, -13, -30, 77, 30, 3, 4, 18, -49, -5, -34, -3, -46, -15, -40, -33, 30, -13, -116, -7, 41, -23, -47, -7, -67, -2, -40, -48, -68, 4, 18, -3, 37, 46, -43, 8, -61, 18, 36, -9, 57, -15, 2, -2, 58, -19, -48, -8, 470, -35, -62, -40, 18, -36, -9, -40, 35, -23, 36, -9, -75, 24, -48, 159, 86, -18, 46, -33, -85, -55, -80, 8, -70, -3, -80, -31, 56, -10, -267, -12, 79, -13, -103, -31, -90, 13, -100, -37, -104, -10, 6, -27, 66, 337]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, -1, 0, 0, -4, 0, 0, -4, 0, 0, -2, 0, 0, -4, 0, 0, -4, 0, 0, -1, 0, 0, -2, 0, 0, -5, 0, 0, -4, 0, 0, -5, 0, 0, -6, 0, 0, -6, 0, 0, -8, 0, 0, -6, 0, 0, -7, 0, 0, -6, 0, 0, -8, 0, 0, -10, 0, 0, -8, 0, 0, -10, 0, 0, -8, 0, 0, -9, 0, 0, -12, 0, 0, -10, 0, 0, -12, 0, 0, -15, 0, 0, -14, 0, 0, -14, 0, 0, -16, 0, 0, -15, 0, 0, -15, 0, 0, -17, 0, 0, -16, 0, 0, -21, 0, 0, -20, 0, 0, -24, 0, 0, -24, 0, 0, -21, 0, 0, -26, 0, 0, -26, 0, 0, -20, 0, 0, -20, 0, 0, -28, 0, 0, -24, 0, 0, -24, 0, 0, -35, 0, 0, -38, 0, 0, -27, 0, 0, -32, 0, 0, -35, 0, 0, -28, 0, 0, -30, 0, 0, -32, 0, 0, -31, 0, 0, -35]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -1, 0, 0, 0, 0, -2, 0, 0, 0, 0, 1, 0, 0, 0, 0, -4, 0, 0, 0, 0, -5, 0, 0, 0, 0, 3, 0, 0, 0, 0, -6, 0, 0, 0, 0, -8, 0, 0, 0, 0, 5, 0, 0, 0, 0, -8, 0, 0, 0, 0, -10, 0, 0, 0, 0, 4, 0, 0, 0, 0, -15, 0, 0, 0, 0, -14, 0, 0, 0, 0, 9, 0, 0, 0, 0, -16, 0, 0, 0, 0, -16, 0, 0, 0, 0, 10, 0, 0, 0, 0, -24, 0, 0, 0, 0, -24, 0, 0, 0, 0, 11, 0, 0, 0, 0, -28, 0, 0, 0, 0, -31, 0, 0, 0, 0, 18, 0, 0, 0, 0, -35, 0, 0, 0, 0, -40, 0, 0, 0, 0, 21, 0, 0, 0, 0, -40, 0, 0, 0, 0, -46, 0, 0, 0, 0, 19, 0, 0, 0, 0, -48, 0, 0, 0, 0, -48, 0, 0, 0, 0, 30, 0, 0, 0, 0, -60, 0, 0, 0, 0, -58, 0, 0, 0, 0, 36]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 4, 0, 0, 0, 0, -2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 12, 0, 0, 0, 0, 4, 0, 0, 0, 0, -6, 0, 0, 0, 0, 5, 0, 0, 0, 0, 20, 0, 0, 0, 0, 12, 0, 0, 0, 0, -6, 0, 0, 0, 0, 10, 0, 0, 0, 0, 30, 0, 0, 0, 0, 4, 0, 0, 0, 0, -16, 0, 0, 0, 0, 15, 0, 0, 0, 0, 48, 0, 0, 0, 0, 24, 0, 0, 0, 0, -18, 0, 0, 0, 0, 16, 0, 0, 0, 0, 62, 0, 0, 0, 0, 12, 0, 0, 0, 0, -22, 0, 0, 0, 0, 29, 0, 0, 0, 0, 78, 0, 0, 0, 0, 40, 0, 0, 0, 0, -28, 0, 0, 0, 0, 33, 0, 0, 0, 0, 96, 0, 0, 0, 0, 12, 0, 0, 0, 0, -36, 0, 0, 0, 0, 42, 0, 0, 0, 0, 116, 0, 0, 0, 0, 60]
[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 1, 0, 0, 1, 1, 0, -1, 0, -1, 0, -1, 0, 0, 0, 0, 1, -3, 3, 3, 2, 3, -1, -2, -1, 1, -2, 3, 2, -1, 4, 0, -2, -1, 4, 6, -1, -2, 1, 3, -1, 3, 5, 3, -3, 4, 2, 1, -2, 3, 12, 0, -4, -5, 4, -1, -9, 0, 9, -4, 1, 7, 1, 3, 2, 16, 6, 7, -14, 3, 9, -8, 4, 4, -6, 3, -3, 1, 4, 7, 18, 5, 7, -8, -1, 5, 0, 10, -4, -14, 7, 3, -8, 7, 16, 24, 4, -2, -1, 2, 0, -12, 12, 6, -13, 5, 18, -9, 6, 11, 36, 3, -2, -14, 12, 10, -9, 4, 10, 1, -1, 10, -3, 5, -2, 43, 16, 8, -10, 8, 17, -19, -2, 16, 4, 13, 3, -20, 23, 8, 32, 17, 25, -2, 4, 7, 4, 15, 4, -13, 24, 5, -36, 14, 16, 47, -6, 16, -15, 15, -1, -14, 26, 15, -35, 16, 28, -25, -8, 8, 77, 8, 6, -3, 40, 15, -43, 15, 30, -27, 1, 18, -4, 25, -2, 65]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, -1, 0, 0, 0, 0, 0, -1, 2, 0, -1, 2, 0, 0, 0, 0, 0, 2, -3, -1, 2, -3, -1, 0, 0, -1, 0, -3, 0, 2, -3, 0, 2, 0, -2, 2, 0, 0, 1, -3, 0, 1, -3, -1, 4, -3, -2, 1, 0, -1, 1, 0, 0, 2, -6, -1, 4, 0, -7, 3, 0, -7, 1, -3, 0, 3, -6, -7, 8, -3, -8, 8, 0, -2, 2, -3, 0, 8, -6, -7, 10, -6, -9, 5, 0, -7, 2, -6, 0, 9, -9, -1, 12, -6, -14, 9, 0, -2, -1, -6, 0, 1, -12, -8, 16, -6, -16, 3, 0, -7, 0, -3, 0, 12, -12, -8, 20, -6, -10, 7, 0, -8, 1, -9, 0, 9, -18, -8, 16, -6, -16, 13, 0, -14, -2, -9, 0, 14, -21, -8, 22, -15, -23, 16, 0, -9, 0, -15, 0, 11, -24, -9, 30, -12, -18, 14, 0, -14, 9, -15, 0, 19, -30, -15, 28, -18, -30, 23, 0, -10, 7, -12, 0, 18, -36, -15, 40, -12, -34, 23, 0, -18, 6, -21, 0, 28]
[0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, -2, 0, 0, 0, 0, 0, -1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, -3, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, -6, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, -10, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 5, 0, 0, -3, 0, 0, 0, 0, 0, -4, 0, 0, 2, 0, 0, -2, 0, 0, 0, 0, 0, -10, 0, 0, 3, 0, 0, -8, 0, 0, 0, 0, 0, -5, 0, 0, 13, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, -2, 0, 0, 0, 0, 0, 2, 0, 0, -6, 0, 0, 8, 0, 0, 0, 0, 0, -4, 0, 0, -12, 0, 0, -4, 0, 0, 0, 0, 0, 14, 0, 0, -11, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, -11, 0, 0, -14, 0, 0, 0, 0, 0, -5]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, -1, 0, -2, 0, -1, -1, 1, 0, 0, 1, 0, 1, 3, 0, 2, -2, 0, -2, 2, -1, 0, 2, 0, 2, 1, 1, 0, 4, -1, 2, -5, -1, -2, 3, 0, -1, 4, 2, 2, 3, 1, 0, 6, -2, 2, -8, 0, -4, 5, -2, -2, 7, 0, 2, 3, 1, 0, 8, 0, 2, -9, 0, 0, 10, 0, 1, 8, 4, 2, 6, 0, -3, 9, -2, 0, -15, -1, -2, 8, -1, -2, 11, 4, -4, 11, -2, 2, 12, 1, 2, -17, 4, -4, 13, -4, 0, 13, 0, -2, 14, -1, 2, 18, 6, 4, -22, 0, -2, 18, 0, 2, 15, -2, 0, 16, -1, 2, 19, -4, -2, -32, -2, 0, 16, 2, 1, 20, -2, 2, 23, 4, 3, 18, 2, 0, -34, 2, 2, 26, 4, -2, 24, 0, 4, 30, 0, -4, 30, 2, -2, -39, -6, 2, 29, 0, -1, 29, -4, 0, 31, -2, -2, 30, -8, -2, -51, -4, 6, 31, 4, 0, 38, 3, -4, 42, 1, 0, 33, 4, -2, -59]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, -1, 0, 0, 0, 0, -2, 0, 0, 0, 0, -1, 0, 0, 0, 0, 1, 0, 0, 0, 0, -7, 0, 0, 0, 0, 2, 0, 0, 0, 0, 11, 0, 0, 0, 0, -8, 0, 0, 0, 0, -6, 0, 0, 0, 0, 8, 0, 0, 0, 0, -1, 0, 0, 0, 0, -5, 0, 0, 0, 0, -10, 0, 0, 0, 0, -13, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39, 0, 0, 0, 0, 8, 0, 0, 0, 0, 16, 0, 0, 0, 0, -17, 0, 0, 0, 0, -24, 0, 0, 0, 0, -2, 0, 0, 0, 0, 4, 0, 0, 0, 0, 20, 0, 0, 0, 0, -31, 0, 0, 0, 0, -28, 0, 0, 0, 0, 61, 0, 0, 0, 0, 27, 0, 0, 0, 0, -99, 0, 0, 0, 0, -10, 0, 0, 0, 0, 82, 0, 0, 0, 0, -58, 0, 0, 0, 0, -48, 0, 0, 0, 0, 24, 0, 0, 0, 0, 8, 0, 0, 0, 0, 18, 0, 0, 0, 0, -58, 0, 0, 0, 0, -108]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 2, 1, 0, 0, -1, 0, -1, 1, 0, -1, 0, 0, 0, 1, 1, 0, -1, 0, -1, -1, 0, 0, 0, 0, 0, 2, 3, 1, -1, 1, -2, -1, 0, 0, -4, -3, 1, 1, 3, -4, 0, 3, -1, -1, 3, 6, 6, 3, 3, -3, 0, -5, -1, 3, -11, 0, -3, 0, 6, 5, 4, 2, 3, -4, -9, 6, 4, -3, -3, -4, -2, -3, 5, 4, 7, -4, 1, 3, 2, -17, 6, 6, 6, -3, -9, 3, 3, 0, 1, 18, -1, -1, -3, 12, -12, 0, -2, 7, 3, -21, 11, 6, -1, -2, 13, 0, 0, -9, -2, -19, -3, 8, 0, 12, -21, -5, 3, 18, -2, 5, 5, 11, 6, 6, -16, 9, 6, 2, 9, -25, 6, -3, 3, 9, 18, -4, -8, 21, 10, -37, 9, 24, 2, -6, -39, 18, 6, -15, 4, 36, 0, -7, 12, 12, -34, 0, 9, 13, 0, -56, 11, 18, 14, -5, 31, 18, 2, -9, 9, -23, 9, -10, 17, 12, -38, -2, 3, 18, 6, 24, 0, 19, -3, -20, -55, 24, 15, -20, 3, -22, 0, -6, 3, 34, 45]
